dataset,target,encoder,encoder_setting,model,input_features,output_features,fit_encoder_time,score_encoder_time,fit_model_time,score_model_time,test_matthews,train_matthews,test_auc,train_auc,test_brier,train_brier
cylinder.bands.arff,band_type,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",MLPClassifier,39,511,0.31073694229125975,0.06055803298950195,0.47230336666107176,0.0005730152130126953,0.4760531577431566,0.9936835394773353,0.8035736484763485,0.9999687425398545,0.1862141605934545,0.005367123656813499
cylinder.bands.arff,band_type,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",SGDClassifier,39,39,0.24012484550476074,0.024866199493408202,0.00713958740234375,0.00012450218200683595,0.3633121526867912,0.6173152947254943,0.6799423052403417,0.8111779896049438,0.3120538268725003,0.1870211077566923
cylinder.bands.arff,band_type,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",LogisticRegression,39,39,0.24012484550476074,0.024866199493408202,0.01084883213043213,0.00014081001281738282,0.4301686384021829,0.7174247851794899,0.7869999521866632,0.9430393678383358,0.19333655186655677,0.09519497906622905
cylinder.bands.arff,band_type,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",SVC,39,39,0.24012484550476074,0.024866199493408202,0.05694756507873535,0.0006491422653198242,0.5476452994768912,0.9509792622083056,0.8582541756980747,0.9970947426282176,0.15010319092879648,0.031343774442242275
cylinder.bands.arff,band_type,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",KNeighborsClassifier,39,39,0.24012484550476074,0.024866199493408202,0.0051648616790771484,0.002369070053100586,0.4974025967598009,0.8004620249359929,0.8418621700879763,0.9634630230197743,0.1550405692141541,0.08238750979717271
cylinder.bands.arff,band_type,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",GaussianNB,39,39,0.24012484550476074,0.024866199493408202,0.004661464691162109,0.0003378868103027344,0.33726794764402207,0.40922024712438754,0.7574313878617878,0.8486115505954814,0.3182732235329132,0.28427421531134434
cylinder.bands.arff,band_type,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",DecisionTreeClassifier,39,39,0.24012484550476074,0.024866199493408202,0.006187868118286133,0.0001065969467163086,0.31790379903367444,0.6290798934187314,0.7121051415274768,0.87344092630222,0.21389274769100117,0.12509873252191753
cylinder.bands.arff,band_type,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",GradientBoostingClassifier,39,39,0.24012484550476074,0.024866199493408202,0.3749495506286621,0.0008003711700439453,0.6259851378173683,1.0,0.8982030154277701,1.0,0.13584041277618844,0.00021318313879975683
cylinder.bands.arff,band_type,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",RandomForestClassifier,39,39,0.24012484550476074,0.024866199493408202,0.9720372915267944,0.0445587158203125,0.6441343172254028,1.0,0.8963956712992477,1.0,0.13232707697859097,0.01406485375213704
cylinder.bands.arff,band_type,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",MLPClassifier,39,39,0.24012484550476074,0.024866199493408202,0.41722681522369387,0.00023405551910400392,0.5358497377176057,0.9831798307183315,0.8469662437842663,0.9994741888448051,0.16601440815562266,0.016128500841158588
cylinder.bands.arff,band_type,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",SGDClassifier,39,39,0.22925055027008057,0.023276448249816895,0.0070514678955078125,0.00013082027435302735,0.33489603730644535,0.6029850373942427,0.6692038282544945,0.8068826938891425,0.32510889102742563,0.19590485302933588
cylinder.bands.arff,band_type,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",LogisticRegression,39,39,0.22925055027008057,0.023276448249816895,0.009871840476989746,0.00013129711151123048,0.4330699077010586,0.7067327598033764,0.7841506757618257,0.9396206095821403,0.19176583766347247,0.09794611706826305
cylinder.bands.arff,band_type,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",SVC,39,39,0.22925055027008057,0.023276448249816895,0.05718994140625,0.0006506204605102539,0.5468930764059347,0.9468220390128392,0.8569767627183476,0.9965564257562113,0.14905015977413005,0.03359948121723798
cylinder.bands.arff,band_type,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",KNeighborsClassifier,39,39,0.22925055027008057,0.023276448249816895,0.0050745725631713865,0.002328157424926758,0.49371292536666517,0.7970020604650098,0.8412945859365039,0.962605939332156,0.1543693030938314,0.08330971080688805
cylinder.bands.arff,band_type,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",GaussianNB,39,39,0.22925055027008057,0.023276448249816895,0.00469517707824707,0.00034224987030029297,0.31722749173159825,0.4074583199039739,0.7608739481065918,0.8461304993498576,0.3268443791705865,0.2856033582293645
cylinder.bands.arff,band_type,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",DecisionTreeClassifier,39,39,0.22925055027008057,0.023276448249816895,0.006345176696777343,0.00010991096496582031,0.31790379903367444,0.6290821226255623,0.7151110066301161,0.8729219204850673,0.21289551238965712,0.12527570241519248
cylinder.bands.arff,band_type,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",GradientBoostingClassifier,39,39,0.22925055027008057,0.023276448249816895,0.3796123504638672,0.0008732557296752929,0.6291637461555311,1.0,0.9015607069998726,1.0,0.12944965754511453,0.00022235121439372462
cylinder.bands.arff,band_type,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",RandomForestClassifier,39,39,0.22925055027008057,0.023276448249816895,0.9097161054611206,0.04178512096405029,0.6299908147864685,1.0,0.8944845323855668,1.0,0.13441894814814817,0.01424871626433728
cylinder.bands.arff,band_type,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",MLPClassifier,39,39,0.22925055027008057,0.023276448249816895,0.4026723146438599,0.00023484230041503906,0.5360014283135013,0.9810434164869537,0.8492660652811423,0.9995697237306871,0.16386928116974203,0.015988782310479305
flags.arff,botright,BackwardDifferenceEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SGDClassifier,29,213,0.05216236114501953,0.012359809875488282,0.007139062881469727,0.00013742446899414062,0.29098338251001343,0.8818955882154098,0.6267399267399267,0.9390785010240655,0.3096198830409357,0.054121946645307784
flags.arff,botright,BackwardDifferenceEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",LogisticRegression,29,213,0.05216236114501953,0.012359809875488282,0.08089492321014405,0.00012819766998291017,0.40018674978588653,0.9587919265761118,0.7625305250305251,0.9987098501737739,0.2035680969336056,0.036095244066936524
flags.arff,botright,BackwardDifferenceEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SVC,29,213,0.05216236114501953,0.012359809875488282,0.04564969539642334,0.0008301734924316406,0.04336066999241838,0.9102345500189177,0.7154151404151404,1.0,0.21501417987646568,0.09880773262471411
flags.arff,botright,BackwardDifferenceEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",KNeighborsClassifier,29,213,0.05216236114501953,0.012359809875488282,0.004755949974060059,0.001838850975036621,0.19446042819908374,0.3817602505985818,0.6358821733821733,0.7855295234470228,0.2687157894736843,0.17194649052097327
flags.arff,botright,BackwardDifferenceEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GaussianNB,29,213,0.05216236114501953,0.012359809875488282,0.0057814598083496095,0.00039713382720947267,0.0,0.4193547270325884,0.5,0.699971445960152,0.35570175438596485,0.3861954291193562
flags.arff,botright,BackwardDifferenceEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",DecisionTreeClassifier,29,213,0.05216236114501953,0.012359809875488282,0.00546116828918457,0.00011827945709228516,0.18545309479106656,0.5745622245883375,0.682936507936508,0.8696548649910054,0.24998529430251465,0.13332722964392058
flags.arff,botright,BackwardDifferenceEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GradientBoostingClassifier,29,213,0.05216236114501953,0.012359809875488282,0.3322206258773804,0.0005843877792358398,0.3963457410667619,1.0,0.7824481074481074,1.0,0.23438117083674515,0.0005942050935245337
flags.arff,botright,BackwardDifferenceEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",RandomForestClassifier,29,213,0.05216236114501953,0.012359809875488282,0.7611515998840332,0.04120779037475586,0.3126826790802423,1.0,0.7920634920634921,1.0,0.1807711271345029,0.02572608238095238
flags.arff,botright,BackwardDifferenceEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",MLPClassifier,29,213,0.05216236114501953,0.012359809875488282,0.27273049354553225,0.00025036334991455076,0.3532117235193246,1.0,0.7142246642246641,1.0,0.22422498656882023,0.005605550492850307
flags.arff,botright,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",SGDClassifier,29,43,0.04550611972808838,0.011896896362304687,0.004907941818237305,0.00012221336364746094,0.30637696507872625,0.5743408252830438,0.6553113553113553,0.789181452745719,0.3335305633686544,0.1986020778416489
flags.arff,botright,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",LogisticRegression,29,43,0.04550611972808838,0.011896896362304687,0.006345224380493164,0.00011801719665527344,0.43443976801233897,0.6839458317940166,0.776510989010989,0.9229693992450914,0.20204663971874964,0.1081984285587179
flags.arff,botright,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",SVC,29,43,0.04550611972808838,0.011896896362304687,0.017133402824401855,0.00022614002227783203,0.3260835650622501,0.990043149309977,0.7485042735042736,0.999985599078341,0.20146587209711847,0.08668876347570362
flags.arff,botright,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",KNeighborsClassifier,29,43,0.04550611972808838,0.011896896362304687,0.004189705848693848,0.0007261753082275391,0.2464006873384776,0.5264660994500557,0.69751221001221,0.8594173531530795,0.2137333333333334,0.1444395760561278
flags.arff,botright,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",GaussianNB,29,43,0.04550611972808838,0.011896896362304687,0.004678773880004883,0.00032021999359130857,0.3766329105402747,0.4341659793291047,0.686492673992674,0.8251460058045484,0.3902181152842789,0.3664443797966648
flags.arff,botright,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",DecisionTreeClassifier,29,43,0.04550611972808838,0.011896896362304687,0.004368996620178223,0.0001008749008178711,0.17091352511858288,0.5829084818230447,0.6764728327228327,0.8716196845447666,0.25197749861729213,0.13305395408494375
flags.arff,botright,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",GradientBoostingClassifier,29,43,0.04550611972808838,0.011896896362304687,0.3037233352661133,0.0005347490310668946,0.3869035316518973,1.0,0.7831043956043956,1.0,0.22509981760454528,3.867066174113121e-05
flags.arff,botright,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",RandomForestClassifier,29,43,0.04550611972808838,0.011896896362304687,0.5281723499298095,0.039920496940612796,0.33542532427015886,1.0,0.7909493284493285,1.0,0.17741492947368426,0.024870613302134643
flags.arff,botright,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",MLPClassifier,29,43,0.04550611972808838,0.011896896362304687,0.22851483821868895,0.00023806095123291016,0.3262431063793736,1.0,0.7648351648351648,1.0,0.21249771375238602,0.008199546197363395
flags.arff,botright,BinaryEncoder,"{'verbose': 0, 'cols': None, 'mapping': None, 'drop_invariant': False, 'return_df': True, 'handle_unknown': 'value', 'handle_missing': 'value', 'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",SGDClassifier,29,43,0.05420997142791748,0.015076875686645508,0.006275272369384766,0.00014929771423339845,0.30637696507872625,0.5743408252830438,0.6553113553113553,0.789181452745719,0.3335305633686544,0.1986020778416489
flags.arff,botright,BinaryEncoder,"{'verbose': 0, 'cols': None, 'mapping': None, 'drop_invariant': False, 'return_df': True, 'handle_unknown': 'value', 'handle_missing': 'value', 'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",LogisticRegression,29,43,0.05420997142791748,0.015076875686645508,0.00841536521911621,0.00013728141784667968,0.43443976801233897,0.6839458317940166,0.776510989010989,0.9229554797701741,0.20204531746724638,0.1081978947237471
flags.arff,botright,BinaryEncoder,"{'verbose': 0, 'cols': None, 'mapping': None, 'drop_invariant': False, 'return_df': True, 'handle_unknown': 'value', 'handle_missing': 'value', 'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",SVC,29,43,0.05420997142791748,0.015076875686645508,0.018804168701171874,0.00026006698608398436,0.3260835650622501,0.990043149309977,0.7485042735042736,0.999985599078341,0.20146587209711847,0.08668876347570362
flags.arff,botright,BinaryEncoder,"{'verbose': 0, 'cols': None, 'mapping': None, 'drop_invariant': False, 'return_df': True, 'handle_unknown': 'value', 'handle_missing': 'value', 'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",KNeighborsClassifier,29,43,0.05420997142791748,0.015076875686645508,0.004443073272705078,0.0007713556289672852,0.2464006873384776,0.5264660994500557,0.69751221001221,0.8594173531530795,0.2137333333333334,0.1444395760561278
flags.arff,botright,BinaryEncoder,"{'verbose': 0, 'cols': None, 'mapping': None, 'drop_invariant': False, 'return_df': True, 'handle_unknown': 'value', 'handle_missing': 'value', 'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",GaussianNB,29,43,0.05420997142791748,0.015076875686645508,0.004400229454040528,0.00029616355895996095,0.3766329105402747,0.4341659793291047,0.686492673992674,0.8251460058045484,0.3902181152842789,0.3664443797966648
flags.arff,botright,BinaryEncoder,"{'verbose': 0, 'cols': None, 'mapping': None, 'drop_invariant': False, 'return_df': True, 'handle_unknown': 'value', 'handle_missing': 'value', 'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",DecisionTreeClassifier,29,43,0.05420997142791748,0.015076875686645508,0.004390835762023926,0.0001004934310913086,0.17091352511858288,0.5829084818230447,0.6764728327228327,0.8716196845447666,0.25197749861729213,0.13305395408494375
flags.arff,botright,BinaryEncoder,"{'verbose': 0, 'cols': None, 'mapping': None, 'drop_invariant': False, 'return_df': True, 'handle_unknown': 'value', 'handle_missing': 'value', 'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",GradientBoostingClassifier,29,43,0.05420997142791748,0.015076875686645508,0.30432178974151614,0.0005401134490966797,0.3869035316518973,1.0,0.7831043956043956,1.0,0.22509981760454528,3.867066174113121e-05
flags.arff,botright,BinaryEncoder,"{'verbose': 0, 'cols': None, 'mapping': None, 'drop_invariant': False, 'return_df': True, 'handle_unknown': 'value', 'handle_missing': 'value', 'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",RandomForestClassifier,29,43,0.05420997142791748,0.015076875686645508,0.5196049451828003,0.04298331737518311,0.33542532427015886,1.0,0.7909493284493285,1.0,0.17741492947368426,0.024870613302134643
flags.arff,botright,BinaryEncoder,"{'verbose': 0, 'cols': None, 'mapping': None, 'drop_invariant': False, 'return_df': True, 'handle_unknown': 'value', 'handle_missing': 'value', 'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",MLPClassifier,29,43,0.05420997142791748,0.015076875686645508,0.2137587308883667,0.0002109050750732422,0.3262431063793736,1.0,0.7648351648351648,1.0,0.21249771375238602,0.008199546197363395
flags.arff,botright,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",SGDClassifier,29,29,0.1168980598449707,0.017652559280395507,0.00495150089263916,0.00011751651763916015,0.3691354062425211,0.5156723121243596,0.6739926739926739,0.7521003963722704,0.2948327174057531,0.21886664074310086
flags.arff,botright,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",LogisticRegression,29,29,0.1168980598449707,0.017652559280395507,0.005835390090942383,0.0001320362091064453,0.4096994609963193,0.6253075945383084,0.7681776556776556,0.9032729174313173,0.19627674935208514,0.12075739800832223
flags.arff,botright,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",SVC,29,29,0.1168980598449707,0.017652559280395507,0.012929248809814452,0.0002218484878540039,0.3790305177110743,0.8870968811636626,0.7589590964590964,0.9863451650286148,0.19538504003367138,0.10259205563219183
flags.arff,botright,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",KNeighborsClassifier,29,29,0.1168980598449707,0.017652559280395507,0.004503369331359863,0.0007732629776000977,0.24564517636733418,0.5653389034916589,0.6874084249084249,0.8823988593677076,0.21891228070175436,0.13322497686221826
flags.arff,botright,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GaussianNB,29,29,0.1168980598449707,0.017652559280395507,0.004423165321350097,0.0002846240997314453,0.3707686812192629,0.4306899748662401,0.7141941391941391,0.8208006232752879,0.3887338849663033,0.3684496676203263
flags.arff,botright,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,29,29,0.1168980598449707,0.017652559280395507,0.004407477378845215,0.00010097026824951172,0.3238330140459089,0.6268408514091927,0.7113171550671551,0.8825688950287509,0.23164917928370468,0.12424228826979118
flags.arff,botright,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GradientBoostingClassifier,29,29,0.1168980598449707,0.017652559280395507,0.30243079662322997,0.0004919767379760742,0.31608520336786516,1.0,0.7847527472527471,1.0,0.24135343885545027,2.1006111392999542e-05
flags.arff,botright,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",RandomForestClassifier,29,29,0.1168980598449707,0.017652559280395507,0.5281249284744263,0.043338227272033694,0.3730815228703406,1.0,0.8082417582417583,1.0,0.17584341918128657,0.02391753456918943
