dataset,target,encoder,encoder_setting,model,input_features,output_features,fit_encoder_time,score_encoder_time,fit_model_time,score_model_time,test_matthews,train_matthews,test_auc,train_auc,test_brier,train_brier
autos.arff,symboling,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",KNeighborsClassifier,25,25,0.35052053928375243,0.060629963874816895,0.006275248527526855,0.0013766527175903321,0.5241227063387253,0.6895105962068733,0.8461342229199372,0.94276287678477,0.1469478696741855,0.09407077189391355
autos.arff,symboling,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GaussianNB,25,25,0.35052053928375243,0.060629963874816895,0.005669498443603515,0.00029375553131103513,0.20926732027488182,0.23865621786577193,0.7844583987441129,0.8095661158117398,0.523701622765864,0.5272137270104429
autos.arff,symboling,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,25,25,0.35052053928375243,0.060629963874816895,0.007065391540527344,0.00012116432189941406,0.6420109119365671,0.795494321244792,0.8394034536891679,0.9622314736471003,0.13838186789941756,0.06264652012284393
autos.arff,symboling,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GradientBoostingClassifier,25,25,0.35052053928375243,0.060629963874816895,0.2728041410446167,0.0006272077560424804,0.6438846961670477,1.0,0.9485740450026166,1.0,0.1174136603848062,9.874361643070192e-08
autos.arff,symboling,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",RandomForestClassifier,25,25,0.35052053928375243,0.060629963874816895,0.6397180080413818,0.04028561115264893,0.6091763429158801,1.0,0.9602564102564104,1.0,0.10386152666666666,0.01406662486713923
autos.arff,symboling,CatBoostEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",MLPClassifier,25,25,0.35052053928375243,0.060629963874816895,0.2171694040298462,0.00018339157104492189,0.5220245043589895,0.8927498168389161,0.8805337519623233,0.9896699012867971,0.1333341161192238,0.04669314010976812
autos.arff,symboling,CountEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': None, 'handle_missing': 'count', 'normalize': False, 'min_group_size': None, 'min_group_name': None, 'combine_min_nan_groups': True, '_min_group_categories': {}, '_normalize': {}, '_min_group_name': {}, '_combine_min_nan_groups': {}, '_min_group_size': {}, '_handle_unknown': {}, '_handle_missing': {}}",SGDClassifier,25,25,0.02622859477996826,0.014859867095947266,0.007601809501647949,0.00015535354614257813,0.23400252119999027,0.4243826010431314,0.6054029304029305,0.7057298034549621,0.32927459179698665,0.24867107027389207
autos.arff,symboling,CountEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': None, 'handle_missing': 'count', 'normalize': False, 'min_group_size': None, 'min_group_name': None, 'combine_min_nan_groups': True, '_min_group_categories': {}, '_normalize': {}, '_min_group_name': {}, '_combine_min_nan_groups': {}, '_min_group_size': {}, '_handle_unknown': {}, '_handle_missing': {}}",LogisticRegression,25,25,0.02622859477996826,0.014859867095947266,0.011890363693237305,0.00012960433959960938,0.32626156414727436,0.5194383274624711,0.745879120879121,0.8545426493918562,0.18507383986235104,0.13987321237345665
autos.arff,symboling,CountEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': None, 'handle_missing': 'count', 'normalize': False, 'min_group_size': None, 'min_group_name': None, 'combine_min_nan_groups': True, '_min_group_categories': {}, '_normalize': {}, '_min_group_name': {}, '_combine_min_nan_groups': {}, '_min_group_size': {}, '_handle_unknown': {}, '_handle_missing': {}}",SVC,25,25,0.02622859477996826,0.014859867095947266,0.013859224319458009,0.00022225379943847657,0.5208179901921335,0.7957712712929506,0.8402537938252225,0.9856852282742817,0.14979342845709148,0.08889145203168797
autos.arff,symboling,CountEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': None, 'handle_missing': 'count', 'normalize': False, 'min_group_size': None, 'min_group_name': None, 'combine_min_nan_groups': True, '_min_group_categories': {}, '_normalize': {}, '_min_group_name': {}, '_combine_min_nan_groups': {}, '_min_group_size': {}, '_handle_unknown': {}, '_handle_missing': {}}",KNeighborsClassifier,25,25,0.02622859477996826,0.014859867095947266,0.005133056640625,0.0008197784423828125,0.49214612767566496,0.6569042587548382,0.8197671376242806,0.9267079763793407,0.16197694235588972,0.10185510405215877
autos.arff,symboling,CountEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': None, 'handle_missing': 'count', 'normalize': False, 'min_group_size': None, 'min_group_name': None, 'combine_min_nan_groups': True, '_min_group_categories': {}, '_normalize': {}, '_min_group_name': {}, '_combine_min_nan_groups': {}, '_min_group_size': {}, '_handle_unknown': {}, '_handle_missing': {}}",GaussianNB,25,25,0.02622859477996826,0.014859867095947266,0.005758094787597656,0.0003664731979370117,0.012941158657756963,0.12816068392779,0.6922553636839351,0.7735457518068041,0.6266563201802919,0.6045978048755105
autos.arff,symboling,CountEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': None, 'handle_missing': 'count', 'normalize': False, 'min_group_size': None, 'min_group_name': None, 'combine_min_nan_groups': True, '_min_group_categories': {}, '_normalize': {}, '_min_group_name': {}, '_combine_min_nan_groups': {}, '_min_group_size': {}, '_handle_unknown': {}, '_handle_missing': {}}",DecisionTreeClassifier,25,25,0.02622859477996826,0.014859867095947266,0.008027863502502442,0.0001437664031982422,0.5496500486640484,0.7966081754990417,0.8159994767137624,0.9624251410188613,0.16557783482135616,0.06309492595281997
autos.arff,symboling,CountEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': None, 'handle_missing': 'count', 'normalize': False, 'min_group_size': None, 'min_group_name': None, 'combine_min_nan_groups': True, '_min_group_categories': {}, '_normalize': {}, '_min_group_name': {}, '_combine_min_nan_groups': {}, '_min_group_size': {}, '_handle_unknown': {}, '_handle_missing': {}}",GradientBoostingClassifier,25,25,0.02622859477996826,0.014859867095947266,0.30106046199798586,0.0004961490631103516,0.8095118352227842,1.0,0.9660387231815803,1.0,0.06937760033715792,9.914352078459547e-08
autos.arff,symboling,CountEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': None, 'handle_missing': 'count', 'normalize': False, 'min_group_size': None, 'min_group_name': None, 'combine_min_nan_groups': True, '_min_group_categories': {}, '_normalize': {}, '_min_group_name': {}, '_combine_min_nan_groups': {}, '_min_group_size': {}, '_handle_unknown': {}, '_handle_missing': {}}",RandomForestClassifier,25,25,0.02622859477996826,0.014859867095947266,0.8709459781646729,0.06844663619995117,0.7873370088654721,1.0,0.9785583464154893,1.0,0.07217791032581453,0.010452481539744513
autos.arff,symboling,CountEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': None, 'handle_missing': 'count', 'normalize': False, 'min_group_size': None, 'min_group_name': None, 'combine_min_nan_groups': True, '_min_group_categories': {}, '_normalize': {}, '_min_group_name': {}, '_combine_min_nan_groups': {}, '_min_group_size': {}, '_handle_unknown': {}, '_handle_missing': {}}",MLPClassifier,25,25,0.02622859477996826,0.014859867095947266,0.42288985252380373,0.000257110595703125,0.6523040599602751,0.9729326953576687,0.8675954997383568,0.9992491627005112,0.12431122206165997,0.029154904782595675
autos.arff,symboling,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",SGDClassifier,25,23,0.638715386390686,0.26218833923339846,0.007187294960021973,0.0001680612564086914,0.33028459470889676,0.5344474218589583,0.6604657247514389,0.767771346730125,0.3073546078095692,0.20616312958111943
autos.arff,symboling,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",LogisticRegression,25,23,0.638715386390686,0.26218833923339846,0.009756350517272949,0.0001642465591430664,0.5638979206984935,0.6663991898640793,0.8443354264782836,0.8991382425524413,0.14372016899203138,0.11356575237984698
autos.arff,symboling,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",SVC,25,23,0.638715386390686,0.26218833923339846,0.01312873363494873,0.0003078460693359375,0.5728718196834974,0.8289362504884551,0.8928440607012037,0.9760898202009519,0.1261449561684535,0.07047450894343867
autos.arff,symboling,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",KNeighborsClassifier,25,23,0.638715386390686,0.26218833923339846,0.005669403076171875,0.0009077072143554687,0.5144884737120105,0.7248046637391685,0.8649005756148611,0.9475878855984486,0.13820100250626569,0.08777242333497595
autos.arff,symboling,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",GaussianNB,25,23,0.638715386390686,0.26218833923339846,0.005433011054992676,0.00031054019927978516,0.3841061322403782,0.4082330522590958,0.787781266352695,0.821173523708796,0.2472204729862742,0.22169118717965414
autos.arff,symboling,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",DecisionTreeClassifier,25,23,0.638715386390686,0.26218833923339846,0.005833053588867187,0.00011935234069824219,0.6367004141678986,0.780231105465458,0.8304094714809,0.9560722545390445,0.1387865123898715,0.06551573948042964
autos.arff,symboling,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",GradientBoostingClassifier,25,23,0.638715386390686,0.26218833923339846,0.2908086538314819,0.0005701780319213867,0.8457369829375956,1.0,0.9734563055991629,1.0,0.05781793616308094,9.928320182553574e-08
autos.arff,symboling,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",RandomForestClassifier,25,23,0.638715386390686,0.26218833923339846,0.606877326965332,0.044347190856933595,0.787064777840432,1.0,0.9831632653061224,1.0,0.06728375523809524,0.009867055642065628
autos.arff,symboling,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",MLPClassifier,25,23,0.638715386390686,0.26218833923339846,0.23899540901184083,0.00022361278533935546,0.6025490501695379,0.9234668708105385,0.9111067503924646,0.9921601092896175,0.1102920692210283,0.046358946521493756
autos.arff,symboling,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SGDClassifier,25,85,0.13000195026397704,0.043773436546325685,0.006419515609741211,0.00014607906341552735,0.5603983508338187,0.856009795584141,0.7661172161172162,0.9222682443151771,0.19115288220551377,0.06338962047963484
autos.arff,symboling,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",LogisticRegression,25,85,0.13000195026397704,0.043773436546325685,0.015607166290283202,0.00015645027160644532,0.692254568956608,0.9188652769362596,0.8946101517530091,0.9837744932134672,0.10922851127528461,0.04316236892723223
autos.arff,symboling,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SVC,25,85,0.13000195026397704,0.043773436546325685,0.018278884887695312,0.00032167434692382814,0.6742050642487236,0.9987927122818278,0.8997645211930928,1.0,0.10459551255624244,0.022595508854643936
autos.arff,symboling,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",KNeighborsClassifier,25,85,0.13000195026397704,0.043773436546325685,0.005098891258239746,0.001233386993408203,0.5378032502283785,0.7388921610965848,0.8647828362114076,0.945930248545743,0.1365438596491228,0.0879239048304967
autos.arff,symboling,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GaussianNB,25,85,0.13000195026397704,0.043773436546325685,0.007921481132507324,0.000561666488647461,0.31755257768985473,0.42673036457823466,0.6719126111983256,0.7222088665609026,0.43905396741181796,0.3923805579737593
autos.arff,symboling,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",DecisionTreeClassifier,25,85,0.13000195026397704,0.043773436546325685,0.006384897232055664,0.00014493465423583984,0.5179944330428227,0.7833443334848426,0.809216378859236,0.9551717697867088,0.16950725921836202,0.06831481064068347
autos.arff,symboling,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GradientBoostingClassifier,25,85,0.13000195026397704,0.043773436546325685,0.40357060432434083,0.0007680654525756836,0.811584805536301,1.0,0.9447540554683412,1.0,0.06821685863751778,3.716899621577801e-07
autos.arff,symboling,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",RandomForestClassifier,25,85,0.13000195026397704,0.043773436546325685,0.7268734931945801,0.04812111854553223,0.797794516312678,1.0,0.9703950811093668,1.0,0.06912635869674186,0.010020177032460229
autos.arff,symboling,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",MLPClassifier,25,85,0.13000195026397704,0.043773436546325685,0.3224992275238037,0.00030200481414794923,0.6708028414641808,0.9890217612065377,0.8812271062271064,0.9997463687643222,0.11433357480172066,0.015570179587835315
autos.arff,symboling,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",SGDClassifier,25,25,-0.7990788698196412,0.02260589599609375,0.0100508451461792,0.00018835067749023438,0.5664823244843415,0.7499195446540858,0.7742673992673993,0.8750917636171337,0.20177194130412998,0.11092711762812821
autos.arff,symboling,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",LogisticRegression,25,25,-0.7990788698196412,0.02260589599609375,0.0081512451171875,0.00015549659729003907,0.509522402430475,0.7507342587624448,0.8564756671899529,0.9597758769610436,0.13792990101847782,0.07529467956889604
autos.arff,symboling,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",SVC,25,25,-0.7990788698196412,0.02260589599609375,0.011772942543029786,0.0002794504165649414,0.5744489988995771,0.8856606669189823,0.8793171114599687,0.9917939097479289,0.1263732997864182,0.05727580945649149
autos.arff,symboling,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",KNeighborsClassifier,25,25,-0.7990788698196412,0.02260589599609375,0.0070537090301513675,0.001103520393371582,0.5599945428765042,0.7428056979615846,0.8900771847200419,0.9561945839943592,0.12354686716791981,0.07956032245429161
autos.arff,symboling,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",GaussianNB,25,25,-0.7990788698196412,0.02260589599609375,0.007199788093566894,0.000377345085144043,0.37865093684946755,0.4063580223868083,0.809497645211931,0.8550377049180329,0.37867124990989054,0.35896985791109015
autos.arff,symboling,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",DecisionTreeClassifier,25,25,-0.7990788698196412,0.02260589599609375,0.007038760185241699,0.00016772747039794922,0.5882707721463882,0.8253644815996504,0.8440410779696492,0.9763101401374932,0.14314375181536898,0.04985960939986976
autos.arff,symboling,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",GradientBoostingClassifier,25,25,-0.7990788698196412,0.02260589599609375,0.29682719707489014,0.0006953954696655273,0.8076454711607937,1.0,0.9565803244374672,1.0,0.07408308496839859,9.911739751929777e-08
autos.arff,symboling,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",RandomForestClassifier,25,25,-0.7990788698196412,0.02260589599609375,0.6864609241485595,0.051217293739318846,0.7777099602700582,1.0,0.9647435897435898,1.0,0.06892826100250626,0.00833735957330402
autos.arff,symboling,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",MLPClassifier,25,25,-0.7990788698196412,0.02260589599609375,0.20112946033477783,0.00022656917572021483,0.5903019349533698,0.898488965652216,0.9018445839874412,0.9926486426934602,0.116909816434244,0.04709263626599431
autos.arff,symboling,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",SGDClassifier,25,25,0.30213265419006347,0.07460501194000244,0.006512188911437988,0.0001313924789428711,0.38889297242557114,0.7887862679135506,0.6868524332810046,0.8941656178388859,0.2647439288705812,0.09276365422599105
autos.arff,symboling,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",LogisticRegression,25,25,0.30213265419006347,0.07460501194000244,0.011745643615722657,0.00015943050384521485,0.2395835029512881,0.8598086480495344,0.6979199372056517,0.9819336506257713,0.24368395398278175,0.04606531831241478
autos.arff,symboling,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",SVC,25,25,0.30213265419006347,0.07460501194000244,0.013324403762817382,0.00022051334381103515,0.3325931927551053,0.9568236412050929,0.8417320774463631,0.9988808434690639,0.18092616586160787,0.03019387166534837
autos.arff,symboling,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",KNeighborsClassifier,25,25,0.30213265419006347,0.07460501194000244,0.007014584541320801,0.000855255126953125,0.5100610534804366,0.762617196833048,0.8676151229722657,0.9617696633174688,0.13355789473684213,0.07450038916897264
autos.arff,symboling,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GaussianNB,25,25,0.30213265419006347,0.07460501194000244,0.00626068115234375,0.0003306865692138672,0.0,0.9963014916045496,0.5,1.0,0.3264912280701754,0.0012856233422993762
autos.arff,symboling,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,25,25,0.30213265419006347,0.07460501194000244,0.005775260925292969,0.00012748241424560548,-0.05177810004572549,1.0,0.4777472527472527,1.0,0.361328320802005,0.0
autos.arff,symboling,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GradientBoostingClassifier,25,25,0.30213265419006347,0.07460501194000244,0.19788568019866942,0.0004036426544189453,0.06324555320336758,1.0,0.7355245944531658,1.0,0.31170076940551195,9.496197306092653e-08
autos.arff,symboling,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",RandomForestClassifier,25,25,0.30213265419006347,0.07460501194000244,0.5070126295089722,0.06130216121673584,0.03162277660168379,1.0,0.7350013082155941,1.0,0.29036646456140347,0.0001276951298282856
autos.arff,symboling,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",MLPClassifier,25,25,0.30213265419006347,0.07460501194000244,0.23305022716522217,0.00020821094512939452,0.6106361115633911,0.9852475833438881,0.9097592883307168,0.999678071567072,0.11262601625259125,0.024342171763783914
autos.arff,symboling,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",SGDClassifier,25,25,0.14684011936187744,0.017588210105895997,0.005409765243530274,0.00012366771697998048,0.4963480856897986,0.6203037699741543,0.7384615384615384,0.801019284329279,0.22395989974937341,0.16465191331675372
