%
% Maze Data
%

@RELATION maze

@ATTRIBUTE time REAL
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE th REAL
@ATTRIBUTE left_motor REAL
@ATTRIBUTE right_motor REAL
@ATTRIBUTE sonar1 REAL
@ATTRIBUTE sonar2 REAL
@ATTRIBUTE sonar3 REAL
@ATTRIBUTE sonar4 REAL
@ATTRIBUTE sonar5 REAL
@ATTRIBUTE sonar6 REAL
@ATTRIBUTE sonar7 REAL
@ATTRIBUTE sonar8 REAL
@ATTRIBUTE sonar9 REAL
@ATTRIBUTE sonar10 REAL
@ATTRIBUTE sonar11 REAL
@ATTRIBUTE sonar12 REAL
@ATTRIBUTE sonar13 REAL
@ATTRIBUTE sonar14 REAL
@ATTRIBUTE sonar15 REAL
@ATTRIBUTE sonar16 REAL

@DATA
38.429, 9896.910, -324.950, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1944, 1583, 1608, 1602, 1030, 1144, 5000, 4839, 4833, 5000, 5000
38.529, 9897.880, -364.720, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1945, 1584, 1609, 1603, 918, 1145, 5000, 4920, 4851, 5000, 5000
38.630, 9898.850, -404.975, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1947, 1585, 1610, 1604, 934, 1148, 5000, 4960, 4896, 5000, 5000
38.781, 9900.790, -485.970, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1968, 1615, 1612, 1606, 1075, 1151, 5000, 5000, 4964, 5000, 5000
38.883, 9901.760, -525.740, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1922, 1616, 1613, 1607, 1094, 1154, 5000, 5000, 4964, 5000, 5000
38.983, 9902.730, -566.965, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1853, 1618, 1614, 1608, 1191, 1156, 5000, 5000, 4987, 5000, 5000
39.083, 9903.700, -606.735, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1808, 1619, 1615, 1609, 1255, 1157, 5000, 5000, 5000, 5000, 5000
39.184, 9904.670, -647.960, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1793, 1620, 1616, 1610, 1319, 1160, 5000, 5000, 5000, 5000, 5000
39.285, 9905.640, -687.730, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1795, 1595, 1617, 1612, 1389, 1161, 5000, 5000, 5000, 5000, 5000
39.386, 9906.610, -727.985, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1797, 1623, 1578, 1613, 1415, 1180, 5000, 5000, 5000, 5000, 5000
39.487, 9907.580, -768.725, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1841, 1625, 1579, 1614, 1519, 1203, 5000, 5000, 5000, 5000, 5000
39.587, 9908.550, -808.980, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1808, 1626, 1560, 1615, 1576, 1227, 5000, 5000, 5000, 5000, 5000
39.688, 9909.520, -849.720, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1804, 1627, 1582, 1615, 1650, 1274, 5000, 5000, 5000, 5000, 5000
39.789, 9910.975, -889.975, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1848, 1633, 1562, 1616, 1727, 3966, 5000, 5000, 5000, 5000, 5000
39.890, 9911.945, -929.745, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1976, 1573, 1563, 1578, 1801, 3968, 5000, 5000, 5000, 5000, 5000
39.990, 9912.915, -970.970, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1978, 1512, 1565, 1559, 1858, 3971, 5000, 5000, 5000, 5000, 5000
40.091, 9913.885, -1010.740, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 1980, 1452, 1565, 1579, 1929, 3972, 5000, 5000, 5000, 5000, 5000
40.192, 9914.855, -1050.995, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3574, 1391, 1567, 1580, 1988, 3995, 5000, 5000, 5000, 5000, 5000
40.342, 9916.795, -1131.990, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3578, 1237, 1189, 1563, 2058, 1490, 5000, 5000, 5000, 5000, 5000
40.444, 9917.765, -1172.730, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3581, 1238, 1170, 1564, 1672, 1555, 5000, 5000, 5000, 5000, 5000
40.544, 9919.705, -1212.985, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3583, 1213, 1170, 1565, 1705, 1570, 5000, 5000, 5000, 5000, 5000
40.694, 9920.675, -1252.755, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3586, 1241, 1172, 1566, 1791, 1602, 5000, 5000, 5000, 5000, 5000
40.796, 9921.645, -1293.980, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3587, 1241, 1173, 1567, 2099, 1649, 5000, 5000, 5000, 5000, 5000
40.896, 9922.615, -1333.750, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3589, 1217, 1194, 1188, 1929, 1729, 5000, 5000, 5000, 5000, 5000
40.998, 9924.555, -1414.745, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3594, 1220, 1216, 1170, 2058, 1790, 5000, 5000, 5000, 5000, 5000
41.098, 9925.525, -1454.515, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3596, 1211, 1197, 1171, 2104, 1860, 5000, 5000, 5000, 5000, 5000
41.199, 9926.980, -1495.740, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3598, 1120, 1218, 1172, 2105, 1907, 5000, 5000, 5000, 5000, 5000
41.300, 9927.950, -1535.995, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 5000, 5000, 3600, 1117, 1219, 1173, 2107, 1954, 5000, 5000, 5000, 5000, 5000
41.400, 9928.920, -1576.735, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4973, 4987, 3603, 1118, 1220, 1194, 2108, 2000, 5000, 5000, 5000, 5000, 5000
41.551, 9929.890, -1616.990, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4933, 4927, 3605, 1120, 1221, 1195, 2109, 2048, 5000, 5000, 5000, 5000, 5000
41.652, 9930.860, -1656.760, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4892, 4886, 3607, 1148, 1222, 1216, 2111, 2095, 3334, 5000, 5000, 5000, 5000
41.752, 9931.830, -1697.985, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4871, 4846, 3609, 1122, 1223, 1197, 2112, 2142, 3333, 5000, 5000, 5000, 5000
41.854, 9932.800, -1737.755, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4830, 4825, 3611, 1151, 1224, 1218, 2113, 2209, 3374, 5000, 5000, 5000, 5000
42.004, 9934.740, -1818.750, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4749, 4745, 3616, 1211, 1226, 1220, 2116, 2259, 2944, 5000, 5000, 5000, 5000
42.106, 9935.710, -1858.520, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4708, 4684, 3618, 1235, 1227, 1222, 2117, 2329, 2966, 5000, 5000, 5000, 5000
42.259, 9937.650, -1939.515, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4626, 4603, 3622, 1238, 1229, 1223, 2120, 2423, 2966, 5000, 5000, 5000, 5000
42.361, 9938.620, -1979.770, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4586, 4563, 3607, 1239, 930, 1224, 2121, 2470, 3007, 5000, 5000, 5000, 5000
42.512, 9939.590, -2020.995, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4545, 4522, 3561, 2522, 931, 1226, 2122, 2517, 3048, 5000, 5000, 5000, 5000
42.613, 9940.560, -2060.765, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4504, 4482, 3516, 2523, 912, 1227, 2124, 2587, 2975, 5000, 5000, 5000, 5000
42.713, 9941.530, -2101.990, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4463, 4441, 3493, 2525, 933, 1228, 2125, 2610, 3007, 5000, 5000, 5000, 5000
42.813, 9942.985, -2141.760, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4423, 4401, 3466, 2526, 934, 1229, 2126, 2657, 3047, 5000, 5000, 5000, 5000
42.915, 9943.955, -2181.530, -88.9464, 400.00, 400.00, 5000, 5000, 5000, 4382, 4360, 3635, 2528, 915, 1230, 2128, 2727, 3088, 5000, 5000, 5000, 5000
43.016, 9944.925, -2222.755, -88.9464, 400.00, 400.00, 5000, 5000, 4988, 4341, 4320, 3638, 2529, 916, 931, 2129, 2751, 3096, 5000, 5000, 5000, 5000
43.117, 9945.895, -2262.525, -88.9464, 400.00, 400.00, 5000, 5000, 4941, 4300, 4280, 3640, 2530, 918, 912, 2131, 2821, 3129, 5000, 5000, 5000, 5000
43.217, 9946.865, -2302.780, -88.9464, 400.00, 400.00, 5000, 5000, 4894, 4259, 4256, 3642, 2532, 839, 913, 2132, 2849, 3170, 5000, 5000, 5000, 5000
43.317, 9948.805, -2383.775, -88.9464, 400.00, 400.00, 5000, 5000, 4800, 4178, 4179, 3646, 2449, 841, 915, 1572, 2939, 3231, 5000, 5000, 5000, 5000
43.468, 9949.775, -2424.515, -88.9464, 400.00, 400.00, 5000, 5000, 4753, 4137, 4118, 3648, 2402, 862, 916, 1573, 2634, 3272, 5000, 5000, 5000, 5000
43.569, 9950.745, -2464.770, -88.9464, 400.00, 400.00, 5000, 5000, 4707, 4096, 4078, 3651, 2404, 863, 917, 1549, 2666, 3313, 5000, 5000, 5000, 5000
43.670, 9951.715, -2504.540, -88.9464, 400.00, 400.00, 5000, 5000, 4660, 4055, 4037, 3607, 2298, 844, 838, 1550, 2704, 3333, 5000, 5000, 5000, 5000
43.869, 9954.625, -2585.535, -88.9464, 400.00, 400.00, 5000, 5000, 4566, 3974, 4035, 3516, 2274, 866, 860, 1553, 3173, 3415, 5000, 5000, 5000, 5000
43.970, 9955.595, -2626.760, -88.9464, 400.00, 400.00, 5000, 5000, 4519, 3933, 4042, 3492, 2276, 927, 841, 1575, 2845, 3449, 5000, 5000, 5000, 5000
44.070, 9956.565, -2666.530, -88.9464, 400.00, 400.00, 5000, 5000, 4472, 3892, 4017, 3536, 2277, 908, 862, 1582, 3243, 3476, 5000, 5000, 5000, 5000
44.171, 9957.535, -2706.785, -88.9464, 400.00, 400.00, 5000, 5000, 4425, 3851, 3976, 3470, 2279, 929, 843, 1583, 3252, 3517, 5000, 5000, 5000, 5000
44.271, 9958.990, -2747.525, -88.9464, 400.00, 400.00, 5000, 5000, 4378, 3810, 3936, 3425, 2280, 930, 864, 1584, 3024, 3558, 5000, 5000, 5000, 5000
44.422, 9960.930, -2827.550, -88.9464, 400.00, 400.00, 5000, 5000, 4285, 3729, 5000, 3334, 2283, 932, 866, 1612, 3079, 3576, 5000, 5000, 5000, 5000
44.523, 9961.900, -2868.775, -88.9464, 400.00, 400.00, 5000, 5000, 4238, 3688, 5000, 3288, 2284, 1694, 927, 1614, 3298, 3581, 5000, 5000, 5000, 5000
44.623, 9962.870, -2908.545, -88.9464, 400.00, 400.00, 5000, 5000, 4191, 3647, 5000, 3243, 2286, 1675, 928, 1615, 3300, 3587, 5000, 5000, 5000, 5000
44.724, 9963.840, -2949.770, -88.9464, 400.00, 400.00, 5000, 5000, 4144, 3606, 5000, 3216, 2287, 1676, 929, 1616, 3243, 3592, 5000, 5000, 5000, 5000
44.825, 9964.810, -2989.540, -88.9464, 400.00, 400.00, 5000, 5000, 4097, 3566, 5000, 3197, 2288, 1677, 930, 1618, 3290, 3597, 5000, 5000, 5000, 5000
44.925, 9965.780, -3029.795, -88.9464, 400.00, 400.00, 5000, 5000, 4050, 3525, 5000, 3038, 2290, 1678, 952, 1619, 3306, 3602, 5000, 5000, 5000, 5000
45.026, 9966.750, -3070.535, -88.9464, 400.00, 400.00, 5000, 5000, 4003, 3464, 5000, 3013, 2291, 1679, 953, 1237, 3308, 3619, 5000, 5000, 5000, 5000
45.127, 9967.720, -3110.790, -88.9464, 400.00, 400.00, 5000, 5000, 3956, 3423, 5000, 2973, 2293, 1680, 1674, 1213, 3310, 3613, 5000, 5000, 5000, 5000
45.228, 9969.660, -3191.785, -88.9464, 400.00, 400.00, 5000, 5000, 3872, 3361, 5000, 3355, 2295, 1682, 1676, 1221, 3314, 3623, 5000, 5000, 5000, 5000
45.328, 9970.630, -3231.555, -88.9464, 400.00, 400.00, 5000, 5000, 3839, 3321, 5000, 3440, 2297, 1683, 1677, 1217, 3316, 3628, 5000, 5000, 5000, 5000
45.478, 9972.570, -3312.550, -88.9464, 400.00, 400.00, 5000, 5000, 3136, 3239, 5000, 3539, 2299, 1725, 1679, 1117, 3320, 3639, 5000, 5000, 5000, 5000
45.579, 9973.540, -3353.775, -88.9464, 400.00, 400.00, 5000, 5000, 3099, 3199, 5000, 3516, 2301, 1806, 1680, 1125, 3322, 3659, 5000, 5000, 5000, 5000
45.680, 9974.995, -3393.545, -88.9464, 400.00, 400.00, 5000, 5000, 2995, 3158, 5000, 3491, 2302, 1907, 1681, 1120, 3324, 3701, 5000, 5000, 5000, 5000
45.781, 9975.965, -3433.800, -88.9464, 400.00, 400.00, 5000, 4993, 2948, 3117, 5000, 3451, 2303, 1908, 1682, 1147, 3326, 3741, 5000, 5000, 5000, 5000
45.931, 9977.905, -3514.795, -88.9464, 400.00, 400.00, 5000, 4832, 2854, 3037, 5000, 3402, 2307, 1910, 1704, 1125, 3330, 3782, 5000, 5000, 5000, 5000
46.032, 9978.875, -3554.565, -88.9464, 400.00, 400.00, 5000, 4768, 2807, 3032, 5000, 3357, 2308, 1911, 1805, 1151, 3332, 3823, 5000, 5000, 5000, 5000
46.133, 9979.845, -3595.790, -88.9464, 400.00, 400.00, 5000, 4704, 2742, 5000, 5000, 3334, 2309, 1912, 1906, 1152, 2469, 3864, 5000, 5000, 5000, 5000
46.233, 9980.815, -3635.560, -88.9464, 400.00, 400.00, 5000, 4639, 2737, 2913, 5000, 3289, 2311, 1913, 1908, 1157, 2456, 3904, 5000, 5000, 5000, 5000
46.384, 9982.755, -3716.555, -88.9464, 400.00, 400.00, 5000, 4511, 2643, 2831, 5000, 3220, 2238, 1915, 1910, 1207, 2460, 3986, 5000, 5000, 5000, 5000
46.485, 9983.725, -3756.810, -88.9464, 400.00, 400.00, 5000, 4447, 2596, 2790, 5000, 3175, 2208, 1916, 1911, 1234, 2461, 5000, 5000, 5000, 5000, 5000
46.586, 9985.665, -3837.805, -88.9464, 400.00, 400.00, 5000, 4310, 2500, 2708, 5000, 3087, 2314, 1918, 1913, 1239, 2511, 5000, 5000, 5000, 5000, 5000
46.688, 9986.635, -3878.545, -88.9464, 396.00, 403.00, 5000, 4242, 2452, 2667, 5000, 3042, 2314, 1919, 1914, 1249, 2515, 5000, 5000, 5000, 5000, 5000
46.788, 9987.605, -3918.800, -88.9464, 396.00, 403.00, 5000, 4166, 2401, 5000, 5000, 3001, 2310, 1920, 1915, 1245, 2528, 5000, 5000, 5000, 5000, 5000
46.889, 9988.575, -3958.570, -88.9464, 396.00, 403.00, 5000, 4091, 2352, 5000, 5000, 2936, 2307, 1920, 1916, 1274, 2552, 5000, 5000, 5000, 5000, 5000
46.990, 9989.545, -3999.795, -88.9464, 396.00, 403.00, 5000, 4017, 2302, 5000, 5000, 2893, 2304, 1921, 1917, 1334, 2550, 5000, 5000, 5000, 5000, 5000
47.140, 9990.515, -4080.790, -88.9464, 396.00, 403.00, 5000, 3874, 2204, 2458, 5000, 2807, 2298, 1722, 1919, 2755, 1982, 5000, 5000, 5000, 5000, 5000
47.242, 9990.515, -4120.560, -88.9464, 396.00, 403.00, 5000, 3804, 2156, 2433, 5000, 2785, 2297, 1722, 1919, 2874, 1989, 5000, 5000, 5000, 5000, 5000
47.393, 9991.970, -4201.555, -88.9464, 396.00, 403.00, 5000, 3667, 2059, 5000, 5000, 2676, 2293, 1723, 1921, 1704, 2003, 5000, 5000, 5000, 5000, 5000
47.494, 9991.970, -4241.810, -89.9132, 396.00, 403.00, 5000, 3599, 2012, 2435, 5000, 2648, 2291, 1724, 1922, 1784, 1847, 5000, 5000, 5000, 5000, 5000
47.645, 9992.940, -4322.805, -89.9132, 400.00, 400.00, 5000, 3469, 1918, 2191, 5000, 2564, 2185, 1724, 1722, 1852, 1851, 5000, 5000, 5000, 5000, 5000
47.746, 9992.940, -4362.575, -89.9132, 400.00, 400.00, 5000, 3406, 1872, 2150, 5000, 2518, 2186, 1725, 1723, 1915, 1861, 5000, 5000, 5000, 5000, 5000
47.846, 9993.910, -4403.800, -89.9132, 400.00, 400.00, 5000, 3344, 1825, 2110, 5000, 2449, 2163, 1725, 1723, 1995, 1892, 5000, 5000, 5000, 5000, 5000
47.946, 9993.910, -4484.795, -89.9132, 400.00, 400.00, 5000, 3218, 1987, 2028, 5000, 2364, 2040, 1726, 1724, 2126, 1885, 5000, 5000, 5000, 5000, 5000
48.048, 9994.880, -4524.565, -89.9132, 400.00, 400.00, 5000, 3155, 2048, 1988, 5000, 2334, 1886, 1726, 1724, 2167, 1894, 5000, 5000, 5000, 5000, 5000
48.149, 9994.880, -4564.820, -89.9132, 400.00, 400.00, 5000, 3092, 2103, 1947, 5000, 2288, 1855, 1726, 1724, 2231, 1895, 5000, 5000, 5000, 5000, 5000
48.249, 9994.880, -4605.560, -89.9132, 400.00, 400.00, 5000, 3029, 2086, 1906, 5000, 2242, 1846, 1726, 1725, 2231, 1907, 5000, 5000, 5000, 5000, 5000
48.350, 9995.850, -4645.815, -89.9132, 400.00, 400.00, 5000, 2966, 2104, 1865, 5000, 2173, 2241, 1727, 1725, 2231, 1954, 5000, 5000, 5000, 5000, 5000
48.451, 9995.850, -4686.555, -88.9464, 428.00, 371.00, 5000, 2903, 2034, 1825, 5000, 2150, 2242, 1728, 1725, 2231, 2000, 5000, 5000, 5000, 5000, 5000
48.552, 9998.760, -4766.580, -83.9366, 481.00, 318.00, 5000, 2952, 1929, 1762, 5000, 1983, 2234, 1734, 1722, 2143, 1892, 4977, 5000, 5000, 5000, 5000
48.652, 10002.640, -4806.835, -80.9483, 505.00, 294.00, 5000, 3084, 1716, 5000, 5000, 1903, 2368, 1746, 1724, 2111, 2970, 5000, 5000, 5000, 5000, 5000
48.753, 10009.915, -4846.605, -76.9932, 534.00, 265.00, 5000, 3324, 1478, 1757, 5000, 1821, 2287, 1769, 1733, 2238, 2212, 5000, 5000, 5000, 5000, 5000
48.853, 10018.645, -4886.860, -70.9286, 558.00, 241.00, 5000, 3750, 1535, 1771, 5000, 5000, 2095, 1728, 1756, 2140, 2394, 2392, 5000, 5000, 5000, 5000
48.955, 10031.740, -4924.690, -64.9520, 586.00, 213.00, 5000, 4367, 1641, 1813, 1573, 5000, 1918, 1876, 1716, 2050, 2290, 2132, 5000, 5000, 5000, 5000
49.057, 10048.715, -4961.550, -57.9206, 618.00, 181.00, 5000, 5000, 1797, 1775, 1593, 5000, 1739, 1895, 1880, 1769, 2244, 3153, 5000, 5000, 5000, 5000
49.157, 10069.570, -4995.985, -49.9225, 649.00, 150.00, 5000, 5000, 3289, 1338, 1626, 5000, 5000, 2015, 1887, 1726, 2187, 2496, 3592, 5000, 5000, 5000
49.307, 10125.830, -5053.700, -31.9926, 708.00, 91.00, 5000, 5000, 5000, 2865, 1397, 1526, 5000, 1971, 2193, 1750, 1767, 2288, 2493, 5000, 5000, 5000
49.408, 10159.780, -5074.555, -21.9729, 711.00, 88.00, 5000, 5000, 5000, 4077, 1398, 1630, 1411, 1694, 1856, 1852, 1750, 1892, 2361, 2243, 5000, 5000
49.509, 10197.610, -5089.590, -11.9533, 711.00, 88.00, 5000, 5000, 5000, 5000, 2771, 1313, 1458, 5000, 1716, 1676, 1715, 1815, 2345, 2587, 5000, 5000
49.660, 10236.895, -5097.835, -1.9336, 699.00, 100.00, 5000, 5000, 5000, 5000, 4000, 1348, 1593, 5000, 5000, 2247, 1914, 1808, 1955, 2441, 2369, 5000
49.761, 10277.635, -5098.805, 6.9434, 668.00, 131.00, 5000, 5000, 5000, 5000, 5000, 2697, 1104, 5000, 5000, 1939, 2064, 1804, 1890, 2439, 2637, 5000
49.863, 10356.690, -5085.225, 21.9729, 621.00, 178.00, 5000, 5000, 5000, 5000, 5000, 5000, 2459, 1468, 1410, 5000, 2034, 1892, 1934, 2006, 2649, 5000
49.964, 10394.520, -5070.190, 27.9496, 596.00, 203.00, 5000, 5000, 5000, 5000, 5000, 5000, 3055, 1553, 1464, 5000, 1814, 5000, 2014, 1993, 2490, 5000
50.064, 10429.925, -5051.275, 33.9262, 577.00, 222.00, 3241, 5000, 5000, 5000, 5000, 5000, 3979, 1055, 1546, 5000, 1663, 2342, 2122, 2013, 2183, 2643
50.165, 10463.875, -5029.450, 38.9360, 562.00, 237.00, 2652, 5000, 5000, 5000, 5000, 5000, 5000, 1157, 1271, 5000, 5000, 2082, 2014, 2057, 2146, 2514
50.266, 10494.915, -5003.260, 43.9459, 546.00, 253.00, 2502, 5000, 5000, 5000, 5000, 5000, 5000, 1282, 1100, 1382, 5000, 1914, 2245, 2118, 2134, 2736
50.366, 10524.985, -4975.130, 47.9889, 530.00, 269.00, 2742, 5000, 5000, 5000, 5000, 5000, 5000, 1401, 1213, 5000, 5000, 1804, 2513, 2193, 2142, 2929
50.467, 10551.660, -4946.030, 51.9440, 518.00, 281.00, 2879, 5000, 5000, 5000, 5000, 5000, 5000, 2372, 1321, 1437, 5000, 1904, 2486, 2278, 2164, 2917
50.568, 10576.880, -4914.020, 54.9323, 509.00, 290.00, 2991, 5000, 5000, 5000, 5000, 5000, 5000, 2629, 2344, 1481, 5000, 5000, 2292, 2027, 2195, 2794
50.670, 10599.675, -4881.040, 57.9206, 499.00, 300.00, 2859, 5000, 5000, 5000, 5000, 5000, 5000, 2928, 2604, 1513, 1461, 5000, 2198, 2274, 2234, 2751
50.771, 10620.530, -4846.120, 60.9969, 490.00, 309.00, 2775, 5000, 5000, 5000, 5000, 5000, 5000, 3266, 2900, 1540, 1506, 5000, 2112, 2556, 2196, 2846
50.871, 10640.900, -4811.200, 63.9852, 481.00, 318.00, 2758, 5000, 5000, 5000, 5000, 5000, 5000, 3645, 3234, 1079, 5000, 5000, 2042, 2548, 2304, 2839
50.971, 10657.875, -4775.310, 65.9188, 471.00, 328.00, 2808, 5000, 5000, 5000, 5000, 5000, 5000, 3864, 3611, 1139, 1573, 5000, 2033, 2732, 2373, 2798
51.073, 10674.850, -4738.450, 67.9403, 465.00, 334.00, 2869, 5000, 5000, 5000, 5000, 5000, 5000, 4560, 3851, 1201, 1613, 5000, 2135, 2763, 2423, 2769
51.174, 10689.885, -4700.135, 69.9618, 459.00, 340.00, 2838, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 4500, 1267, 1657, 1657, 5000, 2780, 2473, 2748
51.275, 10703.950, -4662.305, 71.9833, 456.00, 343.00, 2814, 4906, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 1334, 1703, 1703, 5000, 2751, 2522, 2733
51.375, 10715.590, -4624.475, 72.9501, 449.00, 350.00, 2795, 3802, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 1405, 1854, 1711, 5000, 2679, 2573, 2721
51.477, 10727.715, -4585.190, 74.9716, 446.00, 353.00, 2780, 3662, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 1454, 1247, 1882, 5000, 2642, 2565, 2714
51.577, 10737.900, -4546.390, 75.9385, 440.00, 359.00, 2770, 3584, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 1577, 1295, 5000, 5000, 2623, 2580, 2709
51.678, 10747.600, -4507.105, 76.9932, 437.00, 362.00, 2762, 3498, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 2273, 1343, 1829, 5000, 2642, 2646, 2707
51.780, 10756.815, -4467.335, 77.9600, 434.00, 365.00, 2756, 2925, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 2359, 1393, 1865, 5000, 2613, 2620, 2706
51.880, 10764.575, -4428.050, 78.9268, 431.00, 368.00, 2753, 2834, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 2444, 1443, 1882, 5000, 2592, 2606, 2706
51.983, 10778.640, -4348.025, 80.9483, 424.00, 375.00, 2749, 2745, 4909, 5000, 5000, 5000, 5000, 5000, 5000, 2614, 1544, 1980, 5000, 2672, 2501, 2710
52.084, 10784.945, -4308.255, 81.9151, 421.00, 378.00, 2748, 2723, 4917, 5000, 5000, 5000, 5000, 5000, 5000, 2699, 1595, 2019, 5000, 2692, 2531, 2713
52.186, 10790.765, -4268.000, 81.9151, 418.00, 381.00, 2749, 2701, 4853, 5000, 5000, 5000, 5000, 5000, 5000, 2782, 1645, 2059, 5000, 2715, 2560, 2716
52.287, 10795.615, -4228.230, 82.9698, 418.00, 381.00, 2749, 2676, 4854, 5000, 5000, 5000, 5000, 5000, 5000, 2864, 1696, 2099, 5000, 2715, 2587, 2719
52.387, 10800.950, -4188.460, 82.9698, 415.00, 384.00, 2750, 2647, 4831, 5000, 5000, 5000, 5000, 5000, 5000, 2946, 1703, 2140, 5000, 2743, 2612, 2722
52.488, 10805.800, -4148.205, 83.9366, 415.00, 384.00, 2752, 2616, 4807, 5000, 5000, 5000, 5000, 5000, 5000, 3026, 1775, 2181, 5000, 2779, 2635, 2726
52.588, 10809.680, -4108.435, 83.9366, 412.00, 387.00, 2753, 2596, 4781, 5000, 5000, 5000, 5000, 5000, 5000, 3105, 1825, 2202, 5000, 2820, 2662, 2729
52.689, 10813.560, -4068.180, 84.9913, 412.00, 387.00, 2755, 2582, 4753, 5000, 5000, 5000, 5000, 5000, 5000, 3183, 1875, 2263, 5000, 2858, 2810, 2732
52.841, 10817.925, -4028.410, 84.9913, 409.00, 390.00, 2756, 2569, 4723, 5000, 5000, 5000, 5000, 5000, 5000, 3260, 1969, 2303, 5000, 2893, 2852, 2735
52.941, 10820.835, -3987.185, 84.9913, 409.00, 390.00, 2759, 2587, 4693, 5000, 5000, 5000, 5000, 5000, 5000, 3336, 2570, 2345, 5000, 2926, 2896, 2739
53.041, 10824.715, -3947.415, 85.9581, 409.00, 390.00, 2760, 2577, 4661, 5000, 5000, 5000, 5000, 5000, 5000, 3411, 2643, 2386, 5000, 2956, 2947, 2742
53.141, 10830.535, -3866.420, 85.9581, 406.00, 393.00, 2764, 2981, 4592, 5000, 5000, 5000, 5000, 5000, 5000, 3558, 2740, 1926, 5000, 3024, 3040, 2748
53.242, 10833.930, -3826.165, 85.9581, 406.00, 393.00, 2766, 2973, 4557, 5000, 5000, 5000, 5000, 5000, 5000, 3630, 2793, 1967, 5000, 3064, 3087, 2750
53.344, 10835.870, -3786.395, 85.9581, 406.00, 393.00, 2768, 2967, 4520, 5000, 5000, 5000, 5000, 5000, 5000, 3701, 2820, 2007, 5000, 3129, 3074, 2753
53.444, 10838.780, -3745.170, 86.9249, 406.00, 393.00, 2770, 2961, 4483, 5000, 5000, 5000, 5000, 5000, 5000, 3771, 2869, 2048, 5000, 3170, 3086, 2756
53.546, 10840.720, -3705.400, 86.9249, 406.00, 393.00, 2771, 2957, 4445, 5000, 5000, 5000, 5000, 5000, 5000, 3841, 2918, 2089, 5000, 3212, 3117, 2758
53.646, 10842.660, -3665.145, 86.9249, 406.00, 393.00, 2773, 2933, 4409, 5000, 5000, 5000, 5000, 5000, 5000, 3917, 2969, 2130, 5000, 3250, 3165, 2760
