% 1. Title: Horse Colic database
% 
% 2. Source Information
%    -- Creators: Mary McLeish & Matt Cecile
% 	  	Department of Computer Science
% 		University of Guelph
% 		Guelph, Ontario, Canada N1G 2W1
% 		mdmcleish@water.waterloo.edu
%    -- Donor:    Will Taylor (taylor@pluto.arc.nasa.gov)
%    -- Date:     8/6/89
% 
% 3. Past Usage:
%    -- Unknown
% 
% 4. Relevant Information:
% 
%    -- 2 data files 
%       -- horse-colic.data: 300 training instances
%       -- horse-colic.test: 68 test instances
%    -- Possible class attributes: 24 (whether lesion is surgical)
%      -- others include: 23, 25, 26, and 27
%    -- Many Data types: (continuous, discrete, and nominal)
% 
% 5. Number of Instances: 368 (300 for training, 68 for testing)
% 
% 6. Number of attributes: 28
% 
% 7. Attribute Information:
% 
%   1:  surgery?
%           1 = Yes, it had surgery
%           2 = It was treated without surgery
% 
%   2:  Age 
%           1 = Adult horse
%           2 = Young (< 6 months)
% 
%   3:  Hospital Number 
%           - numeric id
%           - the case number assigned to the horse
%             (may not be unique if the horse is treated > 1 time)
% 
%   4:  rectal temperature
%           - linear
%           - in degrees celsius.
%           - An elevated temp may occur due to infection.
%           - temperature may be reduced when the animal is in late shock
%           - normal temp is 37.8
%           - this parameter will usually change as the problem progresses
%                eg. may start out normal, then become elevated because of
%                    the lesion, passing back through the normal range as the
%                    horse goes into shock
%   5:  pulse 
%           - linear
%           - the heart rate in beats per minute
%           - is a reflection of the heart condition: 30 -40 is normal for adults
%           - rare to have a lower than normal rate although athletic horses
%             may have a rate of 20-25
%           - animals with painful lesions or suffering from circulatory shock
%             may have an elevated heart rate
% 
%   6:  respiratory rate
%           - linear
%           - normal rate is 8 to 10
%           - usefulness is doubtful due to the great fluctuations
% 
%   7:  temperature of extremities
%           - a subjective indication of peripheral circulation
%           - possible values:
%                1 = Normal
%                2 = Warm
%                3 = Cool
%                4 = Cold
%           - cool to cold extremities indicate possible shock
%           - hot extremities should correlate with an elevated rectal temp.
% 
%   8:  peripheral pulse
%           - subjective
%           - possible values are:
%                1 = normal
%                2 = increased
%                3 = reduced
%                4 = absent
%           - normal or increased p.p. are indicative of adequate circulation
%             while reduced or absent indicate poor perfusion
% 
%   9:  mucous membranes
%           - a subjective measurement of colour
%           - possible values are:
%                1 = normal pink
%                2 = bright pink
%                3 = pale pink
%                4 = pale cyanotic
%                5 = bright red / injected
%                6 = dark cyanotic
%           - 1 and 2 probably indicate a normal or slightly increased
%             circulation
%           - 3 may occur in early shock
%           - 4 and 6 are indicative of serious circulatory compromise
%           - 5 is more indicative of a septicemia
% 
%  10: capillary refill time
%           - a clinical judgement. The longer the refill, the poorer the
%             circulation
%           - possible values
%                1 = < 3 seconds
%                2 = >= 3 seconds
% 
%  11: pain - a subjective judgement of the horse's pain level
%           - possible values:
%                1 = alert, no pain
%                2 = depressed
%                3 = intermittent mild pain
%                4 = intermittent severe pain
%                5 = continuous severe pain
%           - should NOT be treated as a ordered or discrete variable!
%           - In general, the more painful, the more likely it is to require
%             surgery
%           - prior treatment of pain may mask the pain level to some extent
% 
%  12: peristalsis                              
%           - an indication of the activity in the horse's gut. As the gut
%             becomes more distended or the horse becomes more toxic, the
%             activity decreases
%           - possible values:
%                1 = hypermotile
%                2 = normal
%                3 = hypomotile
%                4 = absent
% 
%  13: abdominal distension
%           - An IMPORTANT parameter.
%           - possible values
%                1 = none
%                2 = slight
%                3 = moderate
%                4 = severe
%           - an animal with abdominal distension is likely to be painful and
%             have reduced gut motility.
%           - a horse with severe abdominal distension is likely to require
%             surgery just tio relieve the pressure
% 
%  14: nasogastric tube
%           - this refers to any gas coming out of the tube
%           - possible values:
%                1 = none
%                2 = slight
%                3 = significant
%           - a large gas cap in the stomach is likely to give the horse
%             discomfort
% 
%  15: nasogastric reflux
%           - possible values
%                1 = none
%                2 = > 1 liter
%                3 = < 1 liter
%           - the greater amount of reflux, the more likelihood that there is
%             some serious obstruction to the fluid passage from the rest of
%             the intestine
% 
%  16: nasogastric reflux PH
%           - linear
%           - scale is from 0 to 14 with 7 being neutral
%           - normal values are in the 3 to 4 range
% 
%  17: rectal examination - feces
%           - possible values
%                1 = normal
%                2 = increased
%                3 = decreased
%                4 = absent
%           - absent feces probably indicates an obstruction
% 
%  18: abdomen
%           - possible values
%                1 = normal
%                2 = other
%                3 = firm feces in the large intestine
%                4 = distended small intestine
%                5 = distended large intestine
%           - 3 is probably an obstruction caused by a mechanical impaction
%             and is normally treated medically
%           - 4 and 5 indicate a surgical lesion
% 
%  19: packed cell volume
%           - linear
%           - the # of red cells by volume in the blood
%           - normal range is 30 to 50. The level rises as the circulation
%             becomes compromised or as the animal becomes dehydrated.
% 
%  20: total protein
%           - linear
%           - normal values lie in the 6-7.5 (gms/dL) range
%           - the higher the value the greater the dehydration
% 
%  21: abdominocentesis appearance
%           - a needle is put in the horse's abdomen and fluid is obtained from
%             the abdominal cavity
%           - possible values:
%                1 = clear
%                2 = cloudy
%                3 = serosanguinous
%           - normal fluid is clear while cloudy or serosanguinous indicates
%             a compromised gut
% 
%  22: abdomcentesis total protein
%           - linear
%           - the higher the level of protein the more likely it is to have a
%             compromised gut. Values are in gms/dL
% 
%  23: outcome
%           - what eventually happened to the horse?
%           - possible values:
%                1 = lived
%                2 = died
%                3 = was euthanized
% 
%  24: surgical lesion?
%           - retrospectively, was the problem (lesion) surgical?
%           - all cases are either operated upon or autopsied so that
%             this value and the lesion type are always known
%           - possible values:
%                1 = Yes
%                2 = No
% 
%  25, 26, 27: type of lesion
%           - first number is site of lesion
%                1 = gastric
%                2 = sm intestine
%                3 = lg colon
%                4 = lg colon and cecum
%                5 = cecum
%                6 = transverse colon
%                7 = retum/descending colon
%                8 = uterus
%                9 = bladder
%                11 = all intestinal sites
%                00 = none
%           - second number is type
%                1 = simple
%                2 = strangulation
%                3 = inflammation
%                4 = other
%           - third number is subtype
%                1 = mechanical
%                2 = paralytic
%                0 = n/a
%           - fourth number is specific code
%                1 = obturation
%                2 = intrinsic
%                3 = extrinsic
%                4 = adynamic
%                5 = volvulus/torsion
%                6 = intussuption
%                7 = thromboembolic
%                8 = hernia
%                9 = lipoma/slenic incarceration
%                10 = displacement
%                0 = n/a
%  28: cp_data
%           - is pathology data present for this case?
%                1 = Yes
%                2 = No
%           - this variable is of no significance since pathology data
%             is not included or collected for these cases
% 
% Num Instances:     368
% Num Attributes:    28
% Num Continuous:    7 (Int 2 / Real 5)
% Num Discrete:      21
% Missing values:    1927 / 18.7%
%
%     name                      type enum ints real     missing    distinct  (1)
%   1 'surgery'                 Enum   0%  99%   0%     2 /  1%     2 /  1%   0% 
%   2 'Age'                     Enum   0% 100%   0%     0 /  0%     2 /  1%   0% 
%   3 'Hospital Number'         Enum   0% 100%   0%     0 /  0%   338 / 92%  84% 
%   4 'rectal temperature'      Real   0%  13%  68%    69 / 19%    40 / 11%   2% 
%   5 'pulse'                   Int    0%  93%   0%    26 /  7%    54 / 15%   4% 
%   6 'respiratory rate'        Int    0%  81%   0%    71 / 19%    40 / 11%   3% 
%   7 'temperature of extremit  Enum   0%  82%   0%    65 / 18%     4 /  1%   0% 
%   8 'peripheral pulse'        Enum   0%  77%   0%    83 / 23%     4 /  1%   0% 
%   9 'mucous membranes'        Enum   0%  87%   0%    48 / 13%     6 /  2%   0% 
%  10 'capillary refill time'   Enum   0%  90%   0%    38 / 10%     3 /  1%   0% 
%  11 'pain'                    Enum   0%  83%   0%    63 / 17%     5 /  1%   0% 
%  12 'peristalsis'             Enum   0%  86%   0%    52 / 14%     4 /  1%   0% 
%  13 'abdominal distension'    Enum   0%  82%   0%    65 / 18%     4 /  1%   0% 
%  14 'nasogastric tube'        Enum   0%  64%   0%   131 / 36%     3 /  1%   0% 
%  15 'nasogastric reflux'      Enum   0%  64%   0%   133 / 36%     3 /  1%   0% 
%  16 'nasogastric reflux PH'   Real   0%  11%   8%   299 / 81%    24 /  7%   3% 
%  17 'rectal examination - fe  Enum   0%  65%   0%   128 / 35%     4 /  1%   0% 
%  18 'abdomen'                 Enum   0%  61%   0%   143 / 39%     5 /  1%   0% 
%  19 'packed cell volume'      Real   0%  89%   1%    37 / 10%    54 / 15%   4% 
%  20 'total protein'           Real   0%  37%  52%    43 / 12%    84 / 23%   7% 
%  21 'abdominocentesis appear  Enum   0%  47%   0%   194 / 53%     3 /  1%   0% 
%  22 'abdomcentesis total pro  Real   0%  18%  18%   235 / 64%    44 / 12%   5% 
%  23 'outcome'                 Enum   0%  99%   0%     2 /  1%     3 /  1%   0% 
%  24 'surgical lesion'         Enum   0% 100%   0%     0 /  0%     2 /  1%   0% 
%  25 'site of lesion'          Enum   0% 100%   0%     0 /  0%    63 / 17%   7% 
%  26 'type of lesion'          Enum   0% 100%   0%     0 /  0%     8 /  2%   1% 
%  27 'subtype of lesion'       Enum   0% 100%   0%     0 /  0%     2 /  1%   0% 
%  28 'pathology_cp_data'       Enum   0% 100%   0%     0 /  0%     2 /  1%   0% 
@relation horse-colic.ORIG
@attribute 'surgery' { 2, 1}
@attribute 'Age' { 1, 9}
@attribute 'Hospital Number' { 530101, 534817, 530334, 5290410, 530255, 528355, 526802, 529607, 530051, 5299630, 528548, 527927, 528031, 5291330, 534917, 530233, 5301220, 526639, 5290480, 532110, 530157, 529340, 521681, 534998, 533692, 529518, 530526, 528653, 5279440, 535415, 529475, 530242, 529427, 529663, 529796, 528812, 529493, 533847, 528996, 5277410, 529498, 5288250, 530301, 534069, 535407, 529827, 529888, 529821, 528890, 529642, 529766, 527706, 529483, 530544, 529461, 5282840, 528872, 529640, 528298, 528904, 530438, 527957, 528630, 534293, 529667, 534885, 534784, 528931, 529777, 530276, 528214, 529424, 5299250, 528469, 5292930, 534092, 534615, 534753, 530693, 527463, 527518, 534756, 5290760, 5279820, 529849, 529304, 529388, 528006, 529703, 535381, 534197, 530251, 530310, 528729, 535158, 530319, 534145, 534135, 530002, 535364, 534899, 534938, 5292490, 527563, 530381, 528668, 529764, 533696, 5297380, 527544, 533736, 534963, 527933, 532349, 533723, 535208, 533983, 535166, 528682, 534556, 534579, 530360, 529840, 528461, 530384, 5262540, 535330, 527698, 528964, 530670, 534572, 530294, 527524, 5287180, 534324, 534491, 529960, 522979, 530402, 534519, 535246, 534115, 530001, 529272, 535314, 533793, 529399, 533836, 528804, 535163, 528247, 533928, 528248, 528134, 527916, 530431, 535176, 533942, 528523, 534925, 528299, 530254, 535085, 532985, 527677, 535292, 529729, 518476, 527929, 535130, 523190, 533968, 528151, 530239, 528305, 534857, 534053, 534833, 5278330, 527365, 533887, 5299600, 528742, 5287280, 534788, 529373, 534163, 533697, 529628, 521399, 533885, 534157, 528047, 528641, 534073, 529685, 529528, 535137, 530297, 535338, 534478, 530401, 529893, 5294370, 528183, 529183, 529135, 528977, 535240, 529736, 535029, 535031, 528800, 528178, 535392, 528503, 5289420, 535196, 534597, 534280, 530028, 528179, 533750, 528702, 534183, 529160, 529045, 530354, 5281090, 5291410, 530366, 530170, 527709, 528169, 535043, 527940, 5291720, 530561, 533738, 5294540, 533871, 529812, 534719, 527734, 534933, 529296, 5305630, 528743, 530478, 528590, 529865, 527829, 534403, 527883, 528570, 534626, 528638, 534624, 5297160, 534787, 528620, 528019, 529172, 534644, 530624, 527758, 530439, 5283430, 5275210, 5305130, 529428, 529126, 535054, 530034, 534004, 533902, 533886, 527702, 529386, 530612, 534618, 528626, 527950, 535263, 534523, 528926, 534922, 527642, 534790, 528959, 534921, 528999, 528067, 529478, 529991, 530033, 5299050, 534497, 528369, 530107, 530505, 529567, 529597, 534429, 529629, 528382, 534898, 529615, 526090, 529765, 528310, 529925, 527807, 5281440, 530695, 533889, 533815, 527664, 528268, 528919, 527494, 529980, 533954, 534686, 534475, 5274920, 534156, 514279, 528433, 527465, 534268, 535337, 534111, 530576, 529930, 529695, 528452, 534783}
@attribute 'rectal temperature' real
@attribute 'pulse' integer
@attribute 'respiratory rate' integer
@attribute 'temperature of extremities' { 3, 1, 4, 2}
@attribute 'peripheral pulse' { 3, 1, 4, 2}
@attribute 'mucous membranes' { 4, 3, 6, 1, 5, 2}
@attribute 'capillary refill time' { 2, 1, 3}
@attribute 'pain' { 5, 3, 2, 4, 1}
@attribute 'peristalsis' { 4, 3, 1, 2}
@attribute 'abdominal distension' { 4, 2, 1, 3}
@attribute 'nasogastric tube' { 1, 2, 3}
@attribute 'nasogastric reflux' { 2, 1, 3}
@attribute 'nasogastric reflux PH' real
@attribute 'rectal examination - feces' { 3, 4, 1, 2}
@attribute 'abdomen' { 5, 2, 1, 3, 4}
@attribute 'packed cell volume' real
@attribute 'total protein' real
@attribute 'abdominocentesis appearance' { 2, 3, 1}
@attribute 'abdomcentesis total protein' real
@attribute 'outcome' { 2, 3, 1}
@attribute 'surgical lesion' { 2, 1}
@attribute 'site of lesion' { 11300, 2208, 0, 4300, 3124, 3205, 2124, 2111, 4124, 2112, 3207, 1400, 4205, 3111, 4122, 2207, 2209, 1124, 7111, 5205, 2113, 9400, 2305, 7209, 7400, 3112, 3209, 2322, 11124, 3025, 2205, 5206, 400, 5000, 5400, 31110, 2206, 5124, 7113, 6209, 3400, 6112, 6111, 1111, 2300, 21110, 4111, 3133, 5111, 300, 3115, 9000, 3300, 3113, 41110, 11400, 12208, 4206, 4207, 8300, 8400, 5110, 8405}
@attribute 'type of lesion' { 0, 1400, 7111, 3111, 6112, 3112, 2208, 3205}
@attribute 'subtype of lesion' { 0, 2209}
@attribute 'pathology_cp_data' { 2, 1}
@data
1,9,534597,38.5,120,70,?,?,?,?,?,1,?,2,?,?,1,?,35,54,1,1,1,1,4205,3111,2209,2
1,1,534280,38.5,104,40,3,3,?,1,4,3,4,?,?,?,?,?,?,?,?,?,1,1,2124,0,0,2
2,1,530028,39.5,92,28,3,3,6,1,5,4,1,?,3,?,4,?,72,6.4,?,3.6,2,2,3300,0,0,2
1,1,5262540,38.5,30,18,?,?,?,?,?,?,?,?,?,?,?,?,40,7.7,?,?,1,1,2113,0,0,2
1,1,530526,38.3,72,30,4,3,3,2,3,3,3,2,1,?,3,5,43,7,2,3.9,1,1,3113,0,0,1
2,1,528729,37.5,48,30,4,1,3,1,?,2,1,1,1,?,1,1,48,8.6,?,?,1,2,400,0,0,2
1,1,528469,38.1,52,24,1,1,5,1,4,3,1,2,3,7,1,?,54,7.5,2,2.6,2,1,2206,0,0,1
2,1,528179,38.2,42,26,1,1,1,1,3,1,2,?,?,?,1,?,36,6.9,?,?,1,2,3111,0,0,2
2,1,533750,37.9,54,42,2,1,5,1,3,1,1,?,1,?,?,2,47,54,3,1,1,2,0,0,0,2
2,1,528702,36.1,88,?,3,3,3,1,3,3,2,2,3,?,?,4,45,7,3,4.8,3,1,2209,0,0,1
1,1,534183,38.1,70,22,?,1,?,1,5,3,?,?,?,?,?,5,36,65,?,?,3,1,3205,0,0,2
1,1,529160,38,90,30,4,3,4,2,5,4,4,?,?,?,4,5,55,6.1,?,?,2,1,3205,0,0,2
1,1,529045,38.2,52,16,1,1,2,1,1,2,1,1,1,?,1,?,43,8.1,?,?,1,2,0,0,0,1
1,1,530354,?,36,32,1,1,4,1,5,3,3,2,3,4,?,4,41,5.9,?,?,2,1,2205,0,0,2
1,1,5281090,38.4,92,20,1,?,?,2,?,3,3,?,?,?,1,?,?,?,?,?,1,1,2208,0,0,1
1,9,5291410,38.2,124,88,1,3,2,1,2,3,4,?,?,?,?,?,47,8,1,?,1,1,9400,0,0,1
2,1,528904,?,96,?,3,3,3,2,5,4,4,?,1,?,4,5,60,?,?,?,2,1,41110,0,0,2
1,1,530366,37.6,68,32,3,?,3,1,4,2,4,2,2,6.5,1,5,47,7.2,1,?,1,1,3209,0,0,2
1,1,530170,38.1,88,24,3,3,4,1,5,4,3,2,1,?,3,4,41,4.6,?,?,2,1,2209,0,0,2
1,1,527709,38,108,60,2,3,4,1,4,3,3,2,?,?,3,4,?,?,3,?,1,1,2205,0,0,2
2,1,528169,38.2,48,?,2,?,1,2,3,3,1,2,1,?,?,2,34,6.6,?,?,1,2,3111,0,0,2
1,1,535043,39.3,100,51,4,4,6,1,2,4,1,1,3,2,?,4,66,13,3,2,3,1,2113,0,0,2
2,1,527940,36.6,42,18,3,3,2,1,1,4,1,1,1,?,?,5,52,7.1,?,?,2,1,5111,0,0,2
1,9,5291720,38.8,124,36,3,1,2,1,2,3,4,1,1,?,4,4,50,7.6,3,?,2,1,2208,0,0,1
2,1,530561,?,112,24,3,3,4,2,5,4,2,?,?,?,4,?,40,5.3,3,2.6,1,2,400,0,0,1
1,1,533738,?,80,?,3,3,3,1,4,4,4,?,?,?,4,5,43,70,?,?,1,1,3111,0,0,2
1,9,5294540,38.8,184,84,1,?,1,1,4,1,3,?,?,?,2,?,33,3.3,?,?,2,1,7111,0,0,2
1,1,533871,37.5,72,?,2,1,1,1,2,1,1,1,1,?,1,?,35,65,2,2,3,1,7209,0,0,2
1,1,529812,38.7,96,28,3,3,4,1,?,4,?,?,3,7.5,?,?,64,9,?,?,2,1,2205,0,0,1
2,1,534719,37.5,52,12,1,1,1,1,2,3,2,2,1,?,3,5,36,61,1,1,1,2,0,0,0,2
1,1,527734,40.8,72,42,3,3,1,1,2,3,1,2,1,?,?,?,54,7.4,3,?,2,1,11400,0,0,1
2,1,534933,38,40,25,?,1,1,1,4,3,2,1,1,?,4,?,37,69,?,?,1,2,0,0,0,2
2,1,529296,38.4,48,16,2,1,1,1,1,?,2,2,1,?,?,2,39,6.5,?,?,1,2,3111,0,0,1
2,9,5305630,38.6,88,28,?,?,?,?,?,?,?,?,?,?,?,?,35,5.9,?,?,1,2,0,0,0,2
1,1,528743,37.1,75,36,?,?,3,2,4,4,2,2,3,5,4,4,48,7.4,3,3.2,2,1,12208,0,0,1
1,1,530478,38.3,44,21,3,1,2,1,3,3,3,2,1,?,1,5,44,6.5,2,4.4,1,1,2209,0,0,1
2,1,528590,?,56,68,3,1,1,1,3,3,1,2,1,?,1,?,40,6,?,?,3,1,5206,0,0,2
2,1,529865,38.6,68,20,2,1,3,1,3,3,2,1,1,?,1,5,38,6.5,1,?,1,2,5124,0,0,1
2,1,527829,38.3,54,18,3,1,2,1,2,3,2,?,3,5.4,?,4,44,7.2,3,?,1,2,2124,0,0,1
1,1,534403,38.2,42,20,?,?,1,1,?,3,?,?,?,?,3,?,47,60,?,?,1,2,0,0,0,2
1,1,527883,39.3,64,90,2,3,1,1,?,3,1,1,2,6.5,1,5,39,6.7,?,?,1,1,31110,0,0,2
1,1,528570,37.5,60,50,3,3,1,1,3,3,2,2,2,3.5,3,4,35,6.5,?,?,2,1,2209,0,0,2
1,1,534626,37.7,80,?,3,3,6,1,5,4,1,2,3,?,3,1,50,55,3,2,1,1,4206,0,0,2
1,1,529796,?,100,30,3,3,4,2,5,4,4,3,3,?,4,4,52,6.6,?,?,1,1,2124,0,0,2
1,1,528638,37.7,120,28,3,3,3,1,5,3,3,1,1,?,?,?,65,7,3,?,2,1,4205,0,0,1
1,1,534624,?,76,?,?,3,?,?,?,4,4,?,?,?,?,5,?,?,?,?,3,1,11124,0,0,2
1,9,5297160,38.8,150,50,1,3,6,2,5,3,2,1,1,?,?,?,50,6.2,?,?,2,1,4207,0,0,2
1,1,534787,38,36,16,3,1,1,1,4,2,2,3,3,2,3,?,37,75,2,1,3,2,3111,0,0,2
2,1,528620,36.9,50,40,2,3,3,1,1,3,2,3,1,7,?,?,37.5,6.5,?,?,1,2,3111,0,0,2
2,1,528019,37.8,40,16,1,1,1,1,1,1,1,?,?,?,1,1,37,6.8,?,?,1,2,0,0,0,2
2,1,529172,38.2,56,40,4,3,1,1,2,4,3,2,2,7.5,?,?,47,7.2,1,2.5,1,2,8300,0,0,1
1,1,534644,38.6,48,12,?,?,1,?,1,1,?,?,?,?,?,?,36,67,?,?,1,2,0,0,0,2
2,1,530624,40,78,?,3,3,5,1,2,3,1,1,1,?,4,1,66,6.5,?,?,2,1,8400,0,0,1
1,1,527544,?,70,16,3,4,5,2,2,3,2,2,1,?,4,5,60,7.5,?,?,2,1,1400,0,0,2
1,1,527758,38.2,72,18,?,?,?,?,?,?,?,?,?,?,?,?,35,6.4,?,?,1,1,3124,0,0,2
2,1,530439,38.5,54,?,1,1,1,1,3,1,1,2,1,?,1,?,40,6.8,2,7,1,2,0,0,0,1
1,1,5283430,38.5,66,24,1,1,1,1,3,3,1,2,1,?,4,5,40,6.7,1,?,1,1,31110,0,0,1
2,1,5275210,37.8,82,12,3,1,1,2,4,?,3,1,3,?,?,?,50,7,?,?,3,1,2205,0,0,2
2,9,5305130,39.5,84,30,?,?,?,1,?,?,?,?,?,?,?,?,28,5,?,?,1,2,0,0,0,2
1,1,529428,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,2124,0,0,2
1,1,529126,38,50,36,?,1,1,1,3,2,2,?,?,?,3,?,39,6.6,1,5.3,1,1,8400,0,0,1
2,1,535054,38.6,45,16,2,1,2,1,1,1,?,?,?,?,1,1,43,58,?,?,1,2,0,0,0,2
1,1,528890,38.9,80,44,3,3,3,1,2,3,3,2,2,7,3,1,54,6.5,3,?,2,1,7111,0,0,2
1,1,530034,37,66,20,1,3,2,1,4,3,3,1,?,?,1,5,35,6.9,2,?,2,1,31110,0,0,2
1,1,534004,?,78,24,3,3,3,1,?,3,?,2,1,?,?,4,43,62,?,2,3,2,2209,0,0,2
2,1,533902,38.5,40,16,1,1,1,1,2,1,1,?,?,?,3,2,37,67,?,?,1,2,0,0,0,2
1,1,533886,?,120,70,4,?,4,2,2,4,?,?,?,?,?,5,55,65,?,?,3,2,3205,0,0,2
2,1,527702,37.2,72,24,3,2,4,2,4,3,3,3,1,?,4,4,44,?,3,3.3,3,1,2208,0,0,1
1,1,529386,37.5,72,30,4,3,4,1,4,4,3,2,1,?,3,5,60,6.8,?,?,2,1,3205,0,0,2
1,1,530612,36.5,100,24,3,3,3,1,3,3,3,3,1,?,4,4,50,6,3,3.4,1,1,2208,0,0,1
1,1,534618,37.2,40,20,?,?,?,?,?,?,?,?,?,?,4,1,36,62,1,1,3,2,6112,0,0,2
2,1,528626,38.5,54,20,?,1,2,2,3,4,1,2,2,5.9,?,2,42,6.3,?,?,1,2,3111,0,0,1
2,1,527950,37.6,48,36,?,?,1,1,?,3,?,?,?,?,?,?,44,6.3,1,5,1,2,3111,0,0,1
1,1,535263,37.7,44,28,?,4,3,2,5,4,4,1,1,?,3,5,45,70,3,2,1,1,3205,0,0,2
1,1,534523,37,56,24,3,1,4,2,4,4,3,1,1,?,?,?,35,61,3,2,3,2,2205,2208,0,2
2,1,528926,38,42,12,3,?,3,1,1,?,1,?,?,?,?,2,37,5.8,?,?,1,2,3111,0,0,2
1,1,534922,?,60,40,3,?,1,1,?,4,?,3,2,?,?,5,42,72,?,?,1,1,3111,0,0,2
2,1,527642,38.4,80,60,3,2,2,1,3,2,1,2,2,?,1,1,54,6.9,?,?,1,2,0,0,0,2
2,1,5279820,37.8,48,12,2,1,2,1,3,?,1,2,?,?,2,?,48,7.3,1,?,1,2,0,0,0,1
?,1,534790,38,65,40,?,1,4,2,2,?,?,?,?,?,?,5,?,?,?,?,?,1,3111,3205,0,2
2,1,5275210,37.9,45,36,3,3,3,2,2,3,1,2,1,?,3,?,33,5.7,3,?,1,1,2205,0,0,1
2,1,5278330,39,84,12,3,1,5,1,2,4,2,1,2,7,?,4,62,5.9,2,2.2,2,1,2208,0,0,1
2,1,528959,38.2,60,24,3,1,3,2,3,3,2,3,3,?,4,4,53,7.5,2,1.4,1,2,1124,0,0,1
1,1,534921,?,140,?,?,?,4,2,5,4,4,1,1,?,?,5,30,69,?,?,2,2,6112,0,0,2
1,1,528999,37.9,120,60,3,3,3,1,5,4,4,2,2,7.5,4,5,52,6.6,3,1.8,2,1,3205,0,0,1
2,1,528067,38,72,36,1,1,3,1,3,?,2,2,1,?,3,5,38,6.8,2,2,1,2,3124,0,0,1
2,9,5291330,38,92,28,1,1,2,1,1,3,2,3,?,7.2,?,?,37,6.1,1,1.1,1,2,0,0,0,1
1,1,529478,38.3,66,30,2,3,1,1,2,4,3,3,2,8.5,4,5,37,6,?,?,1,1,5111,0,0,2
2,1,529991,37.5,48,24,3,1,1,1,2,1,?,1,1,?,3,2,43,6,1,2.8,1,2,7111,0,0,1
1,1,530033,37.5,88,20,2,3,3,1,4,3,3,?,?,?,?,?,35,6.4,1,?,2,1,2205,0,0,2
2,9,5299050,?,150,60,4,4,4,2,5,4,4,?,?,?,?,?,?,?,?,?,2,1,1400,0,0,2
1,1,534497,39.7,100,30,?,?,6,2,4,4,3,1,?,?,4,5,65,75,?,?,3,1,3205,0,0,2
1,1,528369,38.3,80,?,3,3,4,2,5,4,3,2,1,?,4,4,45,7.5,2,4.6,1,1,3209,0,0,1
2,1,530107,37.5,40,32,3,1,3,1,3,2,3,2,1,?,?,5,32,6.4,1,1.1,1,1,3124,0,0,1
1,1,530239,38.4,84,30,3,1,5,2,4,3,3,2,3,6.5,4,4,47,7.5,3,?,2,1,6111,0,0,2
1,1,530505,38.1,84,44,4,?,4,2,5,3,1,1,3,5,?,4,60,6.8,?,5.7,2,1,2209,0,0,1
2,1,529567,38.7,52,?,1,1,1,1,1,3,1,?,?,?,1,3,4,74,?,?,1,2,0,0,0,2
2,1,529597,38.1,44,40,2,1,3,1,3,3,1,?,?,?,1,3,35,6.8,?,?,1,2,0,0,0,2
2,1,534429,38.4,52,20,2,1,3,1,1,3,2,2,1,?,3,5,41,63,1,1,1,2,0,0,0,2
1,1,529629,38.2,60,?,1,?,3,1,2,1,1,1,1,?,4,4,43,6.2,2,3.9,1,1,2206,0,0,1
2,1,528382,37.7,40,18,1,1,1,?,3,2,1,1,1,?,3,3,36,3.5,?,?,1,2,400,0,0,2
1,1,534898,39.1,60,10,?,1,1,?,2,3,?,?,?,?,4,4,?,?,?,?,1,1,2113,0,0,2
2,1,529615,37.8,48,16,1,1,1,1,?,1,1,2,1,?,4,3,43,7.5,?,?,1,2,0,0,0,2
1,1,526090,39,120,?,4,3,5,2,2,4,3,2,3,8,?,?,65,8.2,3,4.6,1,2,5110,0,0,2
1,1,529765,38.2,76,?,2,3,2,1,5,3,3,1,2,6,1,5,35,6.5,2,0.9,1,1,3205,0,0,1
2,1,528310,38.3,88,?,?,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,2300,0,0,2
1,1,529925,38,80,30,3,3,3,1,?,?,?,?,?,6,?,?,48,8.3,?,4.3,1,1,2111,0,0,2
1,1,527807,?,?,?,3,1,1,1,2,3,3,1,3,6,4,4,?,?,2,?,2,1,2113,0,0,1
1,1,5281440,37.6,40,?,1,1,1,1,1,1,1,?,?,?,1,1,?,?,2,2.1,1,1,31110,0,0,1
2,1,530695,37.5,44,?,1,1,1,1,3,3,2,?,?,?,?,?,45,5.8,2,1.4,1,2,3111,0,0,1
2,1,533889,38.2,42,16,1,1,3,1,1,3,1,?,?,?,1,?,35,60,1,1,1,2,0,0,0,2
2,1,533815,38,56,44,3,3,3,?,?,1,1,2,1,?,4,?,47,70,2,1,1,2,0,0,0,2
2,1,527664,38.3,45,20,3,3,2,2,2,4,1,2,?,?,4,?,?,?,?,?,1,2,0,0,0,2
1,1,5262540,?,48,96,1,1,3,1,?,4,1,2,1,?,1,4,42,8,1,?,1,1,2208,0,0,2
1,1,528268,37.7,55,28,2,1,2,1,2,3,3,?,3,5,4,5,?,?,?,?,1,1,3209,0,0,2
2,1,528919,36,100,20,4,3,6,2,2,4,3,1,1,?,4,5,74,5.7,2,2.5,3,1,3205,0,0,1
1,1,527494,37.1,60,20,2,?,4,1,3,?,3,?,2,5,3,4,64,8.5,2,?,1,1,7111,0,0,1
