%                      File README
%                      -----------
% 
% smoothmeth  A collection of the data sets used in the book "Smoothing
%             Methods in Statistics," by Jeffrey S. Simonoff,
%             Springer-Verlag, New York, 1996. Submitted by Jeff
%             Simonoff (jsimonoff@stern.nyu.edu).
% 
% 
% This submission consists of 37 files, plus this README file.
% Each file represents a data set analyzed in the book.
% The names of the files correspond to the names given in
% the book. The data files are written in plain ASCII (character)
% text. Missing values are represented by "M" in all data files.
% 
% Several of the files include an alphabetic (labeling) variable. It is
% likely that these files would have to be input into a package using fixed,
% rather than free, format. The relevant files, along with appropriate
% Fortran format statements, are as follows:
% 
%    adptvisa.dat: (f10.4,4x,f7.4,3x,a20)
% 
%    airaccid.dat: (i3,3x,a34)
% 
%    basesal.dat : (f8.1,4x,a17)
% 
%    baskball.dat: (f7.4,4x,f6.4,3x,i3,4x,f5.2,3x,i2,3x,a17)
% 
%    cars93.dat  : (f5.1,2x,i2,2x,i2,3x,f3.1,2x,i3,3x,f4.1,2x,i4,2x,a21)
% 
%    elusage.dat : (i4,3x,f7.3,2x,a7)
% 
%    hckshoot.dat: (f7.3,4x,i1,4x,a20)
% 
%    jantemp.dat : (i6,3x,a30)
% 
%    marathon.dat: (f10.2,4x,a27)
% 
%    newscirc.dat: (f8.2,3x,f7.2,2x,a25)
% 
%    racial.dat  : (f7.4,4x,a32)
% 
%    safewatr.dat: (i5,3x,i3,3x,a26)
% 
%    schlvote.dat: (i3,4x,f5.2,2x,i8,4x,f4.1,5x,f5.2,2x,i7,2x,a25)
% 
% Description of data sources, and further information about the data sets,
% can be found in the "Descriptions of the data sets" section of the book.
% Pointing a World Wide Web browser to the URL
% 
%             http://www.stern.nyu.edu/SOR/SmoothMeth
% 
% will provide access to a site devoted to the book.
% 
% NOTICE: These datasets may be used freely for scientific,
% educational and/or non-commercial purposes, provided suitable
% acknowledgment is given (by citing the reference above).
% 
%
% File: ../data/smoothmeth/sulfate.dat
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation smoothmeth-sulfate

@attribute col_1 REAL
@attribute col_2 REAL

@data
1325.318,-0.032
2215.493,-0.059
1365.097,-0.071
1264.059,-0.104
2445.540,0.046
694.142,0.137
243.611,0.488
288.268,0.372
1075.861,0.064
1161.550,-0.139
1166.536,0.167
1405.307,-0.004
1795.105,-0.085
1648.350,-0.084
1949.452,0.009
1867.356,-0.199
1819.289,0.077
3405.492,0.217
2716.876,-0.154
1019.046,0.040
1458.192,0.036
1232.884,0.182
1179.880,0.123
1243.909,0.108
1127.877,0.107
2124.619,0.013
1459.967,0.004
1811.662,-0.141
3406.363,-0.237
3653.222,0.052
3334.114,-0.072
3989.377,-0.327
4272.565,-0.253
4173.045,-0.193
4029.269,-0.177
2795.796,-0.028
2876.233,-0.137
2693.398,-0.140
2678.729,0.073
2612.907,-0.011
3037.562,-0.077
1375.046,0.052
1460.907,0.024
1148.648,0.342
1203.425,0.349
3609.138,-0.093
1187.949,0.095
1225.922,-0.104
1151.389,0.122
1322.358,0.091
1280.561,0.295
1072.901,0.201
1929.626,-0.120
959.103,0.036
819.887,0.168
1985.267,0.048
198.036,0.646
738.366,0.166
729.396,0.231
1023.667,-0.081
940.929,-0.023
1035.670,-0.004
1380.557,-0.137
1750.958,-0.162
1629.982,-0.174
1797.264,0.012
1548.726,-0.069
1443.660,0.156
3350.578,0.023
2665.127,0.024
524.474,0.486
987.011,0.166
745.124,0.482
683.400,0.467
747.500,0.168
631.142,0.366
1888.017,-0.083
496.328,0.338
1851.255,0.255
1126.714,0.102
549.229,0.198
763.637,-0.091
462.188,0.117
1097.787,0.075
1580.568,0.107
1456.072,0.148
1272.852,0.102
194.378,0.456
558.750,0.188
530.577,0.086
396.501,0.133
593.679,0.124
262.147,0.097
2418.692,-0.141
2629.798,-0.025
2355.031,-0.173
2093.981,-0.001
1262.484,-0.155
1696.248,0.219
1709.204,0.190
1774.764,0.017
1582.054,0.035
1635.443,0.071
1848.061,0.088
961.026,0.199
1967.839,0.037
2158.626,0.179
1558.655,0.095
2776.608,-0.043
3383.774,0.171
3487.310,0.186
2193.377,-0.137
2012.990,0.256
2046.332,0.148
2007.040,-0.055
1742.104,0.007
1886.100,-0.107
1370.613,-0.059
1332.162,-0.015
1482.994,-0.064
1605.199,0.175
1464.098,-0.087
2708.855,-0.090
2141.768,0.045
2393.809,-0.042
2625.084,0.015
2509.064,0.037
2574.662,0.001
1075.252,-0.059
3192.210,0.250
2892.169,-0.075
1920.139,0.043
1189.634,0.184
481.971,0.310
728.078,-0.057
437.931,0.160
1036.585,-0.023
1508.727,-0.125
1384.511,0.121
1201.916,0.255
190.550,0.320
517.927,0.242
512.747,0.065
391.365,0.479
583.213,0.261
193.290,0.413
2488.830,-0.008
2700.695,0.108
2422.801,0.072
2161.003,0.024
1195.378,-0.014
1746.431,0.146
1752.647,-0.045
1819.422,0.099
1639.737,0.143
1694.013,0.329
1893.607,0.265
1007.945,0.277
2025.800,0.092
2218.023,0.052
1630.828,0.295
2831.892,0.099
3426.207,0.064
3532.253,0.136
2228.185,-0.104
2057.112,-0.106
2084.298,-0.060
2032.301,-0.323
1756.818,-0.134
1903.623,-0.250
1393.199,-0.001
1385.175,-0.114
1543.094,0.005
1553.541,0.064
1439.361,0.181
2769.460,0.138
2205.373,0.097
2455.722,0.053
2687.748,-0.030
2572.057,0.117
2636.204,0.072
1110.177,0.266
3237.456,0.322
2944.624,0.223
71.934,0.329
1525.194,0.183
1732.817,-0.214
3245.818,-0.053
3529.226,0.039
3211.461,0.039
3828.321,-0.255
4059.979,0.279
3966.738,-0.251
3833.022,-0.053
2640.631,-0.141
2680.893,-0.066
2504.040,-0.004
2505.820,-0.069
2419.883,0.093
2876.792,-0.050
1554.350,0.142
1673.904,0.151
1311.176,0.144
1304.223,-0.021
3373.821,-0.199
1056.403,0.187
1042.215,-0.132
972.671,-0.081
1248.854,0.130
1219.920,-0.031
897.595,0.047
1783.166,-0.113
936.548,0.070
857.489,0.087
2028.169,0.145
441.625,0.227
658.757,0.126
724.963,-0.028
737.189,0.110
740.529,-0.144
783.264,0.175
1090.999,-0.023
1471.052,0.004
1340.686,-0.141
1564.944,0.057
1429.153,-0.169
1379.803,-0.021
3075.511,0.049
2390.000,-0.322
760.471,0.175
1070.454,0.206
882.934,0.304
898.177,0.298
928.960,0.230
825.539,0.320
1706.180,-0.049
437.299,0.433
318.650,0.263
2754.997,0.020
2801.845,0.108
1339.726,0.171
1497.425,0.043
3006.565,0.433
3285.933,-0.093
2969.087,0.229
3587.453,0.334
3830.565,-0.009
3735.647,-0.062
3599.469,0.100
2402.093,-0.053
2450.294,-0.044
2272.179,-0.278
2270.303,-0.247
2189.140,-0.081
2638.492,-0.091
1440.954,-0.128
1586.258,0.108
1191.733,-0.024
1143.599,-0.022
3155.971,0.026
818.765,0.039
808.867,0.190
738.095,0.200
1017.297,-0.021
991.520,-0.052
662.167,0.039
1545.091,-0.102
726.018,-0.108
679.619,0.065
1825.678,0.102
481.449,0.204
885.946,0.077
961.455,0.290
576.279,0.057
509.808,-0.108
581.678,0.135
930.296,0.119
1294.413,-0.136
1177.167,-0.111
1350.370,-0.145
1191.078,-0.103
1149.164,0.165
2883.509,-0.200
2202.676,0.200
736.281,0.020
907.776,0.118
767.109,0.069
842.399,-0.037
842.803,-0.003
758.368,0.018
1473.319,-0.242
672.856,0.202
453.806,0.065
2514.509,0.205
2561.664,0.052
237.250,0.273
1771.244,0.165
1976.103,-0.106
3461.888,0.232
3761.029,-0.018
3443.166,0.188
4045.147,-0.072
4247.790,-0.027
4158.461,-0.114
4030.755,-0.146
2858.884,-0.190
2878.050,0.163
2704.914,0.149
2715.650,-0.070
2618.733,0.067
3092.470,-0.115
1768.674,0.199
1871.686,0.108
1530.907,0.215
1542.495,0.325
3543.304,-0.142
1290.264,0.035
1256.315,0.075
1190.400,0.110
1494.068,0.056
1466.926,0.106
1118.341,0.015
2006.755,0.212
1186.066,0.125
1102.980,0.090
2278.649,0.031
605.218,0.315
411.171,0.366
493.914,0.339
872.938,0.192
953.620,-0.100
958.109,0.222
1209.000,-0.056
1597.642,-0.034
1454.500,-0.114
1740.834,0.126
1663.571,0.059
1626.086,0.162
3206.137,-0.062
2519.021,0.022
938.203,0.337
1310.605,0.194
1106.899,0.280
1090.011,0.342
1137.314,0.384
1026.585,0.460
1913.975,-0.049
208.641,0.485
424.108,0.196
2980.814,0.154
3025.432,0.072
248.655,0.466
474.885,0.455
1633.398,0.260
1822.415,-0.158
3311.973,0.063
3606.203,-0.124
3288.792,0.084
3894.392,-0.194
4107.695,0.078
4016.862,0.061
3886.904,-0.045
2708.821,-0.053
2735.219,-0.002
2560.793,0.029
2568.388,-0.114
2475.389,0.135
2943.014,-0.329
1661.405,0.117
1777.549,-0.002
1419.001,0.019
1413.549,0.007
3411.396,0.056
1137.771,-0.042
1107.950,0.104
1041.031,-0.024
1341.534,0.099
1315.076,0.167
968.200,0.178
1855.817,-0.056
1038.968,0.303
965.319,0.184
2134.683,0.162
530.794,0.222
562.494,0.224
643.782,0.114
752.910,-0.041
805.170,0.142
822.298,0.248
1099.227,-0.002
1484.874,0.006
1347.596,0.016
1606.318,0.015
1510.735,-0.054
1473.585,0.098
3092.167,-0.041
2405.897,0.040
857.039,0.339
1179.538,0.193
991.070,0.328
999.283,0.410
1034.223,0.281
928.868,0.428
1767.688,-0.202
355.894,0.453
380.904,0.262
2828.475,0.162
2873.656,0.001
108.979,0.504
322.950,0.243
152.163,0.558
1421.189,-0.188
1637.446,0.069
3167.021,0.145
3441.726,0.005
3123.912,0.163
3749.157,0.298
3995.757,-0.259
3900.564,0.068
3763.814,0.052
2560.732,-0.224
2612.395,-0.032
2433.717,-0.106
2430.651,-0.112
2350.721,-0.072
2798.257,-0.082
1460.870,-0.051
1586.772,-0.139
1215.990,0.163
1202.299,0.188
3318.875,0.221
968.554,0.009
967.881,-0.050
896.408,0.263
1151.876,0.153
1121.288,0.174
819.808,0.033
1700.737,0.014
833.919,-0.127
753.849,-0.172
1923.562,0.018
386.593,0.239
760.400,0.272
819.632,0.280
713.364,0.159
669.656,-0.262
736.231,0.210
1069.503,0.039
1441.703,-0.139
1318.534,0.056
1509.979,-0.027
1340.202,-0.192
1281.909,0.190
3039.420,0.158
2355.779,-0.049
687.667,0.063
968.098,-0.001
787.114,0.246
816.929,0.118
839.862,-0.030
740.578,0.196
1633.177,-0.213
533.960,0.460
310.193,0.230
2670.785,0.186
2718.907,0.079
103.665,0.189
159.999,0.473
351.625,0.472
211.269,0.261
1586.749,0.093
1903.735,-0.233
3472.917,0.093
3735.130,0.248
3415.708,0.340
4057.195,0.094
4316.989,-0.072
4220.378,-0.112
4081.172,-0.259
2863.001,-0.074
2925.526,0.066
2745.056,0.171
2737.918,-0.056
2662.584,-0.062
3103.051,-0.221
1513.671,0.229
1598.738,0.064
1286.353,0.191
1334.884,0.330
3639.478,-0.088
1257.610,0.023
1274.250,0.054
1201.360,0.145
1413.426,-0.130
1375.363,0.062
1123.655,-0.069
1997.631,0.027
1061.988,0.135
936.312,0.102
2109.746,-0.065
335.902,0.401
600.455,0.217
599.079,0.363
1010.790,-0.019
978.901,0.234
1046.846,0.214
1366.013,-0.142
1745.728,-0.179
1616.396,-0.085
1823.847,0.005
1625.370,0.023
1538.579,0.199
3354.904,-0.286
2666.781,-0.325
662.195,0.282
1114.462,0.399
878.977,0.245
821.699,0.145
885.301,0.196
769.203,0.266
1940.618,-0.096
358.093,0.256
138.249,0.355
2966.974,0.042
3017.336,-0.028
273.899,0.294
471.009,0.376
301.889,0.625
297.507,0.383
311.613,0.317
996.469,0.240
1222.555,0.037
2810.504,0.179
3050.252,0.011
2733.190,0.199
3388.916,-0.190
3693.834,-0.064
3591.242,-0.038
3442.947,-0.024
2203.163,-0.214
2301.917,0.022
2117.356,-0.227
2093.835,0.051
2040.248,0.183
2444.742,-0.071
1130.822,0.217
1296.500,0.188
880.932,0.229
805.832,0.248
3058.643,-0.042
604.078,0.176
679.216,0.022
604.404,0.262
734.161,0.062
696.568,0.458
528.595,0.320
1341.340,0.199
396.500,0.289
338.899,0.426
1486.604,-0.053
488.825,0.225
1198.629,0.133
1249.114,0.207
714.693,0.047
450.088,0.261
627.625,0.267
1024.978,0.052
1333.511,0.057
1249.647,-0.054
1282.733,0.132
957.209,-0.012
859.051,0.218
2860.197,0.235
2195.037,-0.078
577.430,0.203
571.174,-0.076
478.222,0.212
623.559,0.076
583.956,0.386
534.527,0.103
1318.215,0.039
967.551,0.275
590.716,0.294
2295.010,0.193
2347.997,0.299
540.081,0.046
342.552,0.147
789.034,0.160
643.791,0.314
437.220,0.210
677.687,0.207
1075.939,0.115
1227.949,0.220
2777.235,-0.020
3034.554,-0.020
2717.772,0.294
3356.493,-0.022
3637.829,-0.111
3537.977,0.033
3394.110,-0.203
2170.901,0.079
2249.891,0.050
2067.469,0.126
2052.213,0.068
1988.070,0.030
2410.443,-0.027
1243.078,0.019
1412.651,0.080
993.726,0.233
903.791,-0.001
2989.861,-0.126
571.086,0.126
610.962,0.209
535.848,0.244
743.762,0.288
714.898,0.284
457.709,0.176
1309.459,0.148
450.417,0.115
436.662,0.167
1549.655,0.021
552.683,0.364
1162.195,-0.090
1228.208,-0.108
596.280,0.007
352.511,-0.151
515.710,0.220
911.160,0.090
1228.951,-0.030
1139.548,-0.116
1201.933,0.036
938.053,-0.042
874.109,0.397
2770.793,-0.195
2101.744,-0.327
684.638,0.137
672.043,0.028
596.394,0.289
739.850,0.170
702.655,-0.160
650.702,0.360
1266.157,-0.162
941.203,-0.038
619.695,0.195
2271.903,0.260
2322.265,0.203
503.987,0.112
278.630,0.330
749.816,0.298
599.073,0.111
407.439,0.455
685.577,0.138
118.744,0.216
1151.199,-0.096
381.283,0.246
1293.730,-0.052
1493.848,0.094
1180.481,-0.035
1855.348,0.159
2272.067,0.073
2155.086,-0.030
1984.432,-0.167
706.541,0.246
953.595,0.002
779.589,0.091
678.366,0.167
746.113,0.092
946.035,0.077
1725.695,0.057
1947.106,0.027
1629.492,-0.091
1364.950,-0.089
1791.988,-0.159
961.038,0.162
1013.554,-0.005
1069.129,-0.062
824.154,0.125
876.792,-0.061
1135.157,0.018
301.028,0.305
1208.298,-0.098
1398.084,-0.066
1006.548,-0.117
2016.477,0.005
2665.318,-0.046
2755.738,0.003
1543.958,0.100
1305.069,-0.170
1378.331,0.014
1443.655,-0.067
1297.758,0.015
1402.136,0.028
891.487,0.255
589.788,0.036
725.359,0.101
1896.407,0.369
1468.577,0.201
1946.400,-0.126
1389.869,-0.085
1635.155,-0.211
1866.804,-0.070
1752.481,-0.110
1814.250,0.048
522.814,0.252
2462.363,0.004
2137.840,-0.106
756.924,0.112
816.278,0.235
2022.448,0.004
1783.133,-0.095
2256.237,-0.019
2102.901,-0.164
1933.536,-0.028
2218.600,-0.045
1543.219,-0.011
1529.290,0.131
3553.302,-0.013
2755.136,-0.288
1388.580,-0.147
1732.865,0.104
1793.576,-0.068
1281.679,0.181
620.652,0.194
691.569,-0.219
825.223,-0.167
1737.728,-0.121
1422.765,0.038
1600.986,0.260
1702.285,0.057
1649.521,0.051
1555.446,-0.038
4141.607,-0.126
4372.635,-0.057
4015.950,-0.323
3744.509,-0.043
586.564,0.278
3043.262,-0.085
2933.738,-0.027
3010.260,-0.129
3076.798,0.065
3140.944,-0.123
3088.582,-0.145
2396.265,-0.071
3432.676,-0.001
3638.934,-0.162
3363.964,-0.172
4127.392,-0.224
4394.291,0.321
4550.299,0.150
3171.213,0.273
3202.509,-0.078
3111.211,0.200
2831.889,0.040
2437.621,0.105
2591.281,0.122
2330.620,0.061
2780.122,-0.024
3030.362,0.032
898.154,0.413
1533.753,-0.203
4185.621,-0.173
3713.244,0.252
3915.440,-0.008
4153.715,-0.007
4050.189,-0.029
4079.327,-0.141
2320.310,-0.082
4283.376,0.282
4171.096,0.105
1819.609,0.014
1749.191,-0.049
3918.248,0.169
3706.695,-0.159
4074.430,-0.040
3948.085,0.011
3869.493,0.240
4192.895,0.091
3630.802,-0.009
3555.339,-0.197
2384.985,-0.080
3435.551,-0.042
2638.661,-0.202
1290.279,-0.167
1649.488,0.012
1697.136,-0.076
1218.298,0.167
603.033,-0.074
654.173,-0.180
766.628,0.086
1625.043,0.149
1308.047,0.157
1485.942,-0.022
1587.568,-0.002
1534.475,0.127
1445.985,0.027
4022.774,-0.070
4253.390,0.103
3897.466,-0.136
3626.497,0.054
472.214,-0.178
2929.059,0.001
2821.544,-0.054
2898.006,-0.181
2960.665,-0.111
3024.679,0.043
2976.370,-0.143
2280.621,-0.155
3316.803,-0.250
3522.763,-0.031
3248.198,-0.043
4013.544,0.074
4290.215,0.062
4444.609,0.045
3065.716,-0.024
3091.602,0.073
3003.121,-0.069
2729.471,0.042
2336.393,0.061
2491.064,0.108
2221.375,0.051
2664.471,0.097
2913.811,0.050
820.995,0.328
1439.853,0.030
4069.201,0.070
3595.870,0.182
3798.495,0.013
4036.465,0.056
3932.853,-0.104
3962.511,-0.009
2206.205,0.024
4176.598,0.077
4058.967,0.191
1709.907,0.213
1639.940,0.030
3809.024,-0.019
3596.478,-0.015
3967.381,-0.105
3840.128,-0.156
3759.268,-0.032
4082.152,0.193
3517.196,-0.010
3442.799,-0.065
2269.204,-0.029
114.297,0.431
3523.458,-0.016
2725.270,-0.186
1380.204,-0.129
1734.105,-0.033
1786.788,-0.052
1292.572,-0.131
647.513,0.801
711.981,0.029
837.641,0.047
1715.471,-0.123
1394.900,0.072
1571.659,0.024
1675.463,-0.054
1618.571,0.069
1537.317,-0.038
4111.244,-0.086
4342.622,-0.060
3983.608,-0.182
3712.439,-0.156
558.312,0.146
3006.008,0.187
2894.780,0.099
2971.213,-0.298
3042.417,0.149
3106.602,-0.104
3049.358,-0.117
2363.602,0.061
3396.585,0.062
3602.650,0.014
3339.768,-0.187
4087.421,-0.093
4348.904,0.019
4505.238,0.282
3128.143,-0.017
3162.146,0.053
3069.380,-0.196
2788.162,0.213
2393.998,0.071
2547.192,0.176
2290.529,0.101
2745.814,0.167
2997.370,-0.084
852.566,0.198
1489.321,-0.125
4148.036,0.008
3678.972,0.227
3879.458,-0.071
4117.389,-0.077
4014.386,0.032
4042.592,-0.187
2284.605,0.093
4239.161,-0.098
4129.803,-0.136
1801.460,0.194
1731.484,-0.141
3875.732,0.137
3665.065,0.135
4030.657,0.019
3904.910,-0.038
3827.592,-0.120
4150.725,-0.117
3591.675,-0.128
3515.500,-0.107
2356.819,0.119
45.545,0.699
90.834,0.153
1307.701,0.140
1517.624,-0.036
3057.571,-0.060
3325.366,0.049
3007.771,0.104
3638.944,0.189
3898.240,-0.047
3801.369,-0.026
3662.036,-0.401
2450.902,-0.133
2512.337,0.013
2332.222,0.132
2324.905,-0.138
2250.371,-0.096
2689.333,-0.089
1374.411,0.017
1511.673,0.173
1126.770,0.057
1096.810,-0.005
3230.649,-0.144
854.427,0.188
865.949,0.031
792.972,0.079
1031.681,0.260
1000.543,-0.037
715.333,-0.122
1589.748,0.029
713.948,-0.079
641.462,-0.087
1805.573,-0.197
384.726,0.286
880.916,0.091
939.783,0.020
670.905,0.028
573.797,-0.324
666.258,0.202
1023.847,0.113
1384.319,-0.104
1269.918,-0.018
1425.075,0.093
1224.632,0.077
1161.277,0.514
2970.279,-0.190
2289.892,-0.156
644.538,0.053
861.447,0.156
698.768,0.275
757.072,0.176
765.187,-0.260
675.096,0.269
1530.440,-0.131
654.556,0.238
370.487,0.254
2557.464,0.184
2606.524,-0.150
222.154,0.169
96.871,0.445
470.893,0.422
325.968,0.095
120.624,0.524
407.598,0.554
318.001,0.172
288.467,0.629
1817.406,0.050
3786.628,0.043
3675.551,0.105
3745.370,0.070
1275.769,0.062
1554.414,-0.133
3129.864,-0.008
3382.311,0.249
3064.154,-0.118
3711.279,0.280
3991.380,-0.026
3892.038,-0.299
3748.714,-0.009
2521.250,0.053
2599.423,-0.098
2417.041,0.081
2402.855,-0.144
2336.816,0.004
2761.897,0.028
1291.886,0.035
1416.542,0.100
1048.119,-0.136
1045.644,0.109
3333.144,-0.052
916.850,0.205
953.148,-0.020
878.535,0.271
1065.242,-0.043
1027.626,-0.190
800.110,-0.272
1657.223,0.017
718.968,-0.160
611.782,-0.178
1787.123,-0.034
255.361,0.366
889.873,0.113
925.065,-0.065
798.705,0.120
672.481,0.055
784.403,0.338
1150.333,-0.040
1506.559,-0.210
1395.420,-0.172
1529.634,0.096
1280.401,-0.080
1190.421,0.246
3088.152,0.077
2408.505,-0.340
524.971,0.008
814.154,0.106
619.933,0.116
648.407,0.098
669.729,-0.016
570.881,0.154
1613.556,-0.220
651.263,0.368
272.695,0.200
2620.105,0.239
2671.532,0.133
262.826,0.248
226.606,0.140
495.217,0.209
371.090,0.094
170.130,0.291
346.960,0.356
330.622,0.086
347.187,0.083
1870.842,0.052
3895.601,0.160
3783.460,0.236
3854.833,-0.236
129.730,0.297
1692.118,0.068
1015.739,0.002
1545.867,-0.148
1938.126,0.020
1662.093,-0.188
2089.426,-0.041
2216.654,0.015
2132.164,0.011
2016.106,0.208
1032.307,0.238
913.131,0.042
771.047,-0.264
840.106,-0.063
682.769,-0.068
1210.904,0.016
2215.809,0.093
2443.628,-0.077
2036.020,0.259
1789.467,0.078
1538.267,-0.037
979.150,0.144
843.767,0.356
917.792,-0.066
1093.847,0.180
1154.251,-0.002
992.960,0.144
621.104,0.213
1380.043,0.124
1574.210,0.153
1765.012,-0.075
2003.069,0.060
2334.600,-0.386
2468.893,-0.018
1116.431,-0.114
1100.978,0.024
1026.798,-0.008
843.411,0.036
531.123,0.422
680.878,0.059
246.482,0.255
830.502,0.197
1103.129,-0.012
1333.323,0.277
725.735,0.087
2081.102,0.098
1694.321,0.035
1847.186,0.130
2070.619,0.047
1980.833,0.042
1991.321,-0.058
398.302,0.307
2194.448,-0.270
2045.756,-0.146
1210.303,-0.054
1222.893,0.003
1812.696,-0.171
1598.279,-0.111
1985.977,-0.209
1852.694,-0.116
1758.178,-0.327
2072.752,-0.264
1523.829,0.135
1446.128,-0.056
868.286,0.251
2082.422,-0.131
1973.054,0.054
2042.740,-0.008
1672.942,-0.155
1776.930,-0.168
491.185,0.307
919.543,-0.061
2592.243,0.090
2758.635,-0.082
2446.358,0.156
3156.545,-0.052
3557.829,0.060
3444.494,-0.081
3278.961,-0.149
1996.823,0.097
2178.773,-0.003
1990.959,0.006
1931.425,0.086
1927.386,-0.040
2239.634,-0.201
717.289,0.064
923.721,0.160
491.611,0.156
320.243,0.413
2995.309,-0.084
598.714,0.177
789.993,-0.010
738.970,0.081
500.723,0.098
438.463,0.170
698.923,0.229
1180.359,0.290
212.470,0.215
175.445,0.501
997.451,0.108
816.642,0.234
1680.644,-0.118
1708.648,0.141
1104.525,-0.300
748.159,0.285
959.756,-0.040
1333.093,0.095
1546.300,0.020
1509.890,0.106
1358.131,0.035
791.347,0.210
568.673,0.146
2912.271,-0.316
2291.244,0.051
661.952,0.142
130.894,0.388
342.971,0.103
572.810,0.287
460.052,0.324
523.371,0.265
1249.553,-0.001
1439.893,-0.161
989.211,0.347
2048.476,0.134
2110.444,0.045
1032.831,-0.079
849.483,0.075
1278.961,0.071
1140.488,0.056
929.018,0.018
1108.850,0.218
506.739,0.250
594.070,0.211
1291.852,-0.061
3589.718,-0.084
3472.785,0.162
3554.978,-0.021
815.499,0.171
787.271,-0.016
1564.210,0.217
506.939,0.567
987.355,-0.093
2662.455,0.071
2823.629,-0.074
2511.914,0.093
3225.883,-0.160
3631.704,0.178
3517.961,-0.128
3351.736,-0.434
2067.905,-0.039
2252.465,-0.233
2064.568,-0.026
2004.193,-0.240
2001.197,-0.110
2310.638,-0.142
667.923,0.052
867.746,0.125
433.615,0.050
296.185,0.113
3070.218,-0.130
665.789,0.203
852.774,0.207
798.978,-0.046
574.143,0.129
511.812,0.058
754.914,0.191
1253.634,0.060
270.547,0.480
171.720,0.444
1025.536,0.178
776.271,0.070
1660.125,-0.353
1681.040,-0.115
1142.111,0.077
792.331,0.116
1003.825,0.051
1383.595,0.180
1607.555,0.109
1566.612,0.100
1427.550,0.003
864.872,0.181
640.028,-0.053
2986.028,-0.283
2362.275,-0.034
600.399,0.142
70.930,0.494
277.181,0.226
503.657,0.147
389.402,0.076
458.625,0.100
1323.038,0.104
1417.524,0.118
955.434,0.242
2117.322,0.237
2179.790,0.131
1021.020,0.280
850.162,0.310
1263.961,0.273
1129.677,0.398
917.890,-0.080
1079.313,0.349
510.432,0.320
607.600,0.363
1361.646,-0.291
3665.338,-0.198
3548.264,-0.095
3630.580,-0.033
808.292,0.439
768.657,-0.025
1635.760,0.125
73.428,0.428
1614.088,0.004
1170.714,-0.152
1166.719,-0.028
999.815,-0.057
787.904,-0.176
1533.611,-0.172
2198.758,-0.006
2068.186,0.049
1873.542,-0.281
970.933,0.111
1357.515,0.242
1292.228,0.026
1141.510,-0.187
1331.274,-0.155
1041.933,0.181
2098.357,-0.121
2269.774,0.139
2121.716,0.000
1898.726,-0.101
2034.808,-0.026
1867.886,-0.213
1968.517,-0.138
2013.310,-0.214
1647.281,0.136
1677.999,-0.166
2069.227,0.010
1288.555,0.043
1988.888,0.088
2138.350,0.068
1148.199,-0.208
2800.516,-0.083
3583.237,0.074
3651.242,-0.033
2519.897,0.248
2240.514,0.065
2345.655,0.361
2436.928,0.214
2271.514,0.227
2387.131,0.041
1864.485,0.068
1508.724,0.026
1516.529,-0.112
2411.790,0.033
2213.980,-0.054
2635.981,-0.088
2032.828,-0.149
2307.838,-0.081
2511.726,-0.113
2393.441,-0.084
2487.856,-0.025
1500.550,0.031
3357.630,0.174
2958.974,-0.043
803.192,0.053
857.609,-0.124
2910.266,0.006
2674.685,-0.144
3159.953,0.081
3004.374,0.081
2810.994,0.019
3064.136,-0.100
2378.943,-0.015
2397.637,-0.088
987.191,-0.119
2559.312,0.115
2455.624,0.112
2547.637,0.062
2688.565,0.070
2712.972,-0.088
1788.566,0.068
1983.266,-0.143
2036.092,-0.024
725.228,0.014
431.086,-0.005
1712.087,0.171
1761.548,0.085
1468.160,0.164
2225.549,-0.161
2757.386,0.013
2632.076,0.077
2446.907,-0.122
1202.143,-0.010
1522.511,0.093
1362.470,0.189
1239.491,0.128
1341.287,0.149
1414.362,-0.054
1261.918,-0.025
1462.631,-0.099
1239.339,-0.126
1000.699,0.048
2358.112,-0.019
1060.586,0.018
1213.650,0.157
1236.700,0.194
799.043,0.241
814.051,0.079
1273.877,0.135
793.163,0.316
1096.768,0.202
1232.317,0.085
407.814,-0.022
1890.166,-0.179
2700.595,0.243
2754.893,0.070
1761.504,-0.087
1433.749,-0.066
1581.025,0.302
1778.964,0.070
1745.922,0.018
1812.379,-0.062
1364.705,-0.063
769.893,-0.097
666.609,0.084
2507.918,0.108
2067.946,0.010
1722.275,-0.050
1122.270,0.105
1395.802,0.094
1601.469,-0.194
1483.405,0.045
1575.321,-0.010
1022.263,0.116
2469.227,-0.040
2053.249,-0.305
1168.196,-0.037
1239.596,-0.161
2031.384,0.019
1806.230,-0.104
2282.243,0.225
2130.435,0.027
1929.736,-0.231
2163.058,0.065
1492.489,-0.122
1526.207,-0.019
606.771,-0.002
2949.452,0.059
2834.054,-0.067
2924.775,-0.003
1808.024,0.107
1819.135,-0.131
1414.542,-0.020
1074.053,-0.269
1125.396,-0.179
907.642,0.054
1754.407,-0.028
2020.898,-0.063
3548.659,0.032
3832.289,-0.066
3513.057,-0.109
4133.526,0.085
4359.508,-0.148
4267.211,-0.024
4134.767,0.221
2941.362,-0.399
2978.480,0.078
2801.997,0.090
2805.445,-0.227
2717.089,-0.105
3178.248,-0.228
1702.956,0.174
1790.215,0.036
1472.985,0.427
