% This S dump contains 22 data sets from the
% book Visualizing Data published by
% Hobart Press (books@hobart.com).
% The dump was created by data.dump()
% and can be read back into S by data.restore().
% The name of each S data set is the name of
% the data set used in the book. To find the
% description of the data set in the book look
% under the entry - data, name - in the index.
% For example, one data set is barley.
% To find the description of barley, look
% in the index under the entry - data, barley.
%
% File: ../data/visualizing/soil.csv
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation visualizing-soil

@attribute northing REAL
@attribute easting REAL
@attribute resistivity REAL
@attribute isns {0,1}
@attribute track INTEGER

@data
1.4643,1.3471,29.33,1,7
1.4732,1.3469,29.74,1,7
1.482,1.3468,29.99,1,7
1.4908,1.3467,30.02,1,7
1.4997,1.3465,30.11,1,7
1.5085,1.3464,30.65,1,7
1.5172999999999999,1.3463,31.88,1,7
1.5262,1.3460999999999999,33.59,1,7
1.535,1.346,35.18,1,7
0.147,1.363,25.54,1,7
0.15530000000000002,1.3629,27.6,1,7
0.1636,1.3629,30.18,1,7
0.1719,1.3629,32.47,1,7
0.1802,1.3628,34.28,1,7
0.1884,1.3628,36.58,1,7
0.1968,1.3628,40.55,1,7
0.205,1.3627,45.63,1,7
0.21330000000000002,1.3627,49.47,1,7
0.2216,1.3625999999999998,50.24,1,7
0.2299,1.3625999999999998,48.33,1,7
0.2382,1.3625,45.56,1,7
0.2465,1.3625,43.17,1,7
0.2548,1.3624,41,1,7
0.2631,1.3624,38.15,1,7
0.2714,1.3624,34.35,1,7
0.2797,1.3622999999999998,30.85,1,7
0.288,1.3622999999999998,29.61,1,7
0.2963,1.3622999999999998,31.45,1,7
0.3045,1.3622,35.17,1,7
0.3128,1.3622,38.73,1,7
0.3211,1.3620999999999999,41.16,1,7
0.32939999999999997,1.3620999999999999,42.85,1,7
0.3377,1.362,44.34,1,7
0.346,1.362,45.43,1,7
-0.01,1.359,63.89,1,7
-0.0013,1.3591,62.31,1,7
0.0074,1.3591,58.48,1,7
0.0161,1.3592,52.84,1,7
0.0248,1.3592,47.18,1,7
0.0335,1.3593,43.54,1,7
0.0422,1.3593,42.53,1,7
0.0509,1.3594000000000002,42.65,1,7
0.0596,1.3595,41.82,1,7
0.0683,1.3595,39.66,1,7
0.07709999999999999,1.3596,37.96,1,7
0.0858,1.3596,38.55,1,7
0.0945,1.3597000000000001,41.05,1,7
0.1032,1.3598,43.08,1,7
0.1119,1.3598,42.9,1,7
0.1206,1.3599,41.15,1,7
0.1293,1.3599,39.76,1,7
0.138,1.36,39.62,1,7
0.214,0.073,25.64,0,3
0.2139,0.082,25.84,0,3
0.21380000000000002,0.09090000000000001,26.89,0,3
0.2137,0.0999,28.91,0,3
0.21359999999999998,0.10890000000000001,31.23,0,3
0.2135,0.1179,32.72,0,3
0.2134,0.1268,32.8,0,3
0.21330000000000002,0.1358,31.96,0,3
0.2132,0.1448,31.25,0,3
0.21309999999999998,0.15380000000000002,31.62,0,3
0.213,0.1628,33.51,0,3
0.2129,0.1717,36.71,0,3
0.21280000000000002,0.1807,40.18,0,3
0.2127,0.18969999999999998,42.63,0,3
0.21259999999999998,0.1986,43.2,0,3
0.2125,0.2076,41.97,0,3
0.2124,0.2166,39.93,0,3
0.21230000000000002,0.2256,38.62,0,3
0.2122,0.2346,39.55,0,3
0.21209999999999998,0.2435,43.04,0,3
0.212,0.2525,47.8,0,3
0.2119,0.2615,51.93,0,3
0.21180000000000002,0.2705,54.41,0,3
0.2117,0.2794,55.11,0,3
0.21159999999999998,0.2884,53.89,0,3
0.2115,0.2974,50.64,0,3
0.2114,0.30639999999999995,46.13,0,3
0.21130000000000002,0.3153,41.97,0,3
0.2112,0.32430000000000003,39.44,0,3
0.21109999999999998,0.3333,38.77,0,3
0.211,0.3423,39.91,0,3
0.2109,0.3512,43.18,0,3
0.21080000000000002,0.36019999999999996,48.84,0,3
0.2107,0.3692,56.24,0,3
0.21059999999999998,0.37810000000000005,63.66,0,3
0.2105,0.3871,69.09,0,3
0.2104,0.3961,71.44,0,3
0.21030000000000001,0.4051,71.57,0,3
0.2102,0.414,71.87,0,3
0.21009999999999998,0.423,74.14,0,3
0.21,0.432,77.72,0,3
0.211,0.443,84.93,0,3
0.21080000000000002,0.45189999999999997,75.34,0,3
0.21059999999999998,0.4608,59.53,0,3
0.2105,0.4697,44.91,0,3
0.21030000000000001,0.4786,37.83,0,3
0.21009999999999998,0.4875,39.68,0,3
0.2099,0.49639999999999995,49.46,0,3
0.20980000000000001,0.5053,64.95,0,3
0.20959999999999998,0.5142,79.53,0,3
0.2094,0.523,83.13,0,3
0.2093,0.532,71.01,0,3
0.2091,0.5408,50.04,0,3
0.2089,0.5497000000000001,32.88,0,3
0.2087,0.5586,26.45,0,3
0.2086,0.5675,28.15,0,3
0.2084,0.5764,31.78,0,3
0.2082,0.5852999999999999,33.88,0,3
0.208,0.5942000000000001,34.28,0,3
0.2079,0.6031,33.62,0,3
0.2077,0.612,32.36,0,3
0.2075,0.6209,31.02,0,3
0.2073,0.6297999999999999,30.22,0,3
0.2072,0.6387,30.21,0,3
0.207,0.6476000000000001,30.88,0,3
0.2068,0.6565,32.12,0,3
0.2066,0.6654,34.01,0,3
0.2065,0.6742999999999999,36.49,0,3
0.2063,0.6832,39,0,3
0.2061,0.6921,40.53,0,3
0.2059,0.701,40.55,0,3
0.2058,0.7099,39.62,0,3
0.2056,0.7188,38.91,0,3
0.2054,0.7277,38.82,0,3
0.2052,0.7365,38.56,0,3
0.2051,0.7454,37.51,0,3
0.2049,0.7543,36.47,0,3
0.2047,0.7632000000000001,36.81,0,3
0.2045,0.7721,38.57,0,3
0.2044,0.781,40.33,0,3
0.2042,0.7898999999999999,40.91,0,3
0.204,0.7988,40.36,0,3
0.2038,0.8077000000000001,39.28,0,3
0.2037,0.8166,38.01,0,3
0.2035,0.8255,36.58,0,3
0.2033,0.8344,35.04,0,3
0.2031,0.8432999999999999,33.55,0,3
0.203,0.8522000000000001,32.38,0,3
0.2028,0.8611,31.72,0,3
0.2026,0.87,31.46,0,3
0.2024,0.8789,31.23,0,3
0.2023,0.8877999999999999,30.75,0,3
0.2021,0.8967,30.13,0,3
0.2019,0.9055,29.68,0,3
0.2018,0.9145,29.51,0,3
0.2016,0.9233,29.43,0,3
0.2014,0.9322,29.23,0,3
0.2012,0.9411,28.86,0,3
0.2011,0.95,28.45,0,3
0.2009,0.9589,28.08,0,3
0.2007,0.9678,27.8,0,3
0.2005,0.9767,27.73,0,3
0.2004,0.9856,27.99,0,3
0.2002,0.9945,28.42,0,3
0.2,1.0034,28.76,0,3
0.1998,1.0123,28.92,0,3
0.1997,1.0212,29.07,0,3
0.1995,1.0301,29.32,0,3
0.1993,1.039,29.56,0,3
0.1991,1.0479,29.61,0,3
0.199,1.0568,29.37,0,3
0.1988,1.0657,28.83,0,3
0.1986,1.0746,28.06,0,3
0.1984,1.0835,27.38,0,3
0.1983,1.0924,27.25,0,3
0.1981,1.1013,28.02,0,3
0.1979,1.1102,29.42,0,3
0.1977,1.119,30.44,0,3
0.1976,1.1279000000000001,30.18,0,3
0.1974,1.1368,28.74,0,3
0.1972,1.1457,27.21,0,3
0.197,1.1545999999999998,26.42,0,3
0.19690000000000002,1.1635,26.19,0,3
0.19669999999999999,1.1724,26,0,3
0.1965,1.1813,25.76,0,3
0.1963,1.1902000000000001,25.77,0,3
0.19619999999999999,1.1990999999999998,26.09,0,3
0.196,1.208,26.44,0,3
0.194,1.3,39.64,0,3
0.1938,1.309,41.14,0,3
0.1936,1.318,42,0,3
0.1935,1.327,41.68,0,3
0.1933,1.336,40.26,0,3
0.1931,1.345,38.51,0,3
0.19290000000000002,1.354,37.95,0,3
0.1928,1.363,39.41,0,3
0.1926,1.372,41.69,0,3
0.19240000000000002,1.381,42.94,0,3
0.19219999999999998,1.39,43.33,0,3
0.192,1.399,44.42,0,3
0.19190000000000002,1.408,45.97,0,3
0.19169999999999998,1.417,45.96,0,3
0.1915,1.426,43.75,0,3
0.1913,1.435,41.01,0,3
0.1911,1.444,39.73,0,3
0.191,1.453,40.8,0,3
0.19080000000000003,1.462,44.18,0,3
0.1906,1.471,48.76,0,3
0.1904,1.48,52.21,0,3
0.19030000000000002,1.489,52.47,0,3
0.1901,1.498,49.58,0,3
0.1899,1.507,45.55,0,3
0.18969999999999998,1.516,42.46,0,3
0.1895,1.525,40.82,0,3
0.1894,1.534,39.87,0,3
0.18919999999999998,1.543,38.88,0,3
0.189,1.552,37.9,0,3
0.332,0.407,76.6,0,4
0.3314,0.3982,75.82,0,4
0.33089999999999997,0.38939999999999997,74.71,0,4
0.33030000000000004,0.3805,73.87,0,4
0.32980000000000004,0.3717,74.4,0,4
0.3292,0.3629,77.21,0,4
0.3287,0.3541,81.47,0,4
0.3281,0.3453,83.81,0,4
0.3275,0.3365,80.25,0,4
0.327,0.3277,69.88,0,4
0.32639999999999997,0.31889999999999996,56.21,0,4
0.32589999999999997,0.31,44.32,0,4
0.32530000000000003,0.30119999999999997,36.94,0,4
0.32480000000000003,0.2924,33.17,0,4
0.3242,0.2836,30.93,0,4
0.3237,0.2748,30.33,0,4
0.3231,0.266,33.79,0,4
0.3225,0.2571,41.78,0,4
0.322,0.24830000000000002,49.77,0,4
0.32139999999999996,0.2395,51.44,0,4
0.32089999999999996,0.2307,45.34,0,4
0.32030000000000003,0.22190000000000001,36.5,0,4
0.31980000000000003,0.21309999999999998,30.88,0,4
0.3192,0.2043,29.81,0,4
0.3187,0.19540000000000002,30.32,0,4
0.31810000000000005,0.1866,29.52,0,4
0.3175,0.1778,27.29,0,4
0.317,0.169,25.24,0,4
0.293,1.174,25.87,0,4
0.2932,1.1649,25.35,0,4
0.2934,1.1558,24.26,0,4
0.2936,1.1468,22.85,0,4
0.2939,1.1377000000000002,21.7,0,4
0.29410000000000003,1.1285999999999998,21.35,0,4
0.2943,1.1196,21.86,0,4
0.2945,1.1105,22.82,0,4
0.29469999999999996,1.1014000000000002,23.78,0,4
0.2949,1.0923,24.51,0,4
0.29510000000000003,1.0833,25.07,0,4
0.2954,1.0742,25.7,0,4
0.29560000000000003,1.0651,26.49,0,4
0.2958,1.0560999999999998,27.18,0,4
0.296,1.047,27.33,0,4
0.29619999999999996,1.0379,26.85,0,4
0.2964,1.0288,26.25,0,4
0.29660000000000003,1.0198,26.14,0,4
0.2969,1.0107000000000002,26.63,0,4
0.29710000000000003,1.0016,27.36,0,4
0.2973,0.9926,27.88,0,4
0.2975,0.9835,27.91,0,4
0.29769999999999996,0.9743999999999999,27.41,0,4
0.2979,0.9652999999999999,26.63,0,4
0.29810000000000003,0.9562999999999999,25.96,0,4
0.2984,0.9472,25.69,0,4
0.29860000000000003,0.9381,25.71,0,4
0.2988,0.9291,25.78,0,4
0.299,0.92,25.76,0,4
0.29919999999999997,0.9108999999999999,25.71,0,4
0.2994,0.9017999999999999,25.69,0,4
0.29960000000000003,0.8927999999999999,25.71,0,4
0.2999,0.8837,25.78,0,4
0.30010000000000003,0.8746,26.03,0,4
0.3003,0.8656,26.6,0,4
0.3005,0.8565,27.61,0,4
0.30069999999999997,0.8473999999999999,29.41,0,4
0.3009,0.8382999999999999,32.87,0,4
0.30110000000000003,0.8292999999999999,38.77,0,4
0.3014,0.8202,46.46,0,4
0.30160000000000003,0.8111,53.51,0,4
0.3018,0.8021,57.3,0,4
0.302,0.793,57.12,0,4
0.30219999999999997,0.7838999999999999,54.58,0,4
0.3024,0.7747999999999999,52.22,0,4
0.30260000000000004,0.7657999999999999,51.75,0,4
0.3029,0.7567,53.11,0,4
0.30310000000000004,0.7476,54.58,0,4
0.3033,0.7386,54.06,0,4
0.3035,0.7295,50.75,0,4
0.30369999999999997,0.7203999999999999,45.71,0,4
0.3039,0.7112999999999999,41.1,0,4
0.30410000000000004,0.7022999999999999,39.26,0,4
0.3044,0.6932,41.73,0,4
0.30460000000000004,0.6841,47.91,0,4
0.3048,0.6751,54.89,0,4
0.305,0.666,59.57,0,4
0.30519999999999997,0.6568999999999999,60.9,0,4
0.3054,0.6477999999999999,59.6,0,4
0.30560000000000004,0.6387999999999999,56.22,0,4
0.30589999999999995,0.6297,50.96,0,4
0.30610000000000004,0.6206,44.73,0,4
0.3063,0.6116,39.3,0,4
0.3065,0.6025,36.07,0,4
0.3067,0.5933999999999999,35.28,0,4
0.30689999999999995,0.5842999999999999,36.28,0,4
0.30710000000000004,0.5752999999999999,38.5,0,4
0.30739999999999995,0.5662,42.41,0,4
0.30760000000000004,0.5571,49.1,0,4
0.3078,0.5481,58.26,0,4
0.308,0.539,66.97,0,4
0.294,1.291,32.02,0,4
0.29510000000000003,1.281,32.17,0,4
0.29619999999999996,1.271,32.02,0,4
0.2973,1.261,30.96,0,4
0.2984,1.251,28.75,0,4
0.2995,1.241,26.02,0,4
0.30069999999999997,1.231,23.84,0,4
0.3018,1.221,22.75,0,4
0.3029,1.211,22.46,0,4
0.304,1.201,22.42,0,4
0.33,0.418,82.2,0,4
0.3287,0.4264,80.63,0,4
0.32739999999999997,0.4348,78.74,0,4
0.3261,0.44310000000000005,79.14,0,4
0.32480000000000003,0.4515,85.07,0,4
0.3235,0.4599,96.5,0,4
0.3221,0.4683,108.23,0,4
0.32080000000000003,0.4767,113.28,0,4
0.3195,0.48510000000000003,108.64,0,4
0.3182,0.4935,97.48,0,4
0.31689999999999996,0.5018,86.52,0,4
0.31560000000000005,0.5102,81.22,0,4
0.3143,0.5186000000000001,82.43,0,4
0.313,0.527,86.69,0,4
0.286,1.552,57.53,0,4
0.2863,1.5422,56.12,0,4
0.2867,1.5323,52.8,0,4
0.287,1.5225,49.29,0,4
0.2873,1.5127000000000002,48.16,0,4
0.2877,1.5028,49.71,0,4
0.288,1.493,51.33,0,4
0.2883,1.4832,50.55,0,4
0.2887,1.4733,47.71,0,4
0.289,1.4635,44.89,0,4
0.2893,1.4537,43.25,0,4
0.2897,1.4438,42.6,0,4
0.29,1.434,42.68,0,4
0.2903,1.4242000000000001,43.39,0,4
0.2907,1.4143,44.1,0,4
0.291,1.4045,43.81,0,4
0.2913,1.3947,42.06,0,4
0.2917,1.3848,39.06,0,4
0.292,1.375,35.21,0,4
0.2923,1.3652,31.33,0,4
0.2927,1.3553,28.86,0,4
0.293,1.3455,28.68,0,4
0.2933,1.3357,30.15,0,4
0.29369999999999996,1.3257999999999999,31.82,0,4
0.294,1.316,32.78,0,4
0.318,0.168,20.52,0,4
0.318,0.15919999999999998,15.35,0,4
0.318,0.1504,9.71,0,4
0.318,0.1415,5.64,0,4
0.318,0.13269999999999998,3.74,0,4
0.318,0.12390000000000001,3.38,0,4
0.318,0.1151,3.66,0,4
0.318,0.1062,3.99,0,4
0.318,0.0974,4.09,0,4
0.318,0.0886,4.01,0,4
0.318,0.0798,3.95,0,4
0.318,0.0709,4.11,0,4
0.318,0.0621,4.68,0,4
0.318,0.0533,5.67,0,4
0.318,0.0445,6.68,0,4
0.318,0.0356,6.98,0,4
0.318,0.0268,6.23,0,4
0.318,0.018,4.94,0,4
0.415,0.258,43.63,0,5
0.4153,0.26780000000000004,48.89,0,5
0.4156,0.2776,54.87,0,5
0.4159,0.2874,57.63,0,5
0.4161,0.29710000000000003,54.82,0,5
0.4164,0.30689999999999995,48.25,0,5
0.4167,0.3167,42.64,0,5
0.417,0.3265,41.51,0,5
0.4173,0.3363,44.48,0,5
0.4176,0.3461,48.58,0,5
0.4179,0.3559,51.62,0,5
0.4181,0.36560000000000004,53.46,0,5
0.4184,0.37539999999999996,54.68,0,5
0.41869999999999996,0.3852,55.44,0,5
0.419,0.395,55.66,0,5
0.419,0.728,35.62,0,5
0.4184,0.7373999999999999,35.15,0,5
0.4177,0.7467999999999999,33.97,0,5
0.4171,0.7563,32.28,0,5
0.4164,0.7657,30.85,0,5
0.4158,0.7751,30.37,0,5
0.4151,0.7846000000000001,30.77,0,5
0.4145,0.794,31.37,0,5
0.4139,0.8034,31.48,0,5
0.4132,0.8128,30.97,0,5
0.4126,0.8222999999999999,30.2,0,5
0.4119,0.8317,29.56,0,5
0.4113,0.8411000000000001,29.08,0,5
0.4106,0.8506,28.55,0,5
0.41,0.86,27.87,0,5
0.4094,0.8694,27.28,0,5
0.4087,0.8787999999999999,27.05,0,5
0.4081,0.8883,27.18,0,5
0.4074,0.8977,27.34,0,5
0.4068,0.9071,27.24,0,5
0.4061,0.9166,27.1,0,5
0.4055,0.926,27.71,0,5
0.4049,0.9354,29.77,0,5
0.4042,0.9448,32.91,0,5
0.4036,0.9542999999999999,35.56,0,5
0.4029,0.9637,36.32,0,5
0.4023,0.9731000000000001,35.27,0,5
0.4016,0.9826,33.64,0,5
0.401,0.992,32.45,0,5
0.4004,1.0014,31.8,0,5
0.3997,1.0108,31.42,0,5
0.3991,1.0203,31.19,0,5
0.3984,1.0297,31.04,0,5
0.3978,1.0391,30.93,0,5
0.3971,1.0486,30.79,0,5
0.3965,1.058,30.52,0,5
0.3959,1.0674000000000001,29.97,0,5
0.3952,1.0768,29.07,0,5
0.3946,1.0863,27.88,0,5
0.3939,1.0957000000000001,26.53,0,5
0.39330000000000004,1.1051,25.17,0,5
0.3926,1.1145999999999998,24.04,0,5
0.392,1.124,23.38,0,5
0.398,1.367,61.03,0,5
0.3981,1.3593,53.27,0,5
0.3981,1.3516,43.8,0,5
0.3982,1.3439,36.79,0,5
0.3983,1.3362,33.9,0,5
0.3984,1.3285,33.56,0,5
0.3985,1.3208,33.61,0,5
0.3985,1.3132000000000001,33.36,0,5
0.3986,1.3055,33.24,0,5
0.3987,1.2978,33.45,0,5
0.3988,1.2900999999999998,33.52,0,5
0.3988,1.2824,32.89,0,5
0.3989,1.2747,31.52,0,5
0.399,1.267,29.9,0,5
0.3991,1.2592999999999999,28.41,0,5
0.3991,1.2515999999999998,27.06,0,5
0.3992,1.2439,26.06,0,5
0.3993,1.2362,26.17,0,5
0.3994,1.2285,27.83,0,5
0.3995,1.2207999999999999,30.15,0,5
0.3995,1.2132,31.41,0,5
0.3996,1.2055,30.67,0,5
0.3997,1.1978,28.57,0,5
0.3998,1.1901,26.35,0,5
0.3998,1.1824000000000001,24.63,0,5
0.3999,1.1747,23.36,0,5
0.4,1.167,22.49,0,5
0.42,0.712,46.03,0,5
0.4199,0.7037,48.53,0,5
0.4199,0.6955,51.09,0,5
0.4198,0.6872,53.72,0,5
0.4198,0.6789,57.78,0,5
0.41969999999999996,0.6706,64.75,0,5
0.41969999999999996,0.6624,74.72,0,5
0.41960000000000003,0.6541,86.34,0,5
0.41960000000000003,0.6457999999999999,97.46,0,5
0.4195,0.6376000000000001,105.6,0,5
0.4195,0.6293,108.6,0,5
0.4194,0.621,105.89,0,5
0.4194,0.6127999999999999,99.34,0,5
0.4193,0.6045,92.84,0,5
0.41919999999999996,0.5962000000000001,91.2,0,5
0.41919999999999996,0.5879,97.67,0,5
0.41910000000000003,0.5797,110.45,0,5
0.41910000000000003,0.5714,122.47,0,5
0.419,0.5631,126.82,0,5
0.419,0.5549,122.55,0,5
0.4189,0.5466,113.93,0,5
0.4189,0.5383,105.28,0,5
0.4188,0.53,98.27,0,5
0.4188,0.5217999999999999,93.06,0,5
0.41869999999999996,0.5135,89.55,0,5
0.4186,0.5052,87.59,0,5
0.4186,0.497,87.55,0,5
0.4185,0.48869999999999997,90.33,0,5
0.4185,0.4804,95.75,0,5
0.4184,0.4722,101.51,0,5
0.4184,0.4639,104.88,0,5
0.4183,0.4556,104.89,0,5
0.4183,0.44739999999999996,102.13,0,5
0.4182,0.43910000000000005,96.96,0,5
0.4182,0.4308,89.33,0,5
0.4181,0.4225,79.96,0,5
0.418,0.4143,70.88,0,5
0.418,0.406,64.37,0,5
0.392,1.55,33.56,0,5
0.39230000000000004,1.5398,31.33,0,5
0.3925,1.5295999999999998,30.18,0,5
0.39280000000000004,1.5194,31.85,0,5
0.3931,1.5092,35.78,0,5
0.39330000000000004,1.499,40.02,0,5
0.3936,1.4888,44.38,0,5
0.3939,1.4786,50.47,0,5
0.3941,1.4684000000000001,57.94,0,5
0.3944,1.4582,62.99,0,5
0.3947,1.448,62.75,0,5
0.3949,1.4378,59.95,0,5
0.3952,1.4276,61.47,0,5
0.3955,1.4174,71.95,0,5
0.3957,1.4072,88.86,0,5
0.396,1.397,104.23,0,5
0.438,0.015,11.31,0,6
0.43710000000000004,0.0247,12.24,0,6
0.4362,0.0344,11.5,0,6
0.4352,0.0442,8.95,0,6
0.4343,0.053899999999999997,6.01,0,6
0.43339999999999995,0.0636,4.04,0,6
0.4325,0.0733,3.22,0,6
0.43160000000000004,0.083,2.99,0,6
0.43060000000000004,0.0928,2.96,0,6
0.42969999999999997,0.1025,2.99,0,5
0.4288,0.11220000000000001,3.02,0,5
0.4279,0.12190000000000001,3.02,0,5
0.427,0.1316,3,0,5
0.426,0.1414,3,0,5
0.42510000000000003,0.15109999999999998,3,0,5
0.42419999999999997,0.1608,3.01,0,5
0.4233,0.1705,3.01,0,5
0.4224,0.1802,2.99,0,5
0.4214,0.19,2.96,0,5
0.4205,0.1997,3.04,0,5
0.41960000000000003,0.2094,3.24,0,5
0.41869999999999996,0.2191,3.53,0,5
0.4178,0.2288,4.1,0,5
0.4168,0.2386,5.54,0,5
0.4159,0.24830000000000002,8.11,0,5
0.415,0.258,11.03,0,5
0.497,1.159,23.98,0,6
0.4967,1.1664,25,0,6
0.49639999999999995,1.1739000000000002,25.95,0,6
0.49610000000000004,1.1813,26.6,0,6
0.4958,1.1887999999999999,27.09,0,6
0.4955,1.1962000000000002,27.59,0,6
0.4953,1.2037,28.14,0,6
0.495,1.2110999999999998,28.86,0,6
0.4947,1.2186,29.88,0,6
0.49439999999999995,1.226,31.02,0,6
0.49410000000000004,1.2335,31.9,0,6
0.4938,1.2409000000000001,32.34,0,6
0.4935,1.2484000000000002,32.42,0,6
0.49319999999999997,1.2558,32.23,0,6
0.4929,1.2632999999999999,31.81,0,6
0.49260000000000004,1.2707,31.29,0,6
0.4924,1.2782,30.83,0,6
0.49210000000000004,1.2855999999999999,30.48,0,6
0.4918,1.2931,30.21,0,6
0.4915,1.3005,30,0,6
0.49119999999999997,1.3079,29.96,0,6
0.4909,1.3154000000000001,30.14,0,6
0.49060000000000004,1.3228,30.52,0,6
0.4903,1.3303,30.94,0,6
0.49,1.3377000000000001,31.12,0,6
0.4898,1.3452,30.75,0,6
0.4895,1.3525999999999998,29.74,0,6
0.48919999999999997,1.3600999999999999,28.29,0,6
0.4889,1.3675,26.98,0,6
0.48860000000000003,1.375,27.28,0,6
0.4883,1.3824,31.57,0,6
0.488,1.3899000000000001,41.18,0,6
0.48769999999999997,1.3973,53.33,0,6
0.4874,1.4048,61.31,0,6
0.48710000000000003,1.4122000000000001,60.36,0,6
0.4869,1.4197,53.6,0,6
0.48660000000000003,1.4270999999999998,49.74,0,6
0.4863,1.4345999999999999,53.88,0,6
0.486,1.442,62.63,0,6
0.504,0.714,38.71,0,6
0.5052,0.7057,39.48,0,6
0.5064,0.6975,39.96,0,6
0.5076,0.6892,40.3,0,6
0.5088,0.6809,41.45,0,6
0.51,0.6727000000000001,44.04,0,6
0.5112,0.6644,47.67,0,6
0.5124,0.6561,51.41,0,6
0.5136000000000001,0.6479,55.06,0,6
0.5147999999999999,0.6396000000000001,59.34,0,6
0.516,0.6313,64.63,0,6
0.5172,0.6231,69.89,0,6
0.5184,0.6147999999999999,73.53,0,6
0.5196000000000001,0.6065,75.07,0,6
0.5207999999999999,0.5982999999999999,75.46,0,6
0.522,0.59,75.77,0,6
0.497,0.439,29.02,0,6
0.5008,0.44630000000000003,29.78,0,6
0.5045,0.4535,30.01,0,6
0.5083,0.4608,29.75,0,6
0.512,0.468,29.66,0,6
0.5157999999999999,0.4753,29.89,0,6
0.5195,0.4825,29.41,0,6
0.5233,0.4898,27.31,0,6
0.527,0.497,24.62,0,6
0.5307999999999999,0.5043,24.02,0,7
0.5345,0.5115,26.87,0,7
0.5383,0.5187999999999999,31.46,0,7
0.542,0.526,34.73,0,7
0.515,0.014,38.7,0,6
0.5149,0.0216,41.37,0,6
0.5147999999999999,0.0292,42.44,0,6
0.5147999999999999,0.0368,41.54,0,6
0.5147,0.0445,40.13,0,6
0.5146000000000001,0.0521,39.45,0,6
0.5145,0.0597,39.6,0,6
0.5145,0.0673,40.31,0,6
0.5144,0.07490000000000001,41.17,0,6
0.5143,0.0825,40.89,0,6
0.5142,0.0902,38.13,0,6
0.5142,0.0978,33.5,0,6
0.5141,0.10540000000000001,29.46,0,6
0.514,0.113,27.77,0,6
0.51,0.369,30.76,0,6
0.5096,0.3763,33.16,0,6
0.5093,0.3835,34.89,0,6
0.5089,0.39080000000000004,35.33,0,6
0.5085,0.398,35.06,0,6
0.5081,0.4053,34.82,0,6
0.5078,0.4125,34.69,0,6
0.5074,0.4198,34.44,0,6
0.507,0.427,34.08,0,6
0.486,1.55,36.54,0,6
0.48669999999999997,1.5383,34.24,0,6
0.4873,1.5267,31.96,0,6
0.488,1.515,30.23,0,6
0.48869999999999997,1.5032999999999999,29.5,0,6
0.4893,1.4917,30.25,0,6
0.49,1.48,32.08,0,6
0.515,0.327,3.99,0,6
0.515,0.31810000000000005,4.04,0,6
0.515,0.3092,4.08,0,6
0.515,0.3003,3.96,0,6
0.515,0.2913,3.63,0,6
0.515,0.2824,3.31,0,6
0.515,0.2735,3.31,0,6
0.515,0.2646,3.63,0,6
0.515,0.2557,3.96,0,6
0.515,0.24680000000000002,4.1,0,6
0.515,0.2378,4.1,0,6
0.515,0.2289,4.01,0,6
0.515,0.22,3.81,0,6
0.515,0.21109999999999998,3.73,0,6
0.515,0.2022,4.3,0,6
0.515,0.1933,5.84,0,6
0.515,0.18430000000000002,7.84,0,6
0.515,0.1754,9.3,0,6
0.515,0.1665,9.48,0,6
0.515,0.1576,8.24,0,6
0.515,0.1487,6.11,0,6
0.515,0.1398,4.23,0,6
0.515,0.1308,3.85,0,6
0.515,0.12190000000000001,5.28,0,6
0.515,0.113,7.48,0,6
0.595,1.329,26.94,0,7
0.5956,1.3209000000000002,28.21,0,7
0.5961000000000001,1.3129000000000002,29.97,0,7
0.5967,1.3048,31.62,0,7
0.5972999999999999,1.2968,31.88,0,7
0.5978,1.2888,30.13,0,7
0.5983999999999999,1.2807,28.28,0,7
0.599,1.2727,29.53,0,7
0.5996,1.2646,34.45,0,7
0.6001000000000001,1.2566,39.67,0,7
0.6007,1.2485,41.28,0,7
0.6013,1.2405,38.45,0,7
0.6018,1.2324000000000002,33.27,0,7
0.6023999999999999,1.2244000000000002,28.09,0,7
0.603,1.2163,24.27,0,7
0.6036,1.2083,22.73,0,7
0.6041,1.2002000000000002,24.05,0,7
0.6047,1.1922000000000001,27.54,0,7
0.6053,1.1841,30.99,0,7
0.6058,1.1761,32.37,0,7
0.6063999999999999,1.168,31.68,0,7
0.607,1.16,30.48,0,7
0.606,0.531,66,0,7
0.6062000000000001,0.5378,66.95,0,7
0.6063,0.5446,68.35,0,7
0.6065,0.5515,71.18,0,7
0.6067,0.5582999999999999,75.77,0,7
0.6069,0.5651,80.66,0,7
0.607,0.5719,83.4,0,7
0.6072000000000001,0.5788,82.3,0,7
0.6073999999999999,0.5856,77.67,0,7
0.6076,0.5923999999999999,71.71,0,7
0.6078,0.5992000000000001,67.19,0,7
0.6079,0.606,65.55,0,7
0.6081,0.6129,66.32,0,7
0.6083,0.6197,67.74,0,7
0.6085,0.6265,68.08,0,7
0.6086,0.6333,66.64,0,7
0.6088,0.6402,64.19,0,7
0.609,0.647,62.21,0,7
0.61,0.472,28.07,0,7
0.6093,0.4795,30.23,0,7
0.6087,0.487,33.83,0,7
0.608,0.4945,38.15,0,7
0.6073,0.502,41.49,0,7
0.6067,0.5095,42.46,0,7
0.606,0.517,41.49,0,7
