%                      File README
%                      -----------
% 
% chscase  A collection of the data sets used in the book 
%          "A Casebook for a First Course in Statistics and Data Analysis,"
%          by Samprit Chatterjee, Mark S. Handcock and Jeffrey S. Simonoff,
%          John Wiley and Sons, New York, 1995. Submitted by 
%          Samprit Chatterjee (schatterjee@stern.nyu.edu),
%          Mark Handcock (mhandcock@stern.nyu.edu) and 
%          Jeff Simonoff (jsimonoff@stern.nyu.edu)
% 
% This submission consists of 38 files, plus this README file.
% Each file represents a data set analyzed in the book. The names
% of the files correspond to the names used in the book. The data
% files are written in plain ASCII (character) text. Missing
% values are represented by "M" in all data files.
% 
% More information about the data sets and the book can be
% obtained via gopher at the address
%                      swis.stern.nyu.edu
% 
% The information is filed under
%   ---> Academic Departments & Research Centers
%    ---> Statistics and Operations Research
%     ---> Publications
%      ---> A Casebook for a First Course in Statistics and Data Analysis
%       ---> Welcome!
% 
% It can also be accessed from the World Wide Web (WWW) using a
% WWW browser (e.g., netscape) starting from the URL address
%           http://www.stern.nyu.edu/SOR/Casebook
% 
% 
% 
% NOTICE: These datasets may be used freely for scientific,
% educational and/or non-commercial purposes, provided suitable
% acknowledgment is given (by citing the Chatterjee, Handcock and
% Simonoff reference above).
%
% File: census5.dat
%
% Note: attribute names were generated automatically since there was no
%       information in the data itself.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation chscase-census5

@attribute col_1 REAL
@attribute col_2 REAL
@attribute col_3 REAL
@attribute col_4 REAL
@attribute col_5 REAL
@attribute col_6 REAL
@attribute col_7 REAL
@attribute col_8 REAL

@data
4.1657,4.1367,4.4301,4.1683,4.1545,4.1687,4.2428,4.2282
3.2196,4.1256,4.1825,4.2094,4.1597,4.2762,4.2383,4.2359
4.1992,4.0223,4.1065,4.2060,4.2530,4.2261,4.2482,4.2195
4.1940,4.1413,4.4246,4.4291,4.2623,4.2208,4.1892,4.2269
4.5065,4.1956,4.1102,4.1671,4.2775,4.1433,4.2518,4.2262
4.5615,4.2654,4.2575,4.1821,4.2005,4.2040,4.2386,4.2135
4.0854,4.3213,4.1795,4.1304,4.1228,4.2356,4.2605,4.2293
4.0766,4.1757,4.2148,4.2148,4.1775,4.2219,4.1982,4.2033
4.2239,4.3826,4.3073,4.2946,4.3150,4.1994,4.2127,4.2089
4.2578,4.4696,4.2736,4.2486,4.2442,4.2793,4.2397,4.2212
4.0961,4.3799,4.2943,4.2684,4.2226,4.2666,4.2161,4.2406
4.3235,4.6348,4.0890,4.2428,4.2387,4.2497,4.2420,4.2344
3.8849,4.2181,4.3006,4.1673,4.2670,4.3258,4.2409,4.2277
4.2317,4.3582,4.1101,4.2591,4.1918,4.2209,4.2121,4.2418
3.7618,4.3086,4.1953,4.2130,4.1631,4.1914,4.1954,4.2228
3.9298,4.3278,4.1812,4.1508,4.1272,4.2184,4.1916,4.2239
4.1492,4.1480,4.3534,4.1731,4.2838,4.2354,4.1951,4.2197
4.1052,4.5048,4.2991,4.2868,4.2776,4.2310,4.1852,4.2241
4.2063,3.9997,4.1509,4.1807,4.2153,4.2594,4.1985,4.2355
4.1984,4.1505,4.2607,4.4331,4.1750,4.2618,4.2042,4.2459
4.1324,4.3185,4.2994,4.2540,4.2354,4.2833,4.2295,4.2155
4.1024,3.8995,4.1871,4.1588,4.2793,4.1938,4.2456,4.2347
4.3533,4.4208,4.2353,4.1890,4.1593,4.2500,4.1809,4.2239
4.4550,4.1900,4.2702,4.2075,4.2153,4.2575,4.2198,4.2241
4.2337,4.3011,4.2171,4.2909,4.2061,4.2197,4.2087,4.2278
4.3727,4.0458,4.1781,4.1918,4.2776,4.2619,4.2539,4.2206
4.1151,4.2809,4.0631,4.2146,4.2660,4.2348,4.3081,4.2557
3.8987,4.4481,4.1471,4.1434,4.2610,4.2781,4.2476,4.2474
4.1097,4.4038,4.2092,4.1532,4.1569,4.2240,4.2278,4.2237
4.2857,4.2697,4.2526,4.2290,4.2344,4.2087,4.2137,4.2396
4.1313,4.2007,4.3145,4.1820,4.2692,4.1724,4.1998,4.2576
4.3673,4.2050,4.2969,4.1579,4.1536,4.2235,4.1956,4.2152
4.3330,4.1616,3.9469,4.2984,4.3074,4.2917,4.2472,4.2296
3.9562,4.4399,4.1365,4.1740,4.2405,4.2527,4.2063,4.2347
4.3500,4.1274,4.2475,4.2908,4.2857,4.2636,4.2256,4.2172
4.1206,4.1937,4.1756,4.1528,4.3140,4.3074,4.1925,4.2218
4.4600,4.1528,4.1129,4.2360,4.1632,4.1860,4.1892,4.2281
4.6623,4.1531,4.1521,4.2280,4.2571,4.1783,4.2552,4.2244
4.2177,4.1932,4.5226,4.2278,4.2032,4.2414,4.2909,4.2317
4.2560,4.3658,4.4583,4.2093,4.2478,4.3105,4.2064,4.2305
3.9993,4.4219,4.4065,4.2226,4.1923,4.2646,4.2279,4.2309
4.3782,4.2247,4.3091,4.3266,4.1080,4.1942,4.2145,4.2276
4.2944,4.2339,4.3481,4.1144,4.1923,4.2295,4.1976,4.2133
4.3597,4.2475,4.3821,4.1673,4.1753,4.2415,4.2444,4.2535
4.2141,4.3950,4.1694,4.1061,4.2662,4.2163,4.2388,4.2196
4.1569,4.3932,4.1570,4.2025,4.1378,4.2570,4.1977,4.2295
4.0959,4.4867,4.4500,4.3985,4.1710,4.2773,4.2690,4.2182
4.5841,4.4939,4.3990,4.2111,4.2614,4.2723,4.2099,4.2092
4.0360,4.4310,4.2498,4.3708,4.1940,4.2359,4.2658,4.2401
4.4350,4.2766,4.0649,4.3202,4.2367,4.2609,4.2645,4.2285
4.1419,4.3837,4.2085,4.1221,4.2316,4.2693,4.2012,4.2277
4.2918,4.1746,4.2649,4.3264,4.1461,4.2097,4.1990,4.2243
3.9470,4.2977,4.3950,4.3818,4.2570,4.2238,4.2391,4.2269
4.3369,4.0750,4.4478,4.2357,4.1929,4.2099,4.2410,4.2330
4.3097,4.3605,4.0370,4.3259,4.2478,4.2176,4.2339,4.2226
4.3364,4.0864,4.2694,4.1401,4.2276,4.2337,4.2289,4.2357
4.0242,4.3931,4.3791,4.2036,4.1918,4.2655,4.2387,4.2156
4.5020,4.0643,4.1505,4.2022,4.2126,4.2719,4.1967,4.2228
4.3084,4.3724,4.3028,4.3294,4.2891,4.2330,4.2480,4.2485
4.2656,4.3682,4.3017,4.2631,4.2270,4.3199,4.1911,4.2321
4.3958,4.3015,4.4303,4.2501,4.1843,4.1635,4.2621,4.2521
4.2596,4.2300,4.4202,4.1470,4.2085,4.1811,4.1963,4.2254
4.6304,4.4748,4.3094,4.3958,4.1937,4.2263,4.1769,4.2387
4.3702,4.1824,4.2307,4.1655,4.2758,4.2197,4.2269,4.2437
3.8812,4.0449,4.0474,4.2241,4.1939,4.2562,4.2161,4.2465
3.7481,4.1612,4.3017,4.0914,4.1933,4.1964,4.1968,4.2397
4.1267,4.2997,4.1242,4.2767,4.1586,4.2038,4.2533,4.2570
4.3356,4.3204,4.1772,4.3932,4.2511,4.2282,4.2210,4.2392
4.1980,4.1370,4.0210,4.2016,4.2377,4.2357,4.2000,4.2352
3.8340,4.1014,4.4805,4.2098,4.2488,4.1823,4.2636,4.2317
3.9481,4.3307,4.2876,4.2695,4.1457,4.2317,4.2556,4.2284
4.4990,4.2613,4.2654,4.1643,4.2475,4.1784,4.2573,4.2331
3.8958,4.2391,4.2204,4.4304,4.1923,4.2354,4.2429,4.2261
4.4809,4.2380,4.1826,4.1352,4.2565,4.1919,4.1937,4.2120
4.4171,4.2910,4.2447,4.2397,4.2090,4.2258,4.2356,4.2085
4.1390,4.0908,4.1912,4.1945,4.2490,4.1586,4.2501,4.2197
4.0909,4.0643,4.1735,4.2940,4.2660,4.2476,4.2344,4.2209
4.5528,4.3897,4.1915,4.3522,4.1823,4.2719,4.2166,4.2187
4.3702,4.9936,4.0598,4.2144,4.2521,4.2316,4.2448,4.2576
4.3385,4.1491,4.1016,4.3621,4.1894,4.2445,4.2259,4.2466
4.2026,4.4137,4.1321,4.2396,4.2471,4.2836,4.2383,4.2391
4.3323,4.2402,4.4072,4.3091,4.1966,4.1592,4.2162,4.2221
4.5209,4.1087,4.2744,4.1241,4.1915,4.2920,4.2298,4.2239
4.2856,4.3474,4.2439,4.2289,4.3179,4.2074,4.2453,4.2184
4.5841,4.4422,4.2602,4.2067,4.2522,4.1527,4.2062,4.2261
4.2535,4.2296,4.3762,4.2360,4.2447,4.2589,4.2517,4.2153
4.2278,4.4329,4.1201,4.2339,4.2347,4.1855,4.2462,4.2322
4.4465,4.3661,4.0470,4.4309,4.1791,4.2341,4.2294,4.2432
4.4173,4.3675,4.2045,4.1570,4.2317,4.2857,4.2348,4.2323
4.0027,4.2706,4.1254,4.2352,4.1888,4.2001,4.2352,4.2281
3.8852,4.2155,4.1998,4.2345,4.3074,4.2296,4.2403,4.2074
