%                      File README
%                      -----------
% 
% chscase  A collection of the data sets used in the book 
%          "A Casebook for a First Course in Statistics and Data Analysis,"
%          by Samprit Chatterjee, Mark S. Handcock and Jeffrey S. Simonoff,
%          John Wiley and Sons, New York, 1995. Submitted by 
%          Samprit Chatterjee (schatterjee@stern.nyu.edu),
%          Mark Handcock (mhandcock@stern.nyu.edu) and 
%          Jeff Simonoff (jsimonoff@stern.nyu.edu)
% 
% This submission consists of 38 files, plus this README file.
% Each file represents a data set analyzed in the book. The names
% of the files correspond to the names used in the book. The data
% files are written in plain ASCII (character) text. Missing
% values are represented by "M" in all data files.
% 
% More information about the data sets and the book can be
% obtained via gopher at the address
%                      swis.stern.nyu.edu
% 
% The information is filed under
%   ---> Academic Departments & Research Centers
%    ---> Statistics and Operations Research
%     ---> Publications
%      ---> A Casebook for a First Course in Statistics and Data Analysis
%       ---> Welcome!
% 
% It can also be accessed from the World Wide Web (WWW) using a
% WWW browser (e.g., netscape) starting from the URL address
%           http://www.stern.nyu.edu/SOR/Casebook
% 
% 
% 
% NOTICE: These datasets may be used freely for scientific,
% educational and/or non-commercial purposes, provided suitable
% acknowledgment is given (by citing the Chatterjee, Handcock and
% Simonoff reference above).
%
% File: census4.dat
%
% Note: attribute names were generated automatically since there was no
%       information in the data itself.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation chscase-census4

@attribute col_1 REAL
@attribute col_2 REAL
@attribute col_3 REAL
@attribute col_4 REAL
@attribute col_5 REAL
@attribute col_6 REAL
@attribute col_7 REAL
@attribute col_8 REAL

@data
48.0850,,9.8410,20.6835,18.8035,15.6220,15.8070,15.7875,16.8270
14.6440,13.6990,26.9230,14.7330,14.2710,14.7460,17.4915,16.4060
1.6580,13.3535,15.2235,16.1940,14.4430,18.8875,17.3085,16.8040
15.8200,10.5270,12.7795,16.0710,17.9040,16.8290,17.7105,16.4560
15.6320,13.8465,26.5850,26.8600,18.2950,16.6280,15.4605,16.8620
32.1010,15.6875,12.8885,14.6935,18.9450,13.9090,17.8580,17.4330
36.4340,18.4265,18.0910,15.2085,15.8670,15.9945,17.3215,17.3520
12.1740,20.9550,15.1185,13.5025,13.2670,17.2040,18.2185,17.0480
11.9300,14.9865,16.3975,16.3970,15.0480,16.6680,15.7825,17.1140
16.7460,24.1300,20.2895,19.7060,20.6550,15.8275,16.3190,17.5050
18.1040,29.4870,18.7770,17.7240,17.5470,19.0260,17.3655,16.8040
12.4760,23.9835,19.6925,18.5520,16.6970,18.4775,16.4475,16.8430
21.0630,43.1320,12.2735,17.4915,17.3260,17.7705,17.4580,16.3780
7.6720,16.5220,19.9795,14.6985,18.4930,21.1760,17.4160,17.3670
17.0480,22.8165,12.8860,18.1575,15.5510,16.6300,16.2950,17.3490
5.7780,20.3505,15.6770,16.3305,14.5580,15.5380,15.6805,16.5870
8.5080,21.2740,15.1790,14.1520,13.4020,16.5355,15.5440,16.1850
14.0980,14.0610,22.5635,14.8970,19.2200,17.1965,15.6710,16.0240
12.7410,31.9755,19.9100,19.3535,18.9490,17.0200,15.3190,16.7530
16.0790,,9.9925,14.1555,15.1610,16.4180,18.1725,15.7945,16.9650
15.7890,14.1410,18.2255,27.1085,14.9620,18.2740,16.0035,17.2150
13.5640,20.8215,19.9265,17.9475,17.1930,19.2015,16.9620,17.2360
12.6600,,7.9340,15.3845,14.4150,19.0240,15.6240,17.6025,16.5470
22.5570,26.3500,17.1895,15.4535,14.4310,17.7815,15.1675,17.4260
28.5120,15.4870,18.6310,16.1240,16.4170,18.0945,16.5885,16.9430
17.1290,20.0030,16.4855,19.5405,16.0730,16.5835,16.1705,16.9130
23.5890,11.1130,15.0685,15.5535,18.9490,18.2750,17.9425,17.1280
13.0350,19.0940,11.5645,16.3925,18.4490,17.1710,20.3285,17.1610
7.9190,28.0580,14.0315,13.9120,18.2380,18.9700,17.6845,16.8350
12.8750,25.3390,16.1890,14.2300,14.3510,16.7505,16.8980,17.5070
19.3070,18.6060,17.8915,16.9435,17.1570,16.1680,16.3580,16.7000
13.5310,15.8740,20.6285,15.2070,18.5870,14.8740,15.8400,16.5260
23.2990,16.0320,19.8120,14.3840,14.2430,16.7290,15.6875,16.8040
21.5260,14.5080,,8.8500,19.8810,20.2950,19.5745,17.6705,16.9350
9.0410,27.5340,13.6930,14.9275,17.3980,17.8930,16.0815,16.6310
22.3860,13.4080,17.6795,19.5360,19.3050,18.3495,16.8095,16.9890
13.2000,15.6200,14.9835,14.2160,20.6060,20.2975,15.5785,16.4940
28.8400,14.2175,12.9680,17.2205,14.5600,15.3465,15.4610,17.5540
45.9550,14.2270,14.1940,16.9025,18.0770,15.0750,17.9975,17.5360
16.5070,15.6020,33.3100,16.8950,15.9650,17.4360,19.5400,16.9910
18.0290,23.2145,28.7245,16.1935,17.6930,20.4400,16.0855,16.4560
9.9840,26.4185,25.4950,16.6965,15.5720,18.3920,16.8990,17.3290
23.8880,16.7760,20.3755,21.2150,12.8220,15.6370,16.3870,16.0490
19.6980,17.1360,22.2890,13.0135,15.5690,16.9620,15.7605,16.6310
22.8950,17.6815,24.1065,14.7000,14.9740,17.4365,17.5535,17.2860
16.3710,24.8315,14.7695,12.7675,18.4600,16.4540,17.3310,16.8290
14.3510,24.7290,14.3550,15.9390,13.7350,18.0700,15.7670,16.4620
12.4710,30.6675,28.1840,25.0315,14.8250,18.9380,18.5770,17.5540
38.3760,31.1820,25.0615,16.2605,18.2550,18.7190,16.2155,17.2890
10.8640,26.9745,17.7740,23.4835,15.6300,17.2165,18.4435,17.6770
27.2300,18.9075,11.6115,20.9020,17.2470,18.2355,18.3870,16.7470
13.8630,24.1945,16.1625,13.2465,17.0440,18.5895,15.8940,16.5610
19.5810,14.9490,18.4030,21.2040,13.9980,16.2065,15.8135,17.9980
8.8510,19.8470,24.8325,24.0900,18.0730,16.7400,17.3415,17.3470
21.7200,11.8840,28.0420,17.2065,15.5930,16.2140,17.4195,16.2110
20.4010,22.9350,10.8890,21.1810,17.6910,16.5030,17.1360,17.3550
21.6950,12.2025,18.5950,13.8070,16.8900,17.1265,16.9405,18.0190
10.5730,24.7220,23.9405,15.9800,15.5510,18.4300,17.3265,17.7340
31.7710,11.5960,14.1425,15.9280,16.3150,18.7010,15.7290,17.6920
20.3410,23.5720,20.0835,21.3490,19.4570,17.1000,17.7020,16.6970
18.4340,23.3455,20.0305,18.3285,16.8660,20.8875,15.5285,17.1610
24.8790,20.0210,26.9320,17.7880,15.2860,14.5720,18.2870,16.5860
18.1790,16.9840,26.3160,14.0295,16.1630,15.1750,15.7155,16.5310
42.7020,29.8370,20.3890,24.8795,15.6200,16.8380,15.0295,16.4770
23.4510,15.2180,17.0095,14.6375,18.8720,16.5845,16.8625,16.4940
7.6060,11.0890,11.1530,16.7545,15.6280,18.0375,16.4460,17.3490
5.5990,14.4960,20.0320,12.3430,15.6080,15.7170,15.7335,17.3640
13.3890,19.9400,13.3100,18.9105,14.4080,15.9885,17.9170,16.4940
21.6550,20.9100,15.0380,24.7295,17.8260,16.9115,16.6345,17.5360
15.7750,13.7080,10.4960,15.9080,17.2880,17.2055,15.8475,17.6660
6.8240,12.6285,30.2330,16.2105,17.7340,15.2175,18.3485,16.3320
8.8730,21.4120,19.3900,18.5985,13.9850,17.0500,18.0120,16.6680
31.5520,18.2510,18.4250,14.5970,17.6790,15.0805,18.0845,16.9030
7.8660,17.3410,16.6120,26.9420,15.5690,17.1960,17.4950,16.8270
30.2620,17.2965,15.2275,13.6510,18.0520,15.5575,15.6210,17.6920
26.1260,19.5455,17.5660,17.3670,16.1810,16.8175,17.2045,16.8900
13.7730,12.3260,15.5295,15.6480,17.7420,14.4070,17.7850,17.6420
12.3280,11.5955,14.9105,19.6805,18.4510,17.6845,17.1565,16.4540
35.7130,24.5285,15.5410,22.5000,15.2160,18.7035,16.4680,16.8660
23.4510,98.5445,11.4755,16.3850,17.8680,17.0470,17.5700,17.2350
21.8030,14.0970,12.6350,23.0180,15.4670,17.5580,16.8230,16.9520
15.9440,25.9255,13.5540,17.3635,17.6660,19.2140,17.3105,16.9080
21.4950,17.3870,25.5360,20.3750,15.7270,14.4265,16.4525,17.1570
33.1780,12.8440,18.8115,13.3085,15.5400,19.5890,16.9735,17.1280
19.3040,22.2515,17.5340,16.9410,20.7930,16.1195,17.5920,17.0750
38.3760,27.6830,18.2040,16.0965,17.8730,14.2125,16.0785,16.6410
17.9260,16.9655,23.7775,17.2200,17.5660,18.1495,17.8545,16.9560
16.8960,27.0980,13.1860,17.1360,17.1680,15.3280,17.6295,17.0580
27.9580,23.2305,11.1435,26.9685,15.1040,17.1425,16.9600,17.3170
26.1420,23.3100,16.0140,14.3545,17.0480,19.3060,17.1720,16.8360
10.0620,18.6475,13.3465,17.1860,15.4460,15.8520,17.1875,17.8760
7.6780,16.4240,15.8400,17.1600,20.2950,16.9680,17.3915,16.9070
