%                      File README
%                      -----------
% 
% chscase  A collection of the data sets used in the book 
%          "A Casebook for a First Course in Statistics and Data Analysis,"
%          by Samprit Chatterjee, Mark S. Handcock and Jeffrey S. Simonoff,
%          John Wiley and Sons, New York, 1995. Submitted by 
%          Samprit Chatterjee (schatterjee@stern.nyu.edu),
%          Mark Handcock (mhandcock@stern.nyu.edu) and 
%          Jeff Simonoff (jsimonoff@stern.nyu.edu)
% 
% This submission consists of 38 files, plus this README file.
% Each file represents a data set analyzed in the book. The names
% of the files correspond to the names used in the book. The data
% files are written in plain ASCII (character) text. Missing
% values are represented by "M" in all data files.
% 
% More information about the data sets and the book can be
% obtained via gopher at the address
%                      swis.stern.nyu.edu
% 
% The information is filed under
%   ---> Academic Departments & Research Centers
%    ---> Statistics and Operations Research
%     ---> Publications
%      ---> A Casebook for a First Course in Statistics and Data Analysis
%       ---> Welcome!
% 
% It can also be accessed from the World Wide Web (WWW) using a
% WWW browser (e.g., netscape) starting from the URL address
%           http://www.stern.nyu.edu/SOR/Casebook
% 
% 
% 
% NOTICE: These datasets may be used freely for scientific,
% educational and/or non-commercial purposes, provided suitable
% acknowledgment is given (by citing the Chatterjee, Handcock and
% Simonoff reference above).
%
% File: census2.dat
%
% Note: attribute names were generated automatically since there was no
%       information in the data itself.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation chscase-census2

@attribute col_1 REAL
@attribute col_2 REAL
@attribute col_3 REAL
@attribute col_4 REAL
@attribute col_5 REAL
@attribute col_6 REAL
@attribute col_7 REAL
@attribute col_8 REAL

@data
18.4060,24.7545,34.2735,16.4632,20.6201,19.9065,22.3363,19.0022
17.5630,20.2325,22.4195,14.7609,18.2729,19.1399,20.7103,20.2315
24.5010,33.7390,18.3490,26.3611,17.1836,17.5981,19.2560,19.2110
21.0430,15.1065,18.4155,19.2771,19.8652,20.1715,18.2744,19.9467
24.1160,12.7795,18.8055,42.5087,22.2502,17.8187,19.1290,19.4135
28.2850,,8.1075,22.6255,22.6692,20.4281,19.2064,17.8293,20.3308
15.5770,14.8235,22.6255,19.7930,19.5024,20.0046,18.1536,19.8422
76.7870,19.9520,31.3433,18.4263,22.0497,18.6070,20.4987,19.7828
9.5940,12.7290,17.8468,19.3806,18.8270,17.8421,19.1864,20.1133
21.2490,18.0450,18.7727,18.2448,17.9377,19.0487,19.6424,19.7490
14.2800,17.7000,23.7613,20.3664,20.4862,22.9347,20.5057,20.3929
8.1510,14.6070,34.3040,17.1378,20.4724,20.7389,21.4288,19.7304
12.8040,14.4225,21.9422,40.7855,17.1846,18.1151,18.9982,19.9751
24.1150,24.3215,15.1800,16.1402,18.9936,19.8822,19.6870,19.8098
17.1610,41.0940,17.7680,18.2923,18.2253,18.8100,21.7329,19.5573
35.0880,14.1860,16.3815,17.8916,19.3996,19.3890,19.9383,20.1341
15.1210,25.5330,18.8953,20.7092,19.2223,20.0766,19.8157,19.2930
15.6220,,9.6995,15.3055,14.4565,22.1011,23.2286,19.5866,19.5023
8.1660,42.8525,14.7890,24.1701,18.7383,17.3670,20.1205,19.8204
6.5440,15.7960,,9.7085,20.0377,21.0339,18.5776,18.5106,19.7573
16.4350,50.4885,37.6733,15.7780,17.3416,20.5518,17.0337,20.1798
25.5900,14.8360,21.0390,24.1880,21.1352,19.3824,19.9780,19.7262
12.0610,16.8190,13.0630,15.4605,14.5044,20.8786,18.8013,19.8875
13.0390,67.0215,17.5495,23.6883,18.6041,21.7593,20.0639,19.5407
31.9440,17.3635,11.5142,20.3171,18.0820,20.5201,17.7815,20.1059
22.6550,11.5695,16.4415,17.0420,21.3840,17.1567,20.7934,19.4823
12.0030,28.5125,21.3843,17.7621,16.7881,18.9724,20.2069,20.4799
9.7490,22.1830,11.9060,25.4342,14.4914,18.7303,23.0893,19.7396
4.5240,33.8260,23.2278,22.9424,27.3904,16.5150,20.6520,20.5112
32.4160,23.8890,22.1713,20.9246,20.4218,19.8991,18.4488,19.6941
17.3640,24.6840,28.5887,16.5126,18.2218,20.1132,20.8106,19.3570
14.4810,29.5170,21.6698,16.3710,17.8133,20.5587,18.8495,20.2441
10.7520,19.9430,16.1123,22.7776,19.1461,22.4703,20.6336,20.4148
15.5570,22.7410,16.2882,14.1432,23.2727,21.0930,19.4509,19.5727
25.2450,23.0650,22.8435,22.4689,20.9061,21.0601,18.7661,20.1152
23.4100,26.6005,12.6572,17.1863,19.4265,18.6320,18.5674,19.6015
34.7440,14.4630,21.8938,23.5320,19.7707,19.8258,20.4157,20.9020
14.3340,15.5500,19.8665,15.1280,16.9354,20.2152,19.5048,20.2790
39.7290,31.3405,16.4612,18.4814,19.0859,20.0031,18.3743,20.2813
11.7230,20.2605,25.5183,20.3462,19.5628,20.5040,21.2805,19.5249
27.0280,22.0275,16.8738,23.6191,19.3561,21.0992,18.3205,19.8585
4.9110,21.0645,18.5452,32.4430,18.7813,17.8502,21.1754,19.7470
15.8560,10.0370,26.0945,21.5868,20.8153,19.5357,18.3236,20.2748
17.7810,29.7105,14.4868,18.4426,19.3432,18.2709,19.7472,19.6024
15.8500,28.2070,22.3175,28.9734,18.3378,19.0535,19.7333,20.6951
8.5100,23.1400,14.1167,23.3518,21.6597,22.1984,18.9646,19.6833
16.3150,,8.2450,15.0608,17.8456,19.6484,18.3008,21.8265,20.4487
23.4190,13.7015,11.0332,23.8901,19.6214,19.6472,18.9968,19.8964
28.2050,,9.2855,20.1175,24.4974,19.6917,21.7694,19.3015,20.3123
8.5730,30.4240,12.2397,20.6305,19.6779,19.0639,20.2073,19.4422
18.1300,24.8050,18.4475,14.4648,16.9704,18.3434,21.9211,19.5974
18.4260,30.1245,19.7087,17.6652,20.0295,17.0504,20.1101,20.5490
16.4870,13.2560,15.8960,17.0473,17.8732,17.7322,19.7606,19.9826
21.5450,14.9545,14.1342,18.1984,18.1180,20.5697,21.0688,19.3308
27.4910,19.8215,20.0945,17.6483,18.0830,18.8065,20.9383,20.0504
3.9550,23.4915,22.7185,15.7737,17.1174,17.5225,20.4322,20.7048
10.9580,15.4510,17.4133,32.3960,20.2821,17.4871,19.2333,20.7807
46.1750,31.9485,15.9580,20.3310,18.6615,18.2631,22.8225,20.4686
10.6570,13.0740,26.9827,20.2989,24.6188,19.3454,19.8055,18.8946
15.6470,21.0265,16.7175,12.3262,18.9081,20.4513,21.6817,20.1892
10.6260,32.4085,20.3508,25.2957,17.5923,17.3004,18.6988,19.0422
9.3400,56.7145,25.8240,17.0200,22.1845,22.5087,20.0806,20.1286
35.9920,14.1060,19.3788,25.1932,20.5778,22.4686,19.0207,19.5433
12.2630,13.1295,25.5768,18.9984,21.3913,19.2823,19.6177,19.1696
12.1010,19.9075,13.2065,15.1889,23.4187,19.0101,20.2397,19.7285
21.8340,13.0530,34.5465,21.8302,23.8510,17.4736,17.8899,20.0117
24.6220,15.2055,17.7730,17.8552,17.1654,21.0422,20.5032,19.9103
29.2910,15.5950,20.3790,24.8862,17.0668,18.1193,19.2545,21.4849
24.5120,12.2750,16.5583,16.2130,18.0442,16.9554,19.6951,20.6064
28.3840,18.5300,16.6403,22.3216,18.3663,22.4341,19.7472,19.8136
26.1260,14.1640,19.2300,20.4715,26.7289,18.4083,20.9197,19.7510
21.8020,18.6525,15.3810,17.5384,17.0537,19.3114,19.8878,19.1774
23.5270,25.5400,41.3935,14.7374,17.1683,18.7929,20.8888,20.1710
21.0280,10.5995,23.4063,17.9848,21.0674,20.0658,22.6248,20.6115
10.8210,25.1100,23.9175,21.1875,17.3836,20.3181,22.8731,20.0759
43.9790,28.7740,19.1230,22.2222,17.6773,18.8180,19.5433,20.0115
15.7480,14.2170,11.9010,17.6774,21.8829,17.6571,18.9591,19.6078
21.5060,12.8915,20.7257,20.1997,19.4501,18.8917,21.6473,20.0008
18.0770,26.9030,16.3850,17.0215,22.5157,20.8788,18.9755,20.2832
20.5440,11.7325,13.5920,21.3008,19.9732,21.8478,20.5889,19.6787
23.9800,18.2695,20.2652,16.3537,18.3816,19.6190,18.7719,20.3337
10.9460,15.7595,25.1148,16.9361,19.1203,20.8423,20.1467,20.2318
15.9730,23.3090,24.0275,20.2633,18.4646,18.6838,20.1464,19.9830
19.2330,27.7755,23.5413,26.1717,24.5200,18.2692,19.8128,20.0885
41.7720,11.6460,28.9103,22.1243,20.6189,22.2851,18.8216,20.0477
18.4850,13.2325,17.8528,15.7301,23.8294,19.8443,19.0133,20.3226
13.2320,21.6985,17.8110,15.5863,22.8264,18.3119,20.1592,19.8959
15.6320,17.8920,23.2730,21.8106,17.0332,19.9000,18.8605,20.3573
45.2710,18.7130,24.6893,14.7660,20.0488,20.6509,19.6883,19.9983
9.4310,32.3505,13.5570,17.7773,20.5473,18.7909,20.2040,20.2885
10.6310,12.2660,19.2515,20.7928,18.5736,20.6123,18.6656,20.6079
