STAFF_ID;HOME_INSTITUTION_ID;HOME_INSTITUTION_CTRY_CD;ENTERPRISE_NAME;ENTERPRISE_SIZE_VALUE;ENTERPRISE_TYPE_CD;ENTERPRISE_CTRY_CD;TEACHER_GENDER_CD;TEACHER_NATIONALITY_CD;TEACHER_TEACHING_AREA_CD;TEACHER_SENIORITY_CD;HOST_INSTITUTION_CODE;HOST_INSTITUTION_CTRY_CD;HOST_SUBJECT_AREA_CD;TEACHER_LENGTH_DAYS_VALUE;TEACHER_LENGHT_HRS_VALUE;TEACHER_VISIT_START_DATE;TEACHING_LEVEL_CD;TEACHING_LANGUAGE_CD;TEACHER_SPECIAL_NEEDS_GRT_AMT;TEACHER_SUBSISTANCE_GRT_AMT;TEACHER_TRAVEL_COST_AMT;TEACHER_TOTAL_GRT_AMT;TEACHER_FIRST_VISIT_FLAG;ENTERPRISE_WORK_CAT_CD
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;M;TR;225;S;I  PISA01;IT;225;3;5;May-13;1;EN;0;598.5;468;1066.53;N;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;F;TR;623;S;A  SALZBUR08;AT;623;3;5;Sep-13;1;EN;0;567;397.5;964.45;N;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;F;TR;461;S;SK BRATISL01;SK;461;3;5;Sep-13;1;EN;0;441;272.1;713.07;Y;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;M;TR;145;J;LT KAUNAS01;LT;145;3;5;Jun-13;1;EN;0;409.5;371.3;780.78;N;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;M;TR;58;J;I  SASSARI01;IT;58;3;5;Jun-13;1;EN;0;598.5;455.5;1053.97;N;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;F;TR;624;S;SI LJUBLJA01;SI;624;3;5;Sep-13;1;EN;0;504;426;930.01;Y;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;M;TR;212;I;HU EGER01;HU;212;3;5;Apr-13;1;EN;0;441;365.7;806.74;Y;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;M;TR;523;I;CZ BRNO01;CZ;523;1;5;Sep-12;1;EN;0;262.5;379;641.51;Y;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;M;TR;212;S;HU EGER01;HU;212;3;5;Apr-13;1;EN;0;441;365.7;806.74;Y;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;M;TR;727;S;CZ BRNO06;CZ;727;3;5;Aug-13;1;EN;0;472.5;190.8;663.32;Y;?
-1;TR TRABZON01;TR; ? Unknown ?;?;???;???;M;TR;145;I;LT KAUNAS01;LT;145;3;5;Jun-13;1;EN;0;409.5;371.3;780.78;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;M;UK;226;J;NL NIJMEGE01;NL;226;6;10;Feb-13;2;EN;0;999;354.1;1353.06;Y;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;F;FI;726;S;P  PORTO05;PT;726;5;8;May-13;M;EN;0;565;432.8;997.84;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;F;UK;726;S;SF ROVANIE02;FI;726;5;15;Mar-13;1;EN;0;1106;500;1606;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;M;UK;813;S;D  KOLN02;DE;813;3;14;May-13;1;EN;0;480;173.1;653.08;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;M;UK;813;S;E  MADRID05;ES;813;3;8;Nov-12;1;EN;0;512;324.9;836.85;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;M;UK;34;S;I  TORINO01;IT;34;5;8;Apr-13;1;EN;0;858;430.7;1288.71;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;F;UK;314;S;A  GRAZ01;AT;314;2;6;May-13;M;EN;0;405;138.1;543.13;Y;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;M;IE;214;S;I  MILANO02;IT;214;5;40;Jan-13;2;EN;0;1001;165.7;1166.68;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;M;UK;581;S;F  LILLE01;FR;581;3;12;Oct-12;2;EN;0;600;221;821;Y;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;M;XX;581;I;CZ BRNO01;CZ;581;2;9;Mar-13;1;EN;0;452;205.6;657.63;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;F;UK;142;S;S  KARLSTA01;SE;142;5;5;May-13;3;EN;0;1106;392.6;1498.64;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;M;UK;223;S;F  PARIS007;FR;223;4;5;Apr-13;M;EN;0;900;288.2;1188.19;N;?
-1;UK BRIGHTO02;UK; ? Unknown ?;?;???;???;M;UK;214;S;RO BRASOV01;RO;214;3;12;Mar-13;1;EN;0;360;250.1;610.06;N;?
-1;UK SOUTHAM04;UK; ? Unknown ?;?;???;???;M;BG;481;S;BG SOFIA16;BG;481;4;5;Mar-13;M;BG;0;498;500;998;N;?
-1;UK SOUTHAM04;UK; ? Unknown ?;?;???;???;M;BG;481;S;P  LISBOA104;PT;481;4;5;Mar-13;M;EN;0;565;235.9;800.85;N;?
-1;UK SOUTHAM04;UK; ? Unknown ?;?;???;???;M;UK;214;S;SF TAMPERE06;FI;214;4;5;Apr-13;1;EN;0;790;500;1290;N;?
-1;UK SOUTHAM04;UK; ? Unknown ?;?;???;???;M;UK;213;J;F  REIMS01;FR;213;2;8;Nov-12;M;FR;0;450;218;667.95;Y;?
-1;UK STAFFOR02;UK; ? Unknown ?;?;???;???;M;UK;349;S;B  BRUSSEL05;BENL;349;5;30;Sep-12;2;EN;0;896;360;1256;N;?
-1;UK STAFFOR02;UK; ? Unknown ?;?;???;???;F;UK;440;S;NL BREDA01;NL;440;12;100;Feb-13;3;EN;0;1323;200;1523;N;?
-1;UK STAFFOR02;UK; ? Unknown ?;?;???;???;M;UK;343;S;CZ PRAHA09;CZ;343;5;37;Jun-13;3;EN;0;678;278;956;N;?
-1;UK STAFFOR02;UK; ? Unknown ?;?;???;???;F;UK;349;I;SF TAMPERE06;FI;34;5;50;Mar-13;3;EN;0;948;500;1448;N;?
-1;UK ST-ANDR01;UK; ? Unknown ?;?;???;???;F;XX;226;S;I  PAVIA01;IT;226;5;6;Mar-13;M;EN;0;715;500;1215;Y;?
-1;UK ST-ANDR01;UK; ? Unknown ?;?;???;???;M;UK;222;I;E  BARCELO15;ES;222;5;8;Jan-13;1;ES;0;640;500;1140;N;?
-1;UK ST-ANDR01;UK; ? Unknown ?;?;???;???;M;IT;312;I;A  WIEN01;AT;312;3;10;Apr-13;1;EN;0;405;500;905;Y;?
-1;UK ST-ANDR01;UK; ? Unknown ?;?;???;???;M;CZ;10;I;D  BONN01;DE;10;5;8;Apr-13;M;EN;0;600;500;1100;Y;?
-1;UK ST-ANDR01;UK; ? Unknown ?;?;???;???;M;UK;10;S;F  LILLE13;FR;10;3;8;Mar-13;M;EN;0;450;500;950;Y;?
-1;UK ST-ANDR01;UK; ? Unknown ?;?;???;???;F;XX;221;I;NL LEIDEN01;NL;221;7;9;Oct-12;1;EN;0;945;500;1445;Y;?
-1;UK ST-ANDR01;UK; ? Unknown ?;?;???;???;M;UK;226;S;TR ISTANBU01;TR;226;3;6;Jun-13;M;EN;0;420;500;920;Y;?
-1;UK STIRLIN01;UK; ? Unknown ?;?;???;???;M;UK;344;S;PL GDANSK01;PL;344;10;14;Oct-12;1;EN;0;881;149.7;1030.65;N;?
-1;UK STIRLIN01;UK; ? Unknown ?;?;???;???;M;IE;380;J;SI LJUBLJA01;SI;380;8;5;Apr-13;M;EN;0;984;305.8;1289.77;Y;?
-1;UK STIRLIN01;UK; ? Unknown ?;?;???;???;M;UK;342;I;S  LUND01;SE;342;5;6;May-13;2;EN;0;1106;329.6;1435.63;Y;?
-1;UK STIRLIN01;UK; ? Unknown ?;?;???;???;F;UK;342;J;S  LUND01;SE;342;3;5;Jan-13;M;EN;0;790;346.4;1136.4;Y;?
-1;UK STIRLIN01;UK; ? Unknown ?;?;???;???;M;UK;380;I;SI LJUBLJA01;SI;380;5;6;May-13;M;EN;0;840;500;1340;N;?
-1;UK STIRLIN01;UK; ? Unknown ?;?;???;???;M;IT;314;I;I  VERONA01;IT;314;5;6;May-13;2;EN;0;1001;338.2;1339.18;Y;?
-1;UK STIRLIN01;UK; ? Unknown ?;?;???;???;M;UK;222;I;F  LILLE03;FR;222;5;5;Oct-12;M;EN;0;1050;331.8;1381.83;N;?
-1;UK SUNDERL01;UK; ? Unknown ?;?;???;???;M;UK;5;S;S  LULEA01;SE;5;5;5;Feb-13;M;EN;0;1106;500;1606;N;?
-1;UK SUNDERL01;UK; ? Unknown ?;?;???;???;M;UK;222;S;D  KOBLENZ02;DE;222;2;6;Jul-13;1;EN;0;480;352;832;N;?
-1;UK SUNDERL01;UK; ? Unknown ?;?;???;???;M;UK;813;S;HU BUDAPES08;HU;813;6;5;Mar-13;M;HU;0;777;465;1242;N;?
-1;UK SUNDERL01;UK; ? Unknown ?;?;???;???;M;UK;213;S;F  BORDEAU03;FR;213;5;5;Mar-13;M;FR;0;1050;460;1510;Y;?
-1;UK SUNDERL01;UK; ? Unknown ?;?;???;???;F;UK;9;S;D  KIEL03;DE;9;2;5;Nov-12;M;EN;0;480;500;980;N;?
-1;UK SUNDERL01;UK; ? Unknown ?;?;???;???;F;UK;222;S;D  KOBLENZ02;DE;222;3;5;Jun-13;1;EN;0;600;500;1100;N;?
-1;NL NIJMEGE01;NL; ? Unknown ?;?;???;???;M;NL;421;S;F  MONTPEL02;FR;421;4;8;Jan-13;2;EN;0;300;300;600;Y;R
-1;NL NIJMEGE01;NL; ? Unknown ?;?;???;???;M;NL;421;S;E  CADIZ01;ES;421;7;8;May-13;2;EN;0;525;300;825;Y;R
-1;NL NIJMEGE01;NL; ? Unknown ?;?;???;???;F;NL;340;S;E  VALLADO01;ES;340;5;5;Apr-13;1;EN;0;375;300;675;Y;R
-1;NL NIJMEGE01;NL; ? Unknown ?;?;???;???;F;NL;340;S;E  SALAMAN02;ES;340;5;7;Apr-13;1;EN;0;375;300;675;Y;R
-1;NL UTRECHT24;NL; ? Unknown ?;?;???;???;M;NL;314;S;F  PARIS104;FR;314;2;5;Mar-13;2;EN;0;150;300;450;Y;R
-1;NL UTRECHT24;NL; ? Unknown ?;?;???;???;M;NL;314;S;F  PARIS104;FR;314;2;6;Jan-13;2;EN;0;150;300;450;Y;R
-1;NL UTRECHT24;NL; ? Unknown ?;?;???;???;F;NL;314;S;F  PARIS389;FR;314;3;10;Feb-13;1;EN;0;225;300;525;Y;R
-1;NL UTRECHT24;NL; ? Unknown ?;?;???;???;F;AT;314;S;DK ALBORG02;DK;314;2;5;Oct-12;1;EN;0;150;300;450;Y;R
-1;NL UTRECHT24;NL; ? Unknown ?;?;???;???;M;NL;314;S;DK ALBORG02;DK;314;2;5;Oct-12;1;EN;0;150;300;450;N;R
-1;NL UTRECHT24;NL; ? Unknown ?;?;???;???;M;NL;314;S;DK ALBORG02;DK;314;3;5;Apr-13;1;EN;0;225;300;525;Y;R
-1;NL UTRECHT24;NL; ? Unknown ?;?;???;???;M;NL;314;I;SF HELSINK41;FI;314;6;15;May-13;1;EN;0;450;300;750;Y;R
-1;NL UTRECHT24;NL; ? Unknown ?;?;???;???;M;NL;314;S;IRLCORK01;IE;314;2;6;Sep-12;2;EN;0;150;300;450;Y;R
-1;NL UTRECHT24;NL; ? Unknown ?;?;???;???;M;NL;314;S;IRLCORK01;IE;314;2;6;Nov-12;2;EN;0;150;300;450;Y;R
-1;UK LONDON066;UK; ? Unknown ?;?;???;???;M;UK;5;S;D  NURTING01;DE;5;2;6;Dec-12;1;EN;0;480;0;480;N;?
-1;UK LONDON066;UK; ? Unknown ?;?;???;???;M;UK;5;S;RO BUCURES07;RO;5;5;15;Mar-13;1;EN;0;630;350;980;Y;?
-1;UK LONDON066;UK; ? Unknown ?;?;???;???;M;UK;345;S;A  GRAZ01;AT;345;3;6;May-13;2;EN;0;675;348.5;1023.49;N;?
-1;UK LONDON066;UK; ? Unknown ?;?;???;???;M;UK;345;S;D  POTSDAM01;DE;345;3;6;Feb-13;2;EN;0;600;150.8;750.77;N;?
-1;UK LONDON066;UK; ? Unknown ?;?;???;???;M;UK;345;S;D  POTSDAM01;DE;345;3;6;May-13;2;EN;0;600;147.5;747.49;N;?
-1;UK LONDON066;UK; ? Unknown ?;?;???;???;F;UK;38;S;HU PECS01;HU;38;5;20;Mar-13;1;EN;0;735;87.05;822.05;N;?
-1;UK LONDON066;UK; ? Unknown ?;?;???;???;F;IT;581;S;I  MILANO02;IT;581;4;8;Apr-13;1;EN;0;858;235.8;1093.75;Y;?
-1;UK LONDON066;UK; ? Unknown ?;?;???;???;F;UK;2;S;N  TROMSO01;NO;2;3;8;May-13;1;EN;0;975;326.7;1301.7;Y;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;3;I;HU PECS01;HU;3;4;13;Nov-12;2;EN;0;630;405;1035;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;1;I;P  PORTO02;PT;1;5;25;Jul-12;3;EN;0;791;288.1;1079.13;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;3;I;HU PECS01;HU;3;4;9;Nov-12;2;EN;0;630;500;1130;Y;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;38;I;E  ALMERIA01;ES;10;3;5;Jan-13;2;EN;0;640;231.8;871.78;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;ES;222;I;E  ALICANT01;ES;222;14;25;Nov-12;1;ES;0;1293.86;270.4;1564.22;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;ES;222;I;E  ALICANT01;ES;222;14;60;Jun-13;1;ES;0;1293.86;130.2;1424.01;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;222;S;SK NITRA01;SK;222;4;16;Mar-13;3;EN;0;630;246.4;876.38;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;222;I;SK NITRA01;SK;222;3;16;Mar-13;3;EN;0;525;261.3;786.34;Y;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;481;S;I  CAMERIN01;IT;481;5;10;Jul-13;1;EN;0;1001;337.1;1338.11;Y;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;90;I;SI LJUBLJA01;SI;90;5;10;Jan-13;1;EN;0;840;242.8;1082.76;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;90;I;SI LJUBLJA01;SI;90;5;10;Jun-13;1;EN;0;840;205.7;1045.73;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;481;S;I  CAMERIN01;IT;481;5;10;Jul-13;2;EN;0;1001;252.4;1253.37;Y;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;38;I;E  ALMERIA01;ES;38;5;5;Jan-13;1;EN;0;896;201.8;1097.8;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;723;J;SF PORI08;FI;723;3;5;Feb-13;1;EN;0;790;395;1185;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;GR;140;I;G  THESSAL01;GR;140;5;9;Oct-12;2;EL;0;840;500;1340;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;XX;1;J;S  STOCKHO01;SE;1;5;10;May-13;2;EN;0;1106;321.5;1427.48;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;222;I;E  LAS-PAL01;ES;222;5;10;Apr-13;1;EN;0;896;350;1246;Y;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;311;S;TR ISTANBU03;TR;311;6;30;May-13;S;EN;0;777;453;1230;Y;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;723;I;SF PORI08;FI;723;5;5;Feb-13;1;EN;0;1106;463;1569;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;312;I;NL UTRECHT01;NL;312;5;6;Jun-13;M;EN;0;945;217.9;1162.85;Y;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;723;I;MT MALTA01;MT;723;5;10;Mar-13;1;EN;0;735;500;1235;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;142;I;CY NICOSIA01;CY;142;5;5;Feb-13;1;EN;0;791;409.7;1200.7;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;M;UK;620;I;RO BUCURES13;RO;620;5;7;Jul-13;1;EN;0;630;469;1099;N;?
-1;UK LONDON067;UK; ? Unknown ?;?;???;???;F;UK;723;I;DK VEJLE06;DK;723;4;5;Feb-13;1;EN;0;1038;435;1473;N;?
-1;UK SWANSEA01;UK; ? Unknown ?;?;???;???;M;UK;723;J;DK KOBENHA55;DK;723;5;25;Jan-13;1;EN;0;1211;241;1452.04;Y;?
-1;UK SWANSEA01;UK; ? Unknown ?;?;???;???;M;UK;723;J;SF HELSINK19;FI;723;9;30;Jan-13;1;EN;0;1358;443.1;1801.13;N;?
-1;UK SWANSEA01;UK; ? Unknown ?;?;???;???;M;UK;723;I;SF HELSINK19;FI;723;6;35;Mar-13;1;EN;0;1169;434.5;1603.46;N;?
-1;UK SWANSEA01;UK; ? Unknown ?;?;???;???;M;ES;422;I;E  TENERIF01;ES;422;5;10;Apr-13;1;ES;0;896;500;1396;N;?
-1;UK SWANSEA01;UK; ? Unknown ?;?;???;???;M;UK;225;I;A  GRAZ01;AT;313;1;5;Dec-12;3;EN;0;405;189.4;594.43;N;?
-1;UK SWANSEA01;UK; ? Unknown ?;?;???;???;M;UK;520;S;F  MARSEIL11;FR;520;3;13;Feb-13;2;EN;0;750;294.8;1044.83;N;?
-1;UK SWANSEA01;UK; ? Unknown ?;?;???;???;M;UK;222;S;E  VALLADO01;ES;222;5;5;Mar-13;1;EN;0;896;280.7;1176.7;N;?
-1;UK SWANSEA01;UK; ? Unknown ?;?;???;???;F;UK;222;J;E  BILBAO02;ES;222;5;5;Apr-13;1;EN;0;896;364.4;1260.41;Y;?
-1;UK SWANSEA01;UK; ? Unknown ?;?;???;???;M;NL;222;S;B  ANTWERP60;BENL;222;4;5;Nov-12;M;EN;0;768;123.8;891.75;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;314;J;IS REYKJAV05;IS;314;16;16;Aug-13;3;EN;0;450;0;450;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;38;S;A  EISENST02;AT;38;5;20;May-13;2;EN;0;150;0;150;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;F;CZ;349;J;E  MADRID05;ES;349;6;7;May-13;1;EN;0;200;0;200;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;F;CZ;222;I;TR ISPARTA01;TR;222;6;10;Aug-13;3;EN;0;450;0;450;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;F;CZ;311;I;HR ZADAR01;HR;311;8;8;May-13;3;EN;0;50;0;50;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;443;J;UK BRIGHTO02;UK;443;3;8;Mar-13;3;EN;0;50;0;50;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;443;J;E  VALENCI02;ES;443;6;8;Feb-13;2;EN;0;50;0;50;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;F;CZ;623;J;SI LJUBLJA01;SI;623;5;5;Jan-13;2;EN;0;200;0;200;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;623;I;I  PADOVA01;IT;623;5;6;Apr-13;2;EN;0;250;0;250;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;F;CZ;21;S;F  ST-ETIE16;FR;21;6;8;Mar-13;2;FR;0;400;0;400;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;623;S;PL GDANSK02;PL;623;5;6;Apr-13;2;EN;0;120;0;120;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;62;J;HU SOPRON01;HU;62;5;5;Mar-13;2;EN;0;125;0;125;Y;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;F;CZ;623;J;F  NANCY43;FR;623;10;10;May-13;3;EN;0;700;0;700;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;62;I;HR ZAGREB01;HR;62;5;5;May-13;2;EN;0;150;0;150;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;34;I;IRLCORK01;IE;34;8;8;Aug-13;3;EN;0;200;0;200;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;21;J;A  SALZBUR08;AT;21;5;5;Sep-12;3;EN;0;225;0;225;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;622;I;SI MARIBOR01;SI;622;5;6;Apr-13;2;EN;0;200;0;200;Y;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;F;CZ;622;I;NL VELP05;NL;622;7;25;Mar-13;2;EN;0;300;0;300;Y;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;622;I;HR KRIZEVC01;HR;622;5;5;Apr-13;2;EN;0;125;0;125;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;F;CZ;622;S;PL LUBLIN04;PL;622;10;10;Apr-13;3;EN;0;300;0;300;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;F;CZ;622;J;TR AYDIN01;TR;622;5;5;May-13;3;EN;0;125;0;125;Y;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;622;J;E  VALENCI02;ES;622;5;5;May-13;3;EN;0;150;0;150;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;622;S;SK NITRA01;SK;622;5;5;Jun-13;3;SK;0;250;0;250;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;34;I;G  ATHINE04;GR;34;5;5;Aug-13;3;EN;0;474;0;474;N;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;481;J;P  SANTARE01;PT;481;5;11;Aug-13;2;EN;0;100;0;100;Y;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;481;J;P  SANTARE01;PT;481;5;5;Aug-13;2;EN;0;100;0;100;Y;?
-1;CZ BRNO02;CZ; ? Unknown ?;?;???;???;M;CZ;342;J;IRLATHLONE01;IE;342;5;5;Feb-13;2;EN;0;200;0;200;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;38;I;LT VILNIUS06;LT;38;4;5;Sep-12;2;EN;0;100;50;150;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;38;I;LT KAUNAS01;LT;38;5;5;May-13;2;EN;0;100;50;150;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;312;I;PL KATOWIC01;PL;312;6;7;May-13;2;EN;0;200;30;230;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;221;I;PL KRAKOW08;PL;221;5;5;May-13;2;PL;0;100;100;200;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;723;S;SF LAHTI11;FI;723;10;10;May-13;2;EN;0;350;80;430;Y;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;F;CZ;721;I;D  TUBINGE01;DE;721;6;5;Jul-13;3;DE;0;200;100;300;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;F;CZ;142;I;SK BRATISL02;SK;142;4;5;May-13;1;CS;0;100;50;150;Y;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;443;I;F  STRASBO48;FR;443;5;8;Dec-12;2;EN;0;100;50;150;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;F;CZ;14;I;EE TALLINN05;EE;14;6;8;May-13;2;XX;0;200;200;400;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;721;S;E  BILBAO01;ES;721;8;16;Jun-13;3;EN;0;200;50;250;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;222;I;I  ROMA01;IT;222;5;10;May-13;2;CS;0;250;50;300;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;225;I;HU PECS01;HU;225;5;5;Apr-13;2;HU;0;50;20;70;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;442;J;TR KONYA01;TR;442;7;7;Aug-13;3;EN;0;150;50;200;Y;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;221;I;SK PRESOV01;SK;221;2;8;Oct-12;2;CS;0;50;20;70;Y;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;443;S;SK BRATISL02;SK;443;4;8;Apr-13;2;CS;0;100;20;120;N;?
-1;CZ PRAHA07;CZ; ? Unknown ?;?;???;???;M;CZ;727;I;E  MADRID03;ES;727;4;6;Oct-12;3;EN;0;50;100;150;N;?
-1;UK LONDON013;UK; ? Unknown ?;?;???;???;M;UK;221;S;SK TRNAVA01;SK;221;3;8;Nov-12;M;EN;0;525;259.4;784.35;N;?
-1;UK LONDON013;UK; ? Unknown ?;?;???;???;M;UK;221;S;SK TRNAVA01;SK;221;3;8;Nov-12;M;EN;0;525;231.3;756.33;N;?
-1;UK LONDON013;UK; ? Unknown ?;?;???;???;M;UK;221;S;A  INNSBRU01;AT;221;6;6;Oct-12;M;EN;0;999;207.3;1206.3;Y;?
-1;UK LONDON015;UK; ? Unknown ?;?;???;???;F;ES;223;J;E  BARCELO02;ES;223;3;6;Apr-13;M;ES;0;640;271;911;Y;?
-1;UK LONDON015;UK; ? Unknown ?;?;???;???;M;UK;421;S;G  CHANIA01;GR;421;5;5;Mar-13;2;EN;0;840;408;1248;Y;?
-1;UK LONDON017;UK; ? Unknown ?;?;???;???;M;FR;481;S;PL WARSZAW01;PL;481;5;20;May-13;M;EN;0;490;172;662;Y;?
-1;UK LONDON017;UK; ? Unknown ?;?;???;???;M;FR;481;S;PL WARSZAW01;PL;481;5;20;Dec-12;M;EN;0;490;231;721;N;?
-1;UK LONDON017;UK; ? Unknown ?;?;???;???;M;UK;481;S;PL WARSZAW01;PL;481;5;20;Dec-12;M;EN;0;490;488;978;N;?
-1;UK LONDON017;UK; ? Unknown ?;?;???;???;M;UK;481;S;PL WARSZAW01;PL;481;5;20;May-13;M;EN;0;490;500;990;N;?
-1;UK LONDON017;UK; ? Unknown ?;?;???;???;M;IT;311;J;I  PADOVA01;IT;311;5;9;Apr-13;1;EN;0;715;243;958;Y;?
-1;UK LONDON017;UK; ? Unknown ?;?;???;???;F;UK;723;I;SF TURKU01;FI;723;8;15;Oct-12;S;EN;0;1169;275;1444;Y;?
-1;UK LONDON020;UK; ? Unknown ?;?;???;???;M;UK;313;I;F  PARIS014;FR;313;7;12;Feb-13;3;EN;0;1050;99;1149;N;?
-1;UK LONDON020;UK; ? Unknown ?;?;???;???;F;LV;31;J;SF TAMPERE01;FI;31;10;10;Sep-12;2;EN;0;1421;500;1921;Y;?
-1;UK LONDON020;UK; ? Unknown ?;?;???;???;F;XX;313;S;F  PARIS014;FR;313;2;5;May-13;2;EN;0;600;194.2;794.2;N;?
